BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
11,11,14,11,11,11,29,245,10,285749
11,11,15,11,11,11,47,226,10,285753
11,11,16,11,11,14,239,30,10,285761
11,11,42,11,11,15,41,201,10,285767
39,11,43,21,21,16,100,150,10,285773
39,11,44,21,21,16,100,149,10,285779
11,11,45,11,11,13,26,215,10,285786
11,11,46,11,11,13,143,97,10,285791
11,11,47,11,11,13,143,96,10,285798
39,11,48,21,21,21,161,79,10,285803
39,11,49,21,21,21,161,78,10,285810
39,11,50,21,21,21,161,77,10,285814
11,11,52,11,11,11,198,38,10,285819
11,11,55,11,11,11,11,222,10,285824
27,11,11,11,14,20,149,126,10,285832
11,11,12,11,82,11,176,29,10,285839
11,11,13,11,11,29,98,159,10,285845
11,11,14,11,11,11,24,250,10,285851
11,11,15,11,11,11,45,228,10,285858
11,11,16,11,11,14,240,29,10,285866
11,11,42,11,11,14,209,34,10,285871
39,11,43,21,21,16,100,150,10,285880
39,11,44,21,21,16,100,149,10,285885
11,11,45,11,11,12,106,136,10,285892
11,11,46,11,11,13,145,95,10,285898
11,11,47,11,11,13,145,94,10,285904
39,11,48,21,21,21,160,80,10,285910
39,11,49,21,21,21,160,79,10,285917
39,11,50,21,21,21,160,78,10,285922
11,11,52,11,11,11,198,38,10,285930
11,11,55,11,11,11,11,222,10,285934
27,11,11,11,12,20,149,128,10,285940
11,11,12,11,82,11,147,58,10,285945
23,11,13,21,20,29,145,113,10,285951
11,11,14,11,11,11,24,250,10,285956
11,11,15,11,11,11,38,235,10,285961
11,11,16,11,11,14,251,18,10,286007
11,11,42,11,11,13,246,253,10,286013
39,11,43,21,21,16,96,154,10,286020
39,11,44,21,21,16,96,153,10,286025
11,11,45,11,11,12,106,136,10,286034
11,11,46,11,11,13,147,93,10,286038
11,11,47,11,11,13,147,92,10,286046
39,11,48,21,21,21,159,81,10,286050
39,11,49,21,21,21,159,80,10,286057
39,11,50,21,21,21,159,79,10,286064
11,11,52,11,11,11,198,38,10,286071
11,11,55,11,11,11,11,222,10,286077
39,11,11,21,16,20,145,138,10,286085
11,11,12,11,82,11,127,78,10,286089
23,11,13,21,20,29,128,130,10,286097
23,11,14,21,21,11,23,251,10,286103
11,11,15,11,11,11,33,240,10,286110
11,11,16,11,11,14,247,22,10,286114
11,11,42,11,11,13,114,130,10,286120
39,11,43,21,21,16,94,156,10,286125
39,11,44,21,21,16,94,155,10,286130
11,11,45,11,11,12,106,136,10,286137
11,11,46,11,11,13,149,91,10,286141
11,11,47,11,11,13,149,90,10,286148
39,11,48,21,21,21,159,81,10,286153
39,11,49,21,21,21,159,80,10,286160
39,11,50,21,21,21,159,79,10,286165
11,11,52,11,11,11,190,46,10,286172
11,11,55,11,11,11,11,222,10,286178
39,11,11,21,20,20,145,134,10,286184
11,11,12,11,82,11,156,49,10,286188
23,11,13,21,20,29,100,158,10,286197
11,11,14,11,11,11,23,251,10,286201
11,11,15,11,11,11,40,233,10,286208
11,11,16,11,11,14,240,29,10,286213
11,11,42,11,11,14,77,166,10,286219
39,11,43,21,21,16,90,160,10,286224
39,11,44,21,21,16,90,159,10,286230
11,11,45,11,11,12,106,136,10,286236
11,11,46,11,11,13,150,90,10,286240
11,11,47,11,11,13,150,89,10,286246
39,11,48,21,21,21,162,78,10,286252
39,11,49,21,21,21,162,77,10,286256
39,11,50,21,21,21,162,76,10,286265
11,11,52,11,11,11,198,38,10,286270
11,11,55,11,11,11,11,222,10,286278
27,11,11,11,13,20,168,108,10,286283
11,11,12,11,82,11,181,24,10,286289
23,11,13,21,21,29,53,204,10,286295
11,11,14,11,11,11,29,245,10,286301
11,11,15,11,11,11,46,227,10,286307
11,11,16,11,11,14,229,40,10,286315
11,11,42,11,11,14,253,245,10,286320
39,11,43,21,21,16,89,161,10,286326
39,11,44,21,21,16,89,160,10,286331
11,11,45,11,11,13,26,215,10,286337
11,11,46,11,11,13,150,90,10,286343
11,11,47,11,11,13,150,89,10,286349
39,11,48,21,21,21,160,80,10,286354
39,11,49,21,21,21,160,79,10,286359
39,11,50,21,21,21,160,78,10,286366
11,11,52,11,11,11,198,38,10,286370
11,11,55,11,11,11,11,222,10,286379
27,11,11,11,14,20,163,112,10,286384
75,11,12,11,80,11,202,15,10,286390
11,11,13,11,11,29,67,190,10,286396
11,11,14,11,11,11,28,246,10,286402
11,11,15,11,11,11,51,222,10,286406
11,11,16,11,11,14,232,37,10,286415
11,11,42,11,11,15,129,113,10,286420
39,11,43,21,21,16,86,164,10,286427
39,11,44,21,21,16,86,163,10,286432
75,11,45,11,11,12,238,14,10,286438
11,11,46,11,11,13,151,89,10,286444
11,11,47,11,11,13,151,88,10,286451
