BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
75,11,12,11,81,11,196,20,10,441509
23,11,13,21,21,29,147,110,10,441514
11,11,14,11,11,11,29,245,10,441527
11,11,15,11,11,11,50,223,10,441533
11,11,16,11,11,14,252,17,10,441538
11,11,42,11,11,15,85,157,10,441547
11,11,43,11,11,72,53,131,10,441553
11,11,44,11,11,72,53,130,10,441562
11,11,45,11,11,13,26,215,10,441566
39,11,46,21,21,15,180,68,10,441575
39,11,47,21,21,15,180,67,10,441580
11,11,48,11,11,64,82,105,10,441587
11,11,49,11,11,64,82,104,10,441593
11,11,50,11,11,64,82,103,10,441600
11,11,52,11,11,11,134,102,10,441605
11,11,55,11,67,11,75,102,10,441666
27,11,11,11,12,20,185,92,10,441675
75,11,12,11,84,11,197,16,10,441681
23,11,13,21,20,29,116,142,10,441685
11,11,14,11,11,11,33,241,10,441693
11,11,15,11,11,11,50,223,10,441698
11,11,16,11,11,14,244,25,10,441704
11,11,42,11,11,15,85,157,10,441710
11,11,43,11,11,72,53,131,10,441720
11,11,44,11,11,72,53,130,10,441727
11,11,45,11,11,13,114,127,10,441733
39,11,46,21,21,15,187,61,10,441737
39,11,47,21,21,15,187,60,10,441745
11,11,48,11,11,64,81,106,10,441749
11,11,49,11,11,64,81,105,10,441756
11,11,50,11,11,64,81,104,10,441762
11,11,52,11,11,11,134,102,10,441768
11,11,55,11,67,11,75,102,10,441772
27,11,11,11,15,20,193,81,10,441778
11,11,12,11,85,11,175,27,10,441785
11,11,13,11,11,29,117,140,10,441790
11,11,14,11,12,11,35,238,10,441795
11,11,15,11,12,11,45,227,10,441801
11,11,16,11,11,14,244,25,10,441810
11,11,42,11,11,14,209,34,10,441816
11,11,43,11,11,72,52,132,10,441827
11,11,44,11,11,72,52,131,10,441834
11,11,45,11,11,13,202,39,10,441842
39,11,46,21,21,15,197,51,10,441850
39,11,47,21,21,15,197,50,10,441855
11,11,48,11,11,64,83,104,10,441863
11,11,49,11,11,64,83,103,10,441867
11,11,50,11,11,64,83,102,10,441875
11,11,52,11,11,11,126,110,10,441880
11,11,55,11,67,11,75,102,10,441887
27,11,11,11,16,20,206,67,10,441893
11,11,12,11,82,11,185,20,10,441898
23,11,13,21,20,29,134,124,10,441903
11,11,14,11,12,11,38,235,10,441909
11,11,15,11,11,11,47,226,10,441919
11,11,16,11,11,14,249,20,10,441924
11,11,42,11,11,14,253,245,10,441929
11,11,43,11,11,72,59,125,10,441934
11,11,44,11,11,72,59,124,10,441939
11,11,45,11,11,13,246,250,10,441946
39,11,46,21,21,15,204,44,10,441950
39,11,47,21,21,15,204,43,10,441954
11,11,48,11,11,64,82,105,10,441963
11,11,49,11,11,64,82,104,10,441966
11,11,50,11,11,64,82,103,10,441974
11,11,52,11,11,11,126,110,10,441979
11,11,55,11,67,11,75,102,10,441985
27,11,11,11,27,20,163,99,10,441991
11,11,12,11,119,11,203,220,10,441995
23,11,13,21,11,29,137,130,10,442000
11,11,14,11,15,11,28,242,10,442004
11,11,15,11,22,11,51,211,10,442009
23,11,16,21,20,14,249,21,10,442019
11,11,42,11,11,15,129,113,10,442024
11,11,43,11,11,72,110,74,10,442031
11,11,44,11,11,72,110,73,10,442035
75,11,45,11,11,12,238,14,10,442043
103,11,46,21,21,15,239,19,10,442047
103,11,47,21,21,15,239,18,10,442054
11,11,48,11,11,64,71,116,10,442060
11,11,49,11,11,64,71,115,10,442066
11,11,50,11,11,64,71,114,10,442070
11,11,52,11,11,11,110,126,10,442079
11,11,55,11,67,11,75,102,10,442085
27,11,11,11,25,20,187,77,10,442092
11,11,12,11,99,11,216,227,10,442096
23,11,13,21,18,29,122,138,10,442102
11,11,14,11,15,11,33,237,10,442108
11,11,15,11,16,11,55,213,10,442112
11,11,16,11,11,14,246,23,10,442118
43,11,42,11,11,15,16,236,10,442124
11,11,43,11,11,72,132,52,10,442128
11,11,44,11,11,72,132,51,10,442135
11,11,45,11,11,13,114,127,10,442139
39,11,46,21,21,16,20,227,10,442145
39,11,47,21,21,16,20,226,10,442151
11,11,48,11,11,64,57,130,10,442155
11,11,49,11,11,64,57,129,10,442164
11,11,50,11,11,64,57,128,10,442168
11,11,52,11,11,11,110,126,10,442176
11,11,55,11,67,11,75,102,10,442182
27,11,11,11,18,20,163,108,10,442188
11,11,12,11,92,12,15,179,10,442195
23,11,13,21,20,29,24,234,10,442202
11,11,14,11,13,11,28,244,10,442207
11,11,15,11,14,11,68,202,10,442215
11,11,16,11,11,14,222,47,10,442219
11,11,42,11,11,17,144,96,10,442225
11,11,43,11,11,72,164,20,10,442231
11,11,44,11,11,72,164,19,10,442235
