BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
11,11,12,11,83,11,220,239,10,646674
23,11,13,21,16,29,79,183,10,646679
59,11,14,11,11,21,16,13,10,646687
11,11,15,11,11,11,56,217,10,646693
23,11,16,21,21,14,235,34,10,646701
11,11,42,11,11,16,49,192,10,646708
23,11,43,21,21,244,58,209,10,646716
23,11,44,21,21,244,58,208,10,646722
39,11,45,21,21,21,92,151,10,646729
11,11,46,11,11,30,200,23,10,646734
11,11,47,11,11,30,200,22,10,646742
23,11,48,21,21,253,27,226,10,646746
23,11,49,21,21,253,27,225,10,646755
23,11,50,21,21,253,27,224,10,646827
11,11,52,11,11,11,198,38,10,646834
11,11,55,11,19,27,35,174,10,646840
27,11,11,11,11,20,80,198,10,646847
11,11,12,11,81,11,216,245,10,646850
23,11,13,21,17,29,76,185,10,646856
123,11,14,11,11,21,18,21,10,646862
11,11,15,11,11,11,55,218,10,646867
11,11,16,11,11,14,234,35,10,646872
43,11,42,11,11,15,16,236,10,646878
23,11,43,21,21,244,54,213,10,646883
23,11,44,21,21,244,54,212,10,646888
39,11,45,21,21,21,136,107,10,646893
11,11,46,11,11,30,202,21,10,646898
11,11,47,11,11,30,202,20,10,646906
23,11,48,21,21,253,25,228,10,646910
23,11,49,21,21,253,25,227,10,646917
23,11,50,21,21,253,25,226,10,646925
11,11,52,11,11,11,198,38,10,646931
11,11,55,11,19,27,35,174,10,646937
39,11,11,21,20,20,89,190,10,646945
11,11,12,11,80,11,192,15,10,646950
23,11,13,21,19,29,57,202,10,646957
123,11,14,11,11,21,21,18,10,646961
11,11,15,11,11,11,49,224,10,646966
11,11,16,11,11,14,230,39,10,646973
11,11,42,11,11,15,85,157,10,646978
23,11,43,21,21,244,51,216,10,646984
23,11,44,21,21,244,51,215,10,646990
39,11,45,21,21,21,224,19,10,646997
11,11,46,11,11,30,201,22,10,647003
11,11,47,11,11,30,201,21,10,647017
23,11,48,21,21,253,24,229,10,647025
23,11,49,21,21,253,24,228,10,647029
23,11,50,21,21,253,24,227,10,647038
11,11,52,11,11,11,198,38,10,647043
11,11,55,11,19,27,35,174,10,647049
39,11,11,21,19,20,97,183,10,647054
11,11,12,11,83,11,189,15,10,647061
23,11,13,21,21,29,104,153,10,647065
75,11,14,11,11,11,11,18,10,647073
11,11,15,11,11,11,48,225,10,647077
11,11,16,11,11,14,241,28,10,647083
11,11,42,11,11,15,41,201,10,647088
23,11,43,21,21,244,45,222,10,647094
23,11,44,21,21,244,45,221,10,647100
11,11,45,11,11,11,11,232,10,647108
11,11,46,11,11,30,204,19,10,647115
11,11,47,11,11,30,204,18,10,647123
23,11,48,21,21,253,27,226,10,647131
23,11,49,21,21,253,27,225,10,647138
23,11,50,21,21,253,27,224,10,647145
11,11,52,11,11,11,198,38,10,647150
11,11,55,11,19,27,35,174,10,647160
39,11,11,21,17,20,102,180,10,647165
11,11,12,11,78,11,184,25,10,647174
23,11,13,21,18,29,119,141,10,647178
87,11,14,21,21,11,13,16,10,647184
11,11,15,11,11,11,47,226,10,647190
11,11,16,11,11,14,245,24,10,647194
11,11,42,11,11,14,253,245,10,647201
23,11,43,21,21,244,40,227,10,647210
23,11,44,21,21,244,40,226,10,647217
11,11,45,11,11,11,54,189,10,647222
11,11,46,11,11,30,204,19,10,647230
11,11,47,11,11,30,204,18,10,647236
23,11,48,21,21,253,24,229,10,647246
23,11,49,21,21,253,24,228,10,647251
23,11,50,21,21,253,24,227,10,647260
11,11,52,11,11,11,190,46,10,647264
11,11,55,11,19,27,35,174,10,647273
39,11,11,21,17,20,79,203,10,647278
11,11,12,11,83,11,187,17,10,647286
23,11,13,21,20,29,90,168,10,647291
135,11,14,21,21,21,18,21,10,647297
11,11,15,11,11,11,47,226,10,647303
11,11,16,11,11,14,238,31,10,647311
11,11,42,11,11,15,41,201,10,647318
23,11,43,21,21,244,37,230,10,647324
23,11,44,21,21,244,37,229,10,647338
39,11,45,21,21,21,136,107,10,647342
11,11,46,11,11,30,206,17,10,647349
11,11,47,11,11,30,206,16,10,647355
23,11,48,21,21,253,22,231,10,647361
23,11,49,21,21,253,22,230,10,647365
23,11,50,21,21,253,22,229,10,647374
11,11,52,11,11,11,190,46,10,647379
11,11,55,11,19,27,35,174,10,647388
39,11,11,21,16,20,77,206,10,647392
11,11,12,11,84,11,205,253,10,647399
23,11,13,21,17,29,100,161,10,647404
135,11,14,21,21,21,18,21,10,647409
11,11,15,11,11,11,52,221,10,647413
11,11,16,11,11,14,240,29,10,647422
11,11,42,11,11,15,173,69,10,647430
23,11,43,21,21,244,33,234,10,647438
23,11,44,21,21,244,33,233,10,647445
39,11,45,21,21,21,136,107,10,647448
11,11,46,11,11,30,208,15,10,647456
11,11,47,11,11,30,208,14,10,647461
23,11,48,21,21,253,20,233,10,647467
23,11,49,21,21,253,20,232,10,647474
23,11,50,21,21,253,20,231,10,647481
11,11,52,11,11,11,190,46,10,647486
11,11,55,11,19,27,35,174,10,647496
27,11,11,11,14,20,89,186,10,647502
11,11,12,11,82,11,208,252,10,647509
23,11,13,21,19,29,70,189,10,647514
123,11,14,11,11,21,21,18,10,647518
11,11,15,11,11,11,53,220,10,647525
11,11,16,11,11,14,233,36,10,647532
11,11,42,11,11,15,217,25,10,647542
23,11,43,21,21,244,31,236,10,647547
23,11,44,21,21,244,31,235,10,647553
39,11,45,21,21,21,224,19,10,647558
11,11,46,11,11,30,207,16,10,647564
11,11,47,11,11,30,207,15,10,647569
23,11,48,21,21,253,23,230,10,647576
23,11,49,21,21,253,23,229,10,647580
23,11,50,21,21,253,23,228,10,647589
11,11,52,11,11,11,198,38,10,647594
11,11,55,11,19,27,35,174,10,647604
39,11,11,21,20,20,96,183,10,647609
11,11,12,11,80,11,226,236,10,647618
23,11,13,21,20,29,67,191,10,647625
75,11,14,11,11,11,11,18,10,647632
11,11,15,11,11,11,57,216,10,647637
11,11,16,11,11,14,232,37,10,647644
11,11,42,11,11,16,49,192,10,647650
23,11,43,21,21,244,26,241,10,647659
23,11,44,21,21,244,26,240,10,647664
11,11,45,11,11,11,11,232,10,647673
11,11,46,11,11,30,208,15,10,647680
11,11,47,11,11,30,208,14,10,647691
23,11,48,21,21,253,23,230,10,647699
23,11,49,21,21,253,23,229,10,647705
23,11,50,21,21,253,23,228,10,647713
11,11,52,11,11,11,198,38,10,647718
11,11,55,11,19,27,35,174,10,647726
27,11,11,11,11,20,94,184,10,647730
75,11,12,11,81,11,198,18,10,647739
23,11,13,21,20,29,59,199,10,647743
75,11,14,11,11,11,11,18,10,647749
11,11,15,11,11,11,50,223,10,647755
11,11,16,11,11,14,230,39,10,647760
11,11,42,11,11,15,129,113,10,647768
23,11,43,21,21,244,26,241,10,647773
23,11,44,21,21,244,26,240,10,647780
11,11,45,11,11,11,11,232,10,647785
11,11,46,11,11,30,210,13,10,647792
11,11,47,11,11,30,210,12,10,647797
23,11,48,21,21,253,21,232,10,647805
23,11,49,21,21,253,21,231,10,647810
23,11,50,21,21,253,21,230,10,647817
11,11,52,11,11,11,198,38,10,647823
11,11,55,11,19,27,35,174,10,647829
27,11,11,11,14,20,78,197,10,647833
75,11,12,11,81,11,195,21,10,647841
23,11,13,21,21,29,105,152,10,647846
123,11,14,11,11,21,18,21,10,647855
11,11,15,11,11,11,49,224,10,647859
11,11,16,11,11,14,241,28,10,647865
11,11,42,11,11,15,85,157,10,647872
23,11,43,21,21,244,20,247,10,647876
23,11,44,21,21,244,20,246,10,647882
39,11,45,21,21,21,136,107,10,647888
11,11,46,11,11,30,211,12,10,647894
75,11,47,11,11,30,211,21,10,647899
23,11,48,21,21,253,20,233,10,647906
23,11,49,21,21,253,20,232,10,647910
23,11,50,21,21,253,20,231,10,647918
11,11,52,11,11,11,198,38,10,647925
11,11,55,11,19,27,35,174,10,647937
39,11,11,21,20,20,82,197,10,647944
75,11,12,11,82,11,196,19,10,647951
23,11,13,21,20,29,99,159,10,647961
123,11,14,11,11,21,19,20,10,647972
11,11,15,11,11,11,50,223,10,647982
11,11,16,11,11,14,240,29,10,647988
11,11,42,11,11,15,85,157,10,647995
23,11,43,21,21,244,15,252,10,648000
23,11,44,21,21,244,15,251,10,648009
39,11,45,21,21,21,180,63,10,648015
75,11,46,11,11,30,212,21,10,648027
75,11,47,11,11,30,212,20,10,648037
23,11,48,21,21,253,21,232,10,648042
23,11,49,21,21,253,21,231,10,648050
23,11,50,21,21,253,21,230,10,648056
11,11,52,11,11,11,198,38,10,648060
11,11,55,11,19,27,35,174,10,648068
39,11,11,21,21,20,67,211,10,648074
11,11,12,11,79,11,185,23,10,648079
11,11,13,11,11,29,112,145,10,648086
59,11,14,11,11,21,15,14,10,648098
11,11,15,11,11,11,47,226,10,648108
11,11,16,11,11,14,243,26,10,648113
11,11,42,11,11,14,253,245,10,648122
119,11,43,21,21,243,21,12,10,648129
119,11,44,21,21,243,21,11,10,648138
39,11,45,21,21,21,48,195,10,648145
75,11,46,11,11,30,214,19,10,648152
75,11,47,11,11,30,214,18,10,648159
23,11,48,21,21,253,18,235,10,648167
23,11,49,21,21,253,18,234,10,648173
23,11,50,21,21,253,18,233,10,648181
11,11,52,11,11,11,198,38,10,648185
11,11,55,11,19,27,35,174,10,648193
39,11,11,21,21,20,69,209,10,648198
11,11,12,11,83,11,218,241,10,648207
23,11,13,21,20,29,117,141,10,648211
59,11,14,11,11,21,16,13,10,648218
11,11,15,11,11,11,55,218,10,648228
11,11,16,11,11,14,244,25,10,648234
43,11,42,11,11,15,16,236,10,648240
119,11,43,21,21,243,17,16,10,648247
119,11,44,21,21,243,17,15,10,648251
39,11,45,21,21,21,92,151,10,648259
75,11,46,11,11,30,216,17,10,648263
75,11,47,11,11,30,216,16,10,648271
23,11,48,21,21,253,18,235,10,648276
23,11,49,21,21,253,18,234,10,648283
23,11,50,21,21,253,18,233,10,648290
11,11,52,11,11,11,198,38,10,648297
11,11,55,11,19,27,35,174,10,648302
27,11,11,11,14,20,73,202,10,648310
11,11,12,11,85,11,221,236,10,648317
23,11,13,21,21,29,66,191,10,648327
59,11,14,11,11,21,17,12,10,648332
11,11,15,11,12,11,56,216,10,648339
11,11,16,11,11,14,232,37,10,648344
11,11,42,11,11,16,49,192,10,648350
119,11,43,21,21,243,17,16,10,648356
119,11,44,21,21,243,17,15,10,648362
39,11,45,21,21,21,136,107,10,648367
75,11,46,11,11,30,218,15,10,648376
75,11,47,11,11,30,218,14,10,648380
23,11,48,21,21,253,16,237,10,648388
23,11,49,21,21,253,16,236,10,648392
23,11,50,21,21,253,16,235,10,648399
11,11,52,11,11,11,198,38,10,648406
11,11,55,11,19,27,35,174,10,648413
27,11,11,11,14,20,80,195,10,648417
11,11,12,11,80,11,209,253,10,648424
23,11,13,21,20,29,71,187,10,648431
123,11,14,11,11,21,18,21,10,648440
11,11,15,11,11,11,53,220,10,648444
11,11,16,11,11,14,233,36,10,648450
11,11,42,11,11,15,217,25,10,648456
119,11,43,21,21,243,16,17,10,648462
119,11,44,21,21,243,16,16,10,648467
39,11,45,21,21,21,136,107,10,648472
75,11,46,11,11,30,219,14,10,648480
75,11,47,11,11,30,219,13,10,648485
23,11,48,21,21,253,17,236,10,648493
23,11,49,21,21,253,17,235,10,648498
23,11,50,21,21,253,17,234,10,648506
11,11,52,11,11,11,198,38,10,648511
11,11,55,11,19,27,35,174,10,648518
27,11,11,11,11,20,64,214,10,648524
11,11,12,11,81,11,216,245,10,648530
23,11,13,21,20,29,74,184,10,648534
59,11,14,11,11,21,14,15,10,648543
11,11,15,11,11,11,55,218,10,648549
11,11,16,11,11,14,234,35,10,648557
43,11,42,11,11,15,16,236,10,648562
119,11,43,21,21,243,12,21,10,648567
119,11,44,21,21,243,12,20,10,648575
39,11,45,21,21,21,48,195,10,648579
75,11,46,11,11,30,221,12,10,648587
75,11,47,11,11,30,221,11,10,648592
23,11,48,21,21,253,13,240,10,648599
23,11,49,21,21,253,13,239,10,648605
23,11,50,21,21,253,13,238,10,648613
11,11,52,11,11,11,198,38,10,648617
11,11,55,11,19,27,35,174,10,648625
27,11,11,11,11,20,93,185,10,648630
75,11,12,11,83,11,196,18,10,648636
11,11,13,11,13,29,82,173,10,648642
75,11,14,11,11,11,11,18,10,648649
11,11,15,11,11,11,50,223,10,648655
11,11,16,11,12,14,236,32,10,648662
11,11,42,11,11,15,129,113,10,648666
23,11,43,21,21,243,255,13,10,648674
23,11,44,21,21,243,255,12,10,648678
11,11,45,11,11,11,11,232,10,648684
75,11,46,11,11,30,222,11,10,648691
11,11,47,11,11,30,222,255,10,648697
23,11,48,21,21,253,14,239,10,648703
23,11,49,21,21,253,14,238,10,648709
23,11,50,21,21,253,14,237,10,648713
11,11,52,11,11,11,198,38,10,648721
11,11,55,11,19,27,35,174,10,648726
39,11,11,21,20,20,75,204,10,648733
75,11,12,11,83,11,193,21,10,648739
23,11,13,21,18,29,89,171,10,648743
59,11,14,11,11,21,17,12,10,648749
11,11,15,11,11,11,49,224,10,648755
11,11,16,11,11,14,238,31,10,648762
11,11,42,11,11,15,85,157,10,648768
23,11,43,21,21,243,253,15,10,648773
23,11,44,21,21,243,253,14,10,648781
39,11,45,21,21,21,136,107,10,648785
11,11,46,11,11,30,224,254,10,648794
11,11,47,11,11,30,224,253,10,648798
55,11,48,21,21,252,21,243,10,648806
55,11,49,21,21,252,21,242,10,648811
55,11,50,21,21,252,21,241,10,648817
11,11,52,11,11,11,198,38,10,648824
11,11,55,11,19,27,35,174,10,648830
27,11,11,11,11,20,58,220,10,648834
75,11,12,11,84,11,194,19,10,648841
23,11,13,21,18,29,106,154,10,648845
59,11,14,11,11,21,13,16,10,648854
11,11,15,11,11,11,49,224,10,648857
11,11,16,11,11,14,242,27,10,648862
11,11,42,11,11,15,85,157,10,648871
23,11,43,21,21,243,250,18,10,648876
23,11,44,21,21,243,250,17,10,648882
71,11,45,21,21,20,15,239,10,648888
11,11,46,11,11,30,226,252,10,648894
11,11,47,11,11,30,226,251,10,648899
55,11,48,21,21,252,18,246,10,648906
55,11,49,21,21,252,18,245,10,648911
55,11,50,21,21,252,18,244,10,648918
11,11,52,11,11,11,198,38,10,648925
11,11,55,11,19,27,35,174,10,648933
39,11,11,21,21,20,59,219,10,648940
11,11,12,11,84,11,210,248,10,648947
11,11,13,11,11,29,96,161,10,648951
59,11,14,11,11,21,13,16,10,648959
11,11,15,11,11,11,53,220,10,648963
11,11,16,11,11,14,239,30,10,648972
11,11,42,11,11,15,173,69,10,648976
23,11,43,21,21,243,247,21,10,648985
23,11,44,21,21,243,247,20,10,648992
71,11,45,21,21,20,15,239,10,649000
11,11,46,11,11,30,229,249,10,649006
11,11,47,11,11,30,229,248,10,649016
55,11,48,21,21,252,19,245,10,649023
55,11,49,21,21,252,19,244,10,649028
55,11,50,21,21,252,19,243,10,649036
11,11,52,11,11,11,198,38,10,649041
11,11,55,11,19,27,35,174,10,649048
39,11,11,21,21,20,88,190,10,649053
75,11,12,11,83,11,202,12,10,649058
11,11,13,11,11,29,69,188,10,649063
123,11,14,11,11,21,20,19,10,649069
11,11,15,11,11,11,51,222,10,649075
11,11,16,11,11,14,233,36,10,649081
11,11,42,11,11,15,129,113,10,649088
23,11,43,21,21,243,242,26,10,649095
23,11,44,21,21,243,242,25,10,649101
39,11,45,21,21,21,224,19,10,649106
11,11,46,11,11,30,225,253,10,649113
11,11,47,11,11,30,225,252,10,649118
55,11,48,21,21,252,19,245,10,649127
55,11,49,21,21,252,19,244,10,649132
55,11,50,21,21,252,19,243,10,649142
11,11,52,11,11,11,198,38,10,649146
11,11,55,11,19,27,35,174,10,649154
27,11,11,11,12,20,83,194,10,649158
75,11,12,11,81,11,200,16,10,649164
11,11,13,11,11,29,79,178,10,649168
123,11,14,11,11,21,19,20,10,649175
11,11,15,11,11,11,51,222,10,649181
11,11,16,11,11,14,235,34,10,649184
11,11,42,11,11,15,129,113,10,649191
23,11,43,21,21,243,236,32,10,649197
23,11,44,21,21,243,236,31,10,649201
39,11,45,21,21,21,180,63,10,649208
11,11,46,11,11,30,225,253,10,649214
11,11,47,11,11,30,225,252,10,649222
55,11,48,21,21,252,18,246,10,649227
55,11,49,21,21,252,18,245,10,649233
55,11,50,21,21,252,18,244,10,649241
11,11,52,11,11,11,198,38,10,649246
11,11,55,11,19,27,35,174,10,649253
27,11,11,11,14,20,96,179,10,649258
11,11,12,11,81,11,189,17,10,649264
11,11,13,11,12,29,54,202,10,649268
75,11,14,11,11,11,11,18,10,649273
11,11,15,11,11,11,48,225,10,649279
11,11,16,11,11,14,229,40,10,649284
11,11,42,11,11,15,41,201,10,649291
23,11,43,21,21,243,232,36,10,649296
23,11,44,21,21,243,232,35,10,649303
11,11,45,11,11,11,11,232,10,649309
11,11,46,11,11,30,227,251,10,649318
11,11,47,11,11,30,227,250,10,649325
55,11,48,21,21,252,19,245,10,649330
55,11,49,21,21,252,19,244,10,649335
55,11,50,21,21,252,19,243,10,649342
11,11,52,11,11,11,198,38,10,649351
11,11,55,11,19,27,35,174,10,649359
27,11,11,11,11,20,76,202,10,649366
75,11,12,11,82,11,194,21,10,649372
23,11,13,21,21,29,109,148,10,649378
59,11,14,11,11,21,17,12,10,649382
11,11,15,11,11,11,49,224,10,649391
11,11,16,11,11,14,242,27,10,649398
11,11,42,11,11,15,85,157,10,649406
23,11,43,21,21,243,227,41,10,649411
23,11,44,21,21,243,227,40,10,649420
39,11,45,21,21,21,136,107,10,649429
11,11,46,11,11,30,227,251,10,649439
11,11,47,11,11,30,227,250,10,649447
55,11,48,21,21,252,19,245,10,649453
55,11,49,21,21,252,19,244,10,649462
55,11,50,21,21,252,19,243,10,649466
11,11,52,11,11,11,198,38,10,649474
11,11,55,11,19,27,35,174,10,649478
39,11,11,21,20,20,86,193,10,649486
11,11,12,11,82,11,178,27,10,649493
23,11,13,21,19,29,84,175,10,649500
123,11,14,11,11,21,20,19,10,649506
11,11,15,11,11,11,45,228,10,649512
11,11,16,11,11,14,236,33,10,649516
11,11,42,11,11,14,209,34,10,649525
23,11,43,21,21,243,223,45,10,649529
