BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
23,11,46,21,20,168,18,68,10,67508
23,11,47,21,20,168,18,67,10,67512
23,11,48,21,21,74,186,246,10,67517
23,11,49,21,21,74,186,245,10,67520
23,11,50,21,21,74,186,244,10,67525
43,11,52,11,11,12,17,228,10,67531
11,11,55,11,228,155,51,76,10,67534
39,11,11,21,21,18,235,45,10,67564
27,11,12,11,83,21,214,245,10,67597
23,11,13,21,18,29,44,216,10,67602
11,11,14,11,11,11,19,255,10,67605
11,11,15,11,11,11,25,248,10,67608
23,11,16,21,21,14,248,21,10,67613
11,11,42,11,11,12,150,95,10,67649
11,11,43,11,11,47,116,93,10,67653
11,11,44,11,11,47,116,92,10,67657
11,11,45,11,11,11,230,13,10,67661
23,11,46,21,20,168,12,74,10,67666
23,11,47,21,20,168,12,73,10,67669
23,11,48,21,21,74,180,252,10,67673
23,11,49,21,21,74,180,251,10,67678
23,11,50,21,21,74,180,250,10,67681
43,11,52,11,11,12,17,228,10,67684
11,11,55,11,228,155,51,76,10,67691
27,11,11,11,12,18,233,46,10,67694
27,11,12,11,81,21,222,239,10,67697
11,11,13,11,11,29,62,195,10,67703
11,11,14,11,11,11,19,255,10,67707
11,11,15,11,11,11,27,246,10,67710
11,11,16,11,11,14,252,17,10,67715
11,11,42,11,11,12,194,51,10,67718
11,11,43,11,11,47,119,90,10,67721
11,11,44,11,11,47,119,89,10,67725
11,11,45,11,11,11,230,13,10,67730
55,11,46,21,20,167,18,79,10,67733
55,11,47,21,20,167,18,78,10,67736
23,11,48,21,21,74,177,255,10,67743
23,11,49,21,21,74,177,254,10,67745
23,11,50,21,21,74,177,253,10,67749
43,11,52,11,11,12,17,228,10,67754
11,11,55,11,228,155,51,76,10,67758
39,11,11,21,20,18,234,47,10,67766
27,11,12,11,83,21,223,236,10,67769
11,11,13,11,11,29,45,212,10,67771
11,11,14,11,11,11,19,255,10,67776
11,11,15,11,11,11,27,246,10,67780
11,11,16,11,11,14,248,21,10,67782
11,11,42,11,11,12,194,51,10,67785
11,11,43,11,11,47,119,90,10,67789
11,11,44,11,11,47,119,89,10,67796
11,11,45,11,11,11,230,13,10,67799
23,11,46,21,20,167,255,87,10,67804
23,11,47,21,20,167,255,86,10,67809
87,11,48,21,21,74,174,13,10,67813
87,11,49,21,21,74,174,12,10,67819
87,11,50,21,21,74,174,11,10,67822
43,11,52,11,11,12,17,228,10,67826
11,11,55,11,228,155,51,76,10,67831
39,11,11,21,20,18,233,48,10,67865
27,11,12,11,83,21,236,223,10,67867
23,11,13,21,19,29,45,214,10,67870
11,11,14,11,11,11,19,255,10,67874
11,11,15,11,11,11,30,243,10,67879
11,11,16,11,11,14,248,21,10,67882
11,11,42,11,11,13,26,218,10,67884
11,11,43,11,11,47,121,88,10,67891
11,11,44,11,11,47,121,87,10,67894
11,11,45,11,11,11,230,13,10,67898
23,11,46,21,20,167,248,94,10,67902
23,11,47,21,20,167,248,93,10,67906
87,11,48,21,21,74,170,17,10,67909
87,11,49,21,21,74,170,16,10,67915
87,11,50,21,21,74,170,15,10,67918
43,11,52,11,11,12,17,228,10,67921
11,11,55,11,228,155,51,76,10,67928
27,11,11,11,11,18,239,41,10,67964
27,11,12,11,85,21,234,223,10,67966
23,11,13,21,21,29,53,204,10,67972
11,11,14,11,11,11,20,254,10,67976
11,11,15,11,11,11,29,244,10,67978
11,11,16,11,11,14,250,19,10,67983
11,11,42,11,11,13,26,218,10,67986
11,11,43,11,11,47,124,85,10,67990
11,11,44,11,11,47,124,84,10,67994
11,11,45,11,11,12,18,224,10,67999
23,11,46,21,20,167,241,101,10,68001
23,11,47,21,20,167,241,100,10,68005
23,11,48,21,21,74,164,13,10,68012
23,11,49,21,21,74,164,12,10,68015
87,11,50,21,21,74,164,21,10,68018
43,11,52,11,11,12,17,228,10,68024
11,11,55,11,228,155,51,76,10,68028
39,11,11,21,20,18,249,32,10,68064
27,11,12,11,81,21,228,233,10,68067
