BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
11,11,44,11,11,85,89,81,10,518769
39,11,45,21,21,21,136,107,10,518781
23,11,46,21,20,50,67,137,10,518792
23,11,47,21,20,50,67,136,10,518800
23,11,48,21,20,253,153,101,10,518815
23,11,49,21,20,253,153,100,10,518821
23,11,50,21,20,253,153,99,10,518835
11,11,52,11,11,12,126,109,10,518851
11,11,55,12,61,35,91,67,10,518868
27,11,11,11,12,18,197,82,10,518881
11,11,12,11,83,11,15,189,10,519023
23,11,13,21,21,29,34,223,10,519029
123,11,14,11,11,21,21,18,10,519034
11,11,15,11,11,11,37,236,10,519041
11,11,16,11,11,14,245,24,10,519049
11,11,42,11,11,13,246,253,10,519052
11,11,43,11,11,85,91,80,10,519069
11,11,44,11,11,85,91,79,10,519091
11,11,45,11,11,11,54,189,10,519096
23,11,46,21,20,50,59,145,10,519106
23,11,47,21,20,50,59,144,10,519114
23,11,48,21,20,253,149,105,10,519126
23,11,49,21,20,253,149,104,10,519131
23,11,50,21,20,253,149,103,10,519142
11,11,52,11,11,12,126,109,10,519153
11,11,55,12,61,35,91,67,10,519164
39,11,11,21,14,18,202,85,10,519171
11,11,12,11,81,11,24,182,10,519186
23,11,13,21,19,29,63,196,10,519197
87,11,14,21,20,11,11,19,10,519203
11,11,15,11,11,11,40,233,10,519212
11,11,16,11,11,14,252,17,10,519218
11,11,42,11,11,14,77,166,10,519228
11,11,43,11,11,85,82,89,10,519238
11,11,44,11,11,85,82,88,10,519242
11,11,45,11,11,11,54,189,10,519253
23,11,46,21,20,50,49,155,10,519264
23,11,47,21,20,50,49,154,10,519276
23,11,48,21,20,253,143,111,10,519280
23,11,49,21,20,253,143,110,10,519293
23,11,50,21,20,253,143,109,10,519304
11,11,52,11,11,12,134,101,10,519314
11,11,55,12,61,35,91,67,10,519319
39,11,11,21,21,18,204,76,10,519334
59,11,12,11,82,21,21,194,10,519339
23,11,13,21,19,29,38,221,10,519352
75,11,14,11,11,11,12,17,10,519362
11,11,15,11,11,11,37,236,10,519366
11,11,16,11,11,14,246,23,10,519379
11,11,42,11,11,13,246,253,10,519384
11,11,43,11,11,85,81,90,10,519399
11,11,44,11,11,85,82,88,10,519407
11,11,45,11,11,11,142,101,10,519413
23,11,46,21,20,50,39,165,10,519423
23,11,47,21,20,50,39,164,10,519429
23,11,48,21,20,253,137,117,10,519434
23,11,49,21,20,253,137,116,10,519442
23,11,50,21,20,253,137,115,10,519448
11,11,52,11,11,12,134,101,10,519456
11,11,55,12,61,35,91,67,10,519463
27,11,11,11,16,18,238,37,10,519474
11,11,12,11,78,11,25,184,10,519481
87,11,13,21,20,28,248,21,10,519487
11,11,14,11,12,11,20,253,10,519493
23,11,15,21,21,11,40,233,10,519496
11,11,16,11,11,14,235,34,10,519507
11,11,42,11,11,14,77,166,10,519517
11,11,43,11,11,85,82,89,10,519531
11,11,44,11,11,85,81,89,10,519545
39,11,45,21,21,21,224,19,10,519550
23,11,46,21,20,50,33,171,10,519562
23,11,47,21,20,50,33,170,10,519568
23,11,48,21,20,253,131,123,10,519579
23,11,49,21,20,253,131,122,10,519583
23,11,50,21,20,253,131,121,10,519597
11,11,52,11,11,12,134,101,10,519609
11,11,55,12,61,35,91,67,10,519626
39,11,11,21,21,18,195,85,10,519637
59,11,12,11,82,21,13,202,10,519641
