BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
23,11,50,21,21,50,66,133,10,286568
11,11,52,11,11,12,134,101,10,286580
11,11,55,11,252,211,75,227,10,286590
39,11,11,21,16,18,206,79,10,286600
27,11,12,11,79,21,237,226,10,286616
23,11,13,21,19,29,34,225,10,286629
87,11,14,21,21,11,12,17,10,286637
23,11,15,21,21,11,30,243,10,286641
11,11,16,11,11,14,245,24,10,286647
11,11,42,11,11,13,26,218,10,286653
11,11,43,11,11,67,156,33,10,286660
11,11,44,11,11,67,156,32,10,286663
11,11,45,11,11,11,54,189,10,286668
23,11,46,21,20,117,237,155,10,286675
23,11,47,21,20,117,237,154,10,286679
23,11,48,21,21,50,61,140,10,286754
23,11,49,21,21,50,61,139,10,286758
23,11,50,21,21,50,61,138,10,286769
11,11,52,11,11,12,126,109,10,286776
11,11,55,11,252,211,75,227,10,286780
39,11,11,21,18,18,199,84,10,286784
59,11,12,11,83,21,14,200,10,286789
23,11,13,21,20,29,17,241,10,286791
123,11,14,11,11,21,21,18,10,286794
11,11,15,11,11,11,36,237,10,286797
11,11,16,11,11,14,241,28,10,286804
11,11,42,11,11,13,202,42,10,286807
11,11,43,11,11,67,150,39,10,286811
11,11,44,11,11,67,150,38,10,286820
39,11,45,21,21,21,224,19,10,286825
23,11,46,21,20,117,225,167,10,286834
23,11,47,21,20,117,225,166,10,286840
23,11,48,21,21,50,55,146,10,286849
23,11,49,21,21,50,55,145,10,286857
23,11,50,21,21,50,55,144,10,286868
11,11,52,11,11,12,134,101,10,286879
11,11,55,11,252,211,75,227,10,286891
39,11,11,21,18,18,227,56,10,286902
27,11,12,11,81,21,254,207,10,286909
23,11,13,21,19,29,51,208,10,286919
75,11,14,11,11,11,17,12,10,286931
11,11,15,11,11,11,34,239,10,286939
11,11,16,11,11,14,249,20,10,286949
11,11,42,11,11,13,158,86,10,286956
11,11,43,11,11,67,150,39,10,286973
11,11,44,11,11,67,150,38,10,286980
11,11,45,11,11,11,186,57,10,286991
23,11,46,21,20,117,221,171,10,286997
23,11,47,21,20,117,221,170,10,287006
23,11,48,21,21,50,50,151,10,287021
23,11,49,21,21,50,50,150,10,287036
23,11,50,21,21,50,50,149,10,287043
11,11,52,11,11,12,134,101,10,287060
11,11,55,11,252,211,75,227,10,287073
27,11,11,11,23,18,245,23,10,287083
27,11,12,11,93,21,251,198,10,287086
87,11,13,21,20,28,254,15,10,287096
11,11,14,11,15,11,22,248,10,287109
11,11,15,11,13,11,34,237,10,287117
11,11,16,11,11,14,236,33,10,287126
11,11,42,11,11,13,158,86,10,287131
11,11,43,11,11,67,156,33,10,287141
11,11,44,11,11,67,156,32,10,287144
11,11,45,11,11,12,62,180,10,287159
23,11,46,21,20,117,223,169,10,287162
23,11,47,21,20,117,223,168,10,287174
23,11,48,21,21,50,46,155,10,287179
23,11,49,21,21,50,46,154,10,287184
23,11,50,21,21,50,46,153,10,287198
11,11,52,11,11,12,110,125,10,287205
11,11,55,11,252,211,75,227,10,287218
39,11,11,21,13,18,210,78,10,287226
27,11,12,11,76,21,249,217,10,287238
23,11,13,21,17,29,48,213,10,287252
87,11,14,21,20,11,13,17,10,287262
23,11,15,21,20,11,33,241,10,287270
23,11,16,21,21,14,249,20,10,287281
11,11,42,11,11,13,114,130,10,287293
11,11,43,11,11,67,194,250,10,287306
11,11,44,11,11,67,194,249,10,287317
11,11,45,11,11,11,54,189,10,287323
23,11,46,21,20,117,245,147,10,287335
23,11,47,21,20,117,245,146,10,287344
23,11,48,21,21,50,47,154,10,287350
23,11,49,21,21,50,47,153,10,287363
23,11,50,21,21,50,47,152,10,287375
11,11,52,11,11,12,126,109,10,287381
11,11,55,11,252,211,75,227,10,287389
27,11,11,11,12,18,202,77,10,287397
11,11,12,11,82,11,12,193,10,287410
23,11,13,21,19,29,36,223,10,287421
75,11,14,11,11,11,11,18,10,287427
11,11,15,11,11,11,37,236,10,287438
11,11,16,11,11,14,246,23,10,287444
11,11,42,11,11,13,246,253,10,287455
11,11,43,11,11,67,177,12,10,287466
75,11,44,11,11,67,177,21,10,287475
11,11,45,11,11,11,11,232,10,287484
23,11,46,21,20,117,228,164,10,287492
23,11,47,21,20,117,228,163,10,287504
23,11,48,21,21,50,39,162,10,287508
23,11,49,21,21,50,39,161,10,287522
23,11,50,21,21,50,39,160,10,287533
11,11,52,11,11,12,134,101,10,287543
11,11,55,11,252,211,75,227,10,287550
27,11,11,11,18,18,215,58,10,287564
59,11,12,11,89,21,19,189,10,287568
11,11,13,11,12,29,35,221,10,287580
75,11,14,11,13,11,14,13,10,287586
11,11,15,11,12,11,37,235,10,287597
11,11,16,11,11,14,245,24,10,287601
11,11,42,11,11,13,246,253,10,287611
11,11,43,11,11,67,191,253,10,287616
11,11,44,11,11,67,191,252,10,287627
11,11,45,11,11,11,98,145,10,287641
23,11,46,21,20,117,232,160,10,287653
23,11,47,21,20,117,232,159,10,287665
23,11,48,21,21,50,38,163,10,287673
23,11,49,21,21,50,38,162,10,287677
23,11,50,21,21,50,38,161,10,287689
11,11,52,11,11,12,126,109,10,287701
11,11,55,11,252,211,75,227,10,287707
39,11,11,21,19,18,220,62,10,287718
27,11,12,11,79,21,246,217,10,287728
23,11,13,21,17,29,39,222,10,287737
75,11,14,11,11,11,16,13,10,287747
23,11,15,21,21,11,32,241,10,287757
23,11,16,21,21,14,246,23,10,287763
11,11,42,11,11,13,114,130,10,287773
11,11,43,11,11,67,199,245,10,287785
11,11,44,11,11,67,199,244,10,287790
11,11,45,11,11,11,142,101,10,287801
23,11,46,21,20,117,227,165,10,287815
23,11,47,21,20,117,227,164,10,287823
23,11,48,21,21,50,32,169,10,287831
23,11,49,21,21,50,32,168,10,287842
23,11,50,21,21,50,32,167,10,287858
11,11,52,11,11,12,134,101,10,287875
11,11,55,11,252,211,75,227,10,287885
27,11,11,11,17,18,208,66,10,287899
11,11,12,11,83,11,20,184,10,287907
23,11,13,21,20,29,22,236,10,287927
75,11,14,11,13,11,13,14,10,287940
11,11,15,11,11,11,39,234,10,287954
11,11,16,11,11,14,242,27,10,287960
11,11,42,11,11,14,34,209,10,287977
11,11,43,11,11,67,205,239,10,287989
11,11,44,11,11,67,205,238,10,287997
11,11,45,11,11,11,54,189,10,288006
23,11,46,21,20,117,224,168,10,288013
23,11,47,21,20,117,224,167,10,288028
23,11,48,21,21,50,25,176,10,288039
23,11,49,21,21,50,25,175,10,288046
23,11,50,21,21,50,25,174,10,288060
11,11,52,11,11,12,126,109,10,288078
11,11,55,11,252,211,75,227,10,288084
27,11,11,11,12,18,234,45,10,288094
11,11,12,11,79,11,19,189,10,288105
23,11,13,21,21,29,63,194,10,288109
11,11,14,11,11,11,19,255,10,288120
23,11,15,21,21,11,38,235,10,288133
11,11,16,11,11,14,252,17,10,288143
11,11,42,11,11,13,246,253,10,288155
11,11,43,11,11,67,209,235,10,288162
11,11,44,11,11,67,209,234,10,288173
11,11,45,11,11,11,230,13,10,288185
23,11,46,21,20,117,220,172,10,288194
23,11,47,21,20,117,220,171,10,288207
23,11,48,21,21,50,19,182,10,288211
23,11,49,21,21,50,19,181,10,288222
23,11,50,21,21,50,19,180,10,288234
11,11,52,11,11,12,134,101,10,288244
11,11,55,11,252,211,75,227,10,288253
39,11,11,21,18,18,230,53,10,288264
59,11,12,11,78,21,20,199,10,288274
23,11,13,21,20,29,73,185,10,288280
75,11,14,11,11,11,18,11,10,288284
23,11,15,21,21,11,37,236,10,288297
11,11,16,11,11,14,255,14,10,288307
11,11,42,11,11,13,246,253,10,288321
11,11,43,11,11,67,214,230,10,288337
11,11,44,11,11,67,214,229,10,288359
11,11,45,11,11,11,230,13,10,288372
23,11,46,21,20,117,215,177,10,288389
23,11,47,21,20,117,215,176,10,288401
23,11,48,21,21,50,12,189,10,288418
23,11,49,21,21,50,12,188,10,288431
23,11,50,21,21,50,12,187,10,288445
11,11,52,11,11,12,134,101,10,288461
11,11,55,11,252,211,75,227,10,288477
39,11,11,21,16,18,201,84,10,288488
59,11,12,11,84,21,12,201,10,288494
23,11,13,21,18,29,57,203,10,288501
87,11,14,21,21,11,11,18,10,288510
11,11,15,11,11,11,35,238,10,288526
23,11,16,21,21,14,251,18,10,288539
11,11,42,11,11,13,202,42,10,288549
11,11,43,11,11,67,213,231,10,288557
11,11,44,11,11,67,213,230,10,288561
11,11,45,11,11,11,11,232,10,288570
23,11,46,21,20,117,211,181,10,288575
23,11,47,21,20,117,211,180,10,288580
55,11,48,21,21,49,18,194,10,288587
55,11,49,21,21,49,18,193,10,288598
55,11,50,21,21,49,18,192,10,288607
11,11,52,11,11,12,126,109,10,288624
11,11,55,11,252,211,75,227,10,288630
27,11,11,11,11,18,214,66,10,288649
59,11,12,11,85,21,12,200,10,288658
23,11,13,21,20,29,62,196,10,288666
75,11,14,11,11,11,14,15,10,288677
11,11,15,11,11,11,35,238,10,288685
11,11,16,11,11,14,252,17,10,288699
11,11,42,11,11,13,202,42,10,288702
11,11,43,11,11,67,215,229,10,288708
11,11,44,11,11,67,215,228,10,288712
11,11,45,11,11,11,98,145,10,288718
23,11,46,21,20,117,206,186,10,288723
23,11,47,21,20,117,206,185,10,288730
55,11,48,21,21,49,13,199,10,288741
55,11,49,21,21,49,13,198,10,288751
55,11,50,21,21,49,13,197,10,288762
11,11,52,11,11,12,134,101,10,288770
11,11,55,11,252,211,75,227,10,288775
39,11,11,21,19,18,215,67,10,288782
59,11,12,11,81,21,17,199,10,288789
23,11,13,21,20,29,55,203,10,288799
75,11,14,11,11,11,14,15,10,288809
11,11,15,11,11,11,36,237,10,288816
11,11,16,11,11,14,250,19,10,288827
11,11,42,11,11,13,202,42,10,288838
11,11,43,11,11,67,217,227,10,288851
11,11,44,11,11,67,217,226,10,288859
11,11,45,11,11,11,98,145,10,288870
23,11,46,21,20,117,197,195,10,288877
23,11,47,21,20,117,197,194,10,288892
23,11,48,21,21,49,253,204,10,288904
23,11,49,21,21,49,253,203,10,288912
23,11,50,21,21,49,253,202,10,288918
11,11,52,11,11,12,134,101,10,288924
11,11,55,11,252,211,75,227,10,288932
27,11,11,11,11,18,211,69,10,288946
59,11,12,11,80,21,12,205,10,288953
23,11,13,21,19,29,35,224,10,288964
75,11,14,11,11,11,13,16,10,288978
23,11,15,21,21,11,35,238,10,288993
11,11,16,11,11,14,245,24,10,289010
11,11,42,11,11,13,202,42,10,289024
11,11,43,11,11,67,216,228,10,289035
11,11,44,11,11,67,216,227,10,289045
11,11,45,11,11,11,54,189,10,289058
23,11,46,21,20,117,191,201,10,289072
23,11,47,21,20,117,191,200,10,289081
23,11,48,21,21,49,248,209,10,289090
23,11,49,21,21,49,248,208,10,289098
23,11,50,21,21,49,248,207,10,289109
11,11,52,11,11,12,134,101,10,289121
11,11,55,11,252,211,75,227,10,289128
39,11,11,21,19,18,201,81,10,289140
11,11,12,11,86,11,16,185,10,289146
23,11,13,21,20,29,43,215,10,289157
75,11,14,11,11,11,11,18,10,289161
11,11,15,11,11,11,38,235,10,289172
11,11,16,11,11,14,247,22,10,289178
11,11,42,11,11,14,34,209,10,289190
11,11,43,11,11,67,217,227,10,289196
11,11,44,11,11,67,217,226,10,289200
11,11,45,11,11,11,11,232,10,289208
23,11,46,21,20,117,185,207,10,289213
23,11,47,21,20,117,185,206,10,289223
23,11,48,21,21,49,244,213,10,289234
23,11,49,21,21,49,244,212,10,289246
23,11,50,21,21,49,244,211,10,289252
11,11,52,11,11,12,134,101,10,289264
11,11,55,11,252,211,75,227,10,289275
27,11,11,11,11,18,219,61,10,289279
11,11,12,11,82,11,18,187,10,289288
23,11,13,21,21,29,37,220,10,289293
75,11,14,11,11,11,15,14,10,289301
11,11,15,11,11,11,38,235,10,289304
11,11,16,11,11,14,246,23,10,289309
11,11,42,11,11,14,34,209,10,289311
11,11,43,11,11,67,218,226,10,289313
11,11,44,11,11,67,218,225,10,289317
11,11,45,11,11,11,142,101,10,289323
23,11,46,21,20,117,177,215,10,289325
23,11,47,21,20,117,177,214,10,289331
23,11,48,21,21,49,239,218,10,289337
23,11,49,21,21,49,239,217,10,289341
23,11,50,21,21,49,239,216,10,289344
11,11,52,11,11,12,134,101,10,289350
11,11,55,11,252,211,75,227,10,289358
27,11,11,11,22,18,221,48,10,289369
11,11,12,11,81,11,52,154,10,289378
23,11,13,21,20,29,15,243,10,289382
11,11,14,11,14,11,16,255,10,289392
11,11,15,11,11,11,47,226,10,289403
11,11,16,11,11,14,240,29,10,289415
11,11,42,11,11,15,41,201,10,289422
11,11,43,11,11,67,222,222,10,289427
11,11,44,11,11,67,222,221,10,289437
11,11,45,11,11,11,142,101,10,289448
23,11,46,21,20,117,169,223,10,289458
23,11,47,21,20,117,169,222,10,289466
23,11,48,21,21,49,235,222,10,289477
23,11,49,21,21,49,235,221,10,289484
23,11,50,21,21,49,235,220,10,289493
11,11,52,11,11,12,126,109,10,289498
11,11,55,11,252,211,75,227,10,289504
39,11,11,21,14,18,184,103,10,289513
27,11,12,11,87,21,254,201,10,289527
23,11,13,21,18,29,62,198,10,289530
71,11,14,21,20,21,18,12,10,289540
11,11,15,11,11,11,34,239,10,289551
23,11,16,21,21,14,252,17,10,289559
11,11,42,11,11,13,158,86,10,289566
11,11,43,11,11,67,217,227,10,289574
11,11,44,11,11,67,217,226,10,289582
39,11,45,21,21,21,136,107,10,289588
23,11,46,21,20,117,162,230,10,289591
23,11,47,21,20,117,162,229,10,289596
23,11,48,21,21,49,227,230,10,289600
23,11,49,21,21,49,227,229,10,289610
23,11,50,21,21,49,227,228,10,289621
11,11,52,11,11,12,126,109,10,289632
11,11,55,11,252,211,75,227,10,289640
39,11,11,21,20,18,215,66,10,289642
27,11,12,11,81,21,254,207,10,289649
23,11,13,21,20,29,46,212,10,289652
75,11,14,11,11,11,14,15,10,289658
11,11,15,11,11,11,34,239,10,289661
11,11,16,11,11,14,248,21,10,289664
11,11,42,11,11,13,158,86,10,289669
11,11,43,11,11,67,220,224,10,289673
11,11,44,11,11,67,220,223,10,289679
11,11,45,11,11,11,98,145,10,289694
23,11,46,21,20,117,157,235,10,289704
23,11,47,21,20,117,157,234,10,289716
23,11,48,21,21,49,223,234,10,289721
23,11,49,21,21,49,223,233,10,289733
23,11,50,21,21,49,223,232,10,289739
11,11,52,11,11,12,134,101,10,289753
11,11,55,11,252,211,75,227,10,289760
27,11,11,11,12,18,198,81,10,289771
11,11,12,11,82,11,13,192,10,289781
23,11,13,21,21,29,28,229,10,289789
123,11,14,11,11,21,21,18,10,289800
11,11,15,11,11,11,37,236,10,289810
11,11,16,11,11,14,244,25,10,289818
11,11,42,11,11,13,246,253,10,289828
11,11,43,11,11,67,224,220,10,289835
11,11,44,11,11,67,224,219,10,289846
39,11,45,21,21,21,224,19,10,289853
23,11,46,21,20,117,150,242,10,289867
23,11,47,21,20,117,150,241,10,289874
23,11,48,21,21,49,216,241,10,289886
23,11,49,21,21,49,216,240,10,289891
23,11,50,21,21,49,216,239,10,289900
11,11,52,11,11,12,134,101,10,289910
11,11,55,11,252,211,75,227,10,289919
39,11,11,21,21,18,210,70,10,289926
27,11,12,11,84,21,254,204,10,289930
11,11,13,11,12,29,59,197,10,289936
75,11,14,11,11,11,13,16,10,289939
11,11,15,11,11,11,34,239,10,289944
11,11,16,11,11,14,251,18,10,289952
11,11,42,11,11,13,158,86,10,289965
11,11,43,11,11,67,226,218,10,289974
11,11,44,11,11,67,226,217,10,289985
11,11,45,11,11,11,54,189,10,289992
23,11,46,21,20,117,143,249,10,289995
23,11,47,21,20,117,143,248,10,290005
23,11,48,21,21,49,212,245,10,290010
23,11,49,21,21,49,212,244,10,290020
23,11,50,21,21,49,212,243,10,290034
11,11,52,11,11,12,134,101,10,290039
11,11,55,11,252,211,75,227,10,290051
27,11,11,11,11,18,203,77,10,290062
11,11,12,11,82,11,17,188,10,290066
23,11,13,21,21,29,66,191,10,290087
75,11,14,11,11,11,11,18,10,290093
11,11,15,11,11,11,38,235,10,290103
11,11,16,11,11,14,253,16,10,290109
11,11,42,11,11,13,246,253,10,290117
11,11,43,11,11,67,230,214,10,290122
11,11,44,11,11,67,230,213,10,290128
11,11,45,11,11,11,11,232,10,290134
87,11,46,21,20,117,136,11,10,290146
23,11,47,21,20,117,136,255,10,290158
23,11,48,21,21,49,209,248,10,290170
23,11,49,21,21,49,209,247,10,290178
23,11,50,21,21,49,209,246,10,290183
11,11,52,11,11,12,134,101,10,290196
11,11,55,11,252,211,75,227,10,290201
39,11,11,21,21,18,226,54,10,290212
59,11,12,11,82,21,17,198,10,290216
11,11,13,11,12,29,19,237,10,290225
75,11,14,11,11,11,17,12,10,290230
11,11,15,11,11,11,36,237,10,290242
11,11,16,11,11,14,241,28,10,290251
11,11,42,11,11,13,202,42,10,290262
11,11,43,11,11,67,236,208,10,290274
11,11,44,11,11,67,236,207,10,290281
11,11,45,11,11,11,186,57,10,290294
87,11,46,21,20,117,128,19,10,290301
87,11,47,21,20,117,128,18,10,290312
23,11,48,21,21,49,204,253,10,290323
23,11,49,21,21,49,204,252,10,290332
23,11,50,21,21,49,204,251,10,290337
11,11,52,11,11,12,134,101,10,290348
11,11,55,11,252,211,75,227,10,290354
27,11,11,11,13,18,208,70,10,290363
59,11,12,11,83,21,14,200,10,290369
23,11,13,21,20,29,49,209,10,290371
75,11,14,11,11,11,13,16,10,290373
11,11,15,11,11,11,36,237,10,290376
11,11,16,11,11,14,249,20,10,290387
11,11,42,11,11,13,202,42,10,290393
11,11,43,11,11,67,239,205,10,290422
11,11,44,11,11,67,239,204,10,290434
11,11,45,11,11,11,54,189,10,290444
23,11,46,21,20,117,119,18,10,290456
23,11,47,21,20,117,119,17,10,290468
87,11,48,21,21,49,195,17,10,290479
87,11,49,21,21,49,195,16,10,290488
87,11,50,21,21,49,195,15,10,290496
11,11,52,11,11,12,134,101,10,290506
11,11,55,11,252,211,75,227,10,290513
39,11,11,21,20,18,203,78,10,290524
59,11,12,11,82,21,16,199,10,290535
23,11,13,21,21,29,32,225,10,290541
75,11,14,11,11,11,11,18,10,290551
11,11,15,11,11,11,36,237,10,290558
11,11,16,11,11,14,245,24,10,290568
11,11,42,11,11,13,202,42,10,290580
11,11,43,11,11,67,241,203,10,290595
11,11,44,11,11,67,241,202,10,290599
11,11,45,11,11,11,11,232,10,290609
23,11,46,21,20,117,112,25,10,290615
23,11,47,21,20,117,112,24,10,290626
23,11,48,21,21,49,189,13,10,290640
23,11,49,21,21,49,189,12,10,290646
87,11,50,21,21,49,189,21,10,290658
11,11,52,11,11,12,134,101,10,290666
11,11,55,11,252,211,75,227,10,290680
27,11,11,11,12,18,205,74,10,290687
59,11,12,11,82,21,16,199,10,290700
23,11,13,21,19,29,45,214,10,290704
75,11,14,11,11,11,12,17,10,290712
11,11,15,11,11,11,36,237,10,290716
11,11,16,11,11,14,248,21,10,290721
11,11,42,11,11,13,202,42,10,290724
11,11,43,11,11,67,245,199,10,290729
11,11,44,11,11,67,245,198,10,290740
11,11,45,11,11,11,54,189,10,290746
23,11,46,21,20,117,105,32,10,290759
23,11,47,21,20,117,105,31,10,290767
23,11,48,21,21,49,184,18,10,290774
23,11,49,21,21,49,184,17,10,290785
23,11,50,21,21,49,184,16,10,290797
11,11,52,11,11,12,134,101,10,290807
11,11,55,11,252,211,75,227,10,290816
39,11,11,21,21,18,214,66,10,290828
11,11,12,11,81,11,26,180,10,290832
23,11,13,21,19,29,31,228,10,290839
75,11,14,11,11,11,14,15,10,290845
11,11,15,11,11,11,40,233,10,290849
11,11,16,11,11,14,244,25,10,290852
11,11,42,11,11,14,77,166,10,290857
11,11,43,11,11,67,248,196,10,290861
11,11,44,11,11,67,248,195,10,290864
11,11,45,11,11,11,98,145,10,290871
23,11,46,21,20,117,96,41,10,290877
23,11,47,21,20,117,96,40,10,290888
23,11,48,21,21,49,179,23,10,290899
23,11,49,21,21,49,179,22,10,290906
23,11,50,21,21,49,179,21,10,290922
11,11,52,11,11,12,134,101,10,290929
11,11,55,11,252,211,75,227,10,290938
39,11,11,21,20,18,212,69,10,290944
59,11,12,11,84,21,19,194,10,290952
23,11,13,21,20,29,41,217,10,290956
75,11,14,11,11,11,14,15,10,290966
11,11,15,11,11,11,37,236,10,290974
11,11,16,11,11,14,247,22,10,290985
11,11,42,11,11,13,246,253,10,290996
11,11,43,11,11,67,249,195,10,291006
11,11,44,11,11,67,249,194,10,291012
11,11,45,11,11,11,98,145,10,291024
23,11,46,21,20,117,92,45,10,291037
23,11,47,21,20,117,92,44,10,291049
23,11,48,21,21,49,175,27,10,291053
23,11,49,21,21,49,175,26,10,291064
23,11,50,21,21,49,175,25,10,291076
11,11,52,11,11,12,134,101,10,291081
11,11,55,11,252,211,75,227,10,291092
39,11,11,21,21,18,212,68,10,291103
11,11,12,11,78,11,13,196,10,291107
23,11,13,21,18,29,52,208,10,291119
75,11,14,11,11,11,14,15,10,291125
23,11,15,21,21,11,37,236,10,291135
23,11,16,21,21,14,250,19,10,291148
11,11,42,11,11,13,246,253,10,291158
11,11,43,11,11,67,252,192,10,291163
11,11,44,11,11,67,252,191,10,291176
11,11,45,11,11,11,98,145,10,291186
23,11,46,21,20,117,85,52,10,291202
23,11,47,21,20,117,85,51,10,291208
23,11,48,21,21,49,170,32,10,291219
23,11,49,21,21,49,170,31,10,291225
23,11,50,21,21,49,170,30,10,291236
11,11,52,11,11,12,134,101,10,291245
11,11,55,11,252,211,75,227,10,291254
27,11,11,11,11,18,213,67,10,291266
59,11,12,11,84,21,14,199,10,291269
23,11,13,21,19,29,20,239,10,291280
75,11,14,11,11,11,14,15,10,291284
11,11,15,11,11,11,36,237,10,291294
11,11,16,11,11,14,242,27,10,291301
11,11,42,11,11,13,202,42,10,291314
