BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
39,11,45,21,21,17,61,186,10,20392
23,11,46,21,20,203,183,123,10,20398
23,11,47,21,20,203,183,122,10,20400
23,11,48,21,21,141,62,48,10,20403
23,11,49,21,21,141,62,47,10,20410
23,11,50,21,21,141,62,46,10,20412
11,11,52,11,11,12,206,29,10,20415
11,11,55,11,148,115,43,204,10,20423
31,11,11,21,195,18,146,205,10,20459
11,11,12,11,35,11,35,217,10,20514
11,11,13,11,147,29,53,68,10,20519
31,11,14,21,246,21,253,41,10,20522
15,11,15,21,253,11,42,244,10,20526
11,11,16,11,52,14,250,233,10,20530
11,11,42,11,11,14,121,122,10,20533
43,11,43,11,11,42,12,212,10,20536
43,11,44,11,11,42,12,211,10,20540
39,11,45,21,21,20,128,116,10,20545
23,11,46,21,20,203,165,141,10,20547
23,11,47,21,20,203,165,140,10,20550
23,11,48,21,21,143,75,33,10,20557
23,11,49,21,21,143,75,32,10,20560
23,11,50,21,21,143,75,31,10,20563
11,11,52,11,11,12,206,29,10,20567
11,11,55,11,148,115,43,204,10,20570
103,11,11,21,11,19,28,16,10,20574
11,11,12,12,51,11,31,204,10,20580
11,11,13,12,75,28,241,207,10,20583
23,11,14,21,19,11,31,245,10,20587
11,11,15,11,79,11,41,164,10,20593
11,11,16,11,108,14,233,194,10,20596
11,11,42,11,11,14,121,122,10,20598
11,11,43,11,11,42,172,42,10,20603
11,11,44,11,11,42,172,41,10,20608
11,11,45,11,11,13,70,171,10,20610
23,11,46,21,20,204,240,65,10,20615
23,11,47,21,20,204,240,64,10,20618
23,11,48,21,21,146,79,26,10,20621
23,11,49,21,21,146,79,25,10,20628
23,11,50,21,21,146,79,24,10,20631
11,11,52,11,11,12,206,29,10,20634
11,11,55,11,148,115,43,204,10,20641
39,11,11,21,11,18,103,187,10,20657
11,11,12,11,224,11,67,251,10,20659
11,11,13,11,236,28,232,56,10,20663
39,11,14,21,19,21,243,33,10,20666
11,11,15,11,53,11,50,181,10,20670
11,11,16,11,79,14,231,225,10,20678
11,11,42,11,11,15,129,113,10,20680
75,11,43,11,11,42,205,19,10,20683
75,11,44,11,11,42,205,18,10,20690
39,11,45,21,21,19,76,169,10,20693
23,11,46,21,20,206,190,113,10,20698
23,11,47,21,20,206,190,112,10,20703
23,11,48,21,21,149,58,44,10,20708
23,11,49,21,21,149,58,43,10,20713
23,11,50,21,21,149,58,42,10,20716
