BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
11,11,46,11,11,17,252,239,10,105411
11,11,47,11,11,17,130,105,10,105411
39,11,48,21,21,18,195,48,10,105411
39,11,49,21,21,18,195,47,10,105411
39,11,50,21,21,18,195,46,10,105419
11,11,52,11,11,11,198,38,10,105419
11,11,55,11,11,11,11,222,10,105419
71,11,11,21,18,19,13,24,10,105484
27,11,12,11,88,20,176,24,10,105484
23,11,13,21,11,29,91,176,10,105484
11,11,14,11,11,11,44,230,10,105494
11,11,15,11,13,11,43,228,10,105494
107,11,16,11,11,14,15,19,10,105494
11,11,42,11,11,14,165,78,10,105494
39,11,43,21,21,18,231,17,10,105504
39,11,44,21,21,20,151,94,10,105504
11,11,45,11,11,14,165,75,10,105504
11,11,46,11,11,18,38,197,10,105510
11,11,47,11,11,17,160,75,10,105510
39,11,48,21,21,18,151,92,10,105510
39,11,49,21,21,18,151,91,10,105510
39,11,50,21,21,18,151,90,10,105520
11,11,52,11,11,11,198,38,10,105520
11,11,55,11,11,11,11,222,10,105520
39,11,11,21,16,19,241,43,10,105584
27,11,12,11,79,20,173,36,10,105584
23,11,13,21,12,29,70,196,10,105584
23,11,14,21,21,11,40,234,10,105592
11,11,15,11,11,11,42,231,10,105592
11,11,16,11,11,14,255,14,10,105592
11,11,42,11,11,14,121,122,10,105592
39,11,43,21,21,18,218,30,10,105602
39,11,44,21,21,20,130,115,10,105602
11,11,45,11,11,14,77,163,10,105602
11,11,46,11,11,18,47,188,10,105609
11,11,47,11,11,17,154,81,10,105609
39,11,48,21,21,18,139,104,10,105609
39,11,49,21,21,18,139,103,10,105609
39,11,50,21,21,18,139,102,10,105618
11,11,52,11,11,11,190,46,10,105618
11,11,55,11,11,11,11,222,10,105618
71,11,11,21,19,19,20,16,10,105683
27,11,12,11,79,20,190,19,10,105683
23,11,13,21,13,29,77,188,10,105683
11,11,14,11,11,11,46,228,10,105693
11,11,15,11,11,11,46,227,10,105693
43,11,16,11,11,14,12,12,10,105693
11,11,42,11,11,14,209,34,10,105693
39,11,43,21,21,18,213,35,10,105701
39,11,44,21,21,20,148,97,10,105701
11,11,45,11,11,14,209,31,10,105701
11,11,46,11,11,18,46,189,10,105711
11,11,47,11,11,17,172,63,10,105711
39,11,48,21,21,18,129,114,10,105711
39,11,49,21,21,18,129,113,10,105711
39,11,50,21,21,18,129,112,10,105718
11,11,52,11,11,11,198,38,10,105718
