BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
27,11,12,11,79,21,169,39,10,44271
55,11,13,21,21,28,14,254,10,44276
27,11,14,11,11,21,254,20,10,44279
11,11,15,11,11,11,52,221,10,44282
11,11,16,11,11,14,245,24,10,44284
11,11,42,11,11,15,173,69,10,44294
23,11,43,21,21,31,126,99,10,44297
23,11,44,21,21,31,126,98,10,44301
39,11,45,21,21,20,172,72,10,44304
23,11,46,21,21,235,47,226,10,44309
23,11,47,21,21,235,47,225,10,44312
23,11,48,21,21,53,56,142,10,44314
23,11,49,21,21,53,56,141,10,44316
23,11,50,21,21,53,56,140,10,44318
11,11,52,11,11,11,134,102,10,44321
11,11,55,11,251,44,19,196,10,44323
39,11,11,21,20,18,54,227,10,44369
27,11,12,11,78,21,165,44,10,44385
55,11,13,21,18,28,17,254,10,44387
27,11,14,11,11,21,255,19,10,44390
11,11,15,11,11,11,51,222,10,44392
11,11,16,11,11,14,245,24,10,44394
11,11,42,11,11,15,129,113,10,44396
23,11,43,21,21,31,122,103,10,44406
23,11,44,21,21,31,122,102,10,44410
39,11,45,21,21,20,172,72,10,44412
23,11,46,21,21,235,51,222,10,44414
23,11,47,21,21,235,51,221,10,44416
23,11,48,21,21,53,52,146,10,44418
23,11,49,21,21,53,52,145,10,44420
23,11,50,21,21,53,52,144,10,44422
11,11,52,11,11,11,134,102,10,44424
11,11,55,11,251,44,19,196,10,44427
39,11,11,21,20,18,53,228,10,44469
27,11,12,11,79,21,177,31,10,44471
23,11,13,21,20,28,237,22,10,44473
27,11,14,11,11,21,255,19,10,44478
11,11,15,11,11,11,54,219,10,44479
11,11,16,11,11,14,239,30,10,44481
11,11,42,11,11,15,217,25,10,44483
23,11,43,21,21,31,118,107,10,44487
23,11,44,21,21,31,118,106,10,44493
39,11,45,21,21,20,172,72,10,44495
23,11,46,21,21,235,53,220,10,44498
23,11,47,21,21,235,53,219,10,44500
23,11,48,21,21,53,49,149,10,44502
23,11,49,21,21,53,49,148,10,44504
23,11,50,21,21,53,49,147,10,44506
11,11,52,11,11,11,134,102,10,44508
11,11,55,11,251,44,19,196,10,44516
39,11,11,21,18,18,60,223,10,44569
27,11,12,11,81,21,167,39,10,44571
23,11,13,21,19,29,14,245,10,44574
71,11,14,21,21,21,11,18,10,44577
11,11,15,11,11,11,51,222,10,44578
11,11,16,11,11,14,247,22,10,44580
11,11,42,11,11,15,129,113,10,44582
23,11,43,21,21,31,116,109,10,44586
23,11,44,21,21,31,116,108,10,44593
39,11,45,21,21,20,216,28,10,44594
23,11,46,21,21,235,56,217,10,44596
23,11,47,21,21,235,56,216,10,44598
23,11,48,21,21,53,45,153,10,44600
23,11,49,21,21,53,45,152,10,44602
23,11,50,21,21,53,45,151,10,44604
11,11,52,11,11,11,126,110,10,44606
11,11,55,11,251,44,19,196,10,44609
39,11,11,21,20,18,69,212,10,44669
27,11,12,11,82,21,172,33,10,44671
23,11,13,21,20,29,26,232,10,44675
59,11,14,11,11,21,14,15,10,44678
11,11,15,11,11,11,52,221,10,44679
11,11,16,11,11,14,250,19,10,44680
11,11,42,11,11,15,173,69,10,44683
23,11,43,21,21,31,112,113,10,44686
23,11,44,21,21,31,112,112,10,44693
39,11,45,21,21,21,48,195,10,44695
23,11,46,21,21,235,57,216,10,44697
23,11,47,21,21,235,57,215,10,44700
23,11,48,21,21,53,44,154,10,44702
23,11,49,21,21,53,44,153,10,44704
23,11,50,21,21,53,44,152,10,44707
11,11,52,11,11,11,134,102,10,44710
11,11,55,11,251,44,19,196,10,44712
39,11,11,21,21,18,50,230,10,44769
27,11,12,11,81,21,175,31,10,44771
23,11,13,21,20,28,240,19,10,44775
27,11,14,11,11,21,254,20,10,44777
11,11,15,11,11,11,53,220,10,44779
11,11,16,11,11,14,240,29,10,44781
11,11,42,11,11,15,173,69,10,44783
23,11,43,21,21,31,103,122,10,44787
23,11,44,21,21,31,103,121,10,44792
39,11,45,21,21,20,172,72,10,44794
23,11,46,21,21,235,62,211,10,44797
23,11,47,21,21,235,62,210,10,44799
23,11,48,21,21,53,42,156,10,44801
23,11,49,21,21,53,42,155,10,44804
23,11,50,21,21,53,42,154,10,44806
11,11,52,11,11,11,134,102,10,44809
11,11,55,11,251,44,19,196,10,44812
39,11,11,21,18,18,53,230,10,44869
27,11,12,11,79,21,161,47,10,44873
119,11,13,21,18,28,13,13,10,44876
39,11,14,21,21,21,255,19,10,44878
11,11,15,11,11,11,50,223,10,44880
11,11,16,11,11,14,244,25,10,44882
11,11,42,11,11,15,85,157,10,44884
23,11,43,21,21,31,97,128,10,44887
23,11,44,21,21,31,97,127,10,44889
39,11,45,21,21,20,172,72,10,44892
23,11,46,21,21,235,60,213,10,44895
23,11,47,21,21,235,60,212,10,44900
23,11,48,21,21,53,35,163,10,44903
23,11,49,21,21,53,35,162,10,44905
23,11,50,21,21,53,35,161,10,44908
11,11,52,11,11,11,126,110,10,44910
11,11,55,11,251,44,19,196,10,44913
39,11,11,21,20,18,53,228,10,44970
27,11,12,11,79,21,176,32,10,44972
87,11,13,21,19,28,251,19,10,44975
27,11,14,11,11,21,255,19,10,44977
11,11,15,11,11,11,53,220,10,44980
11,11,16,11,11,14,243,26,10,44982
11,11,42,11,11,15,173,69,10,44984
23,11,43,21,21,31,92,133,10,44986
23,11,44,21,21,31,92,132,10,44989
39,11,45,21,21,20,172,72,10,44992
23,11,46,21,21,235,64,209,10,44996
23,11,47,21,21,235,64,208,10,44997
23,11,48,21,21,53,33,165,10,45000
23,11,49,21,21,53,33,164,10,45002
23,11,50,21,21,53,33,163,10,45004
11,11,52,11,11,11,134,102,10,45007
11,11,55,11,251,44,19,196,10,45010
39,11,11,21,20,18,52,229,10,45070
27,11,12,11,81,21,192,14,10,45073
23,11,13,21,20,28,238,21,10,45076
27,11,14,11,11,21,255,19,10,45078
11,11,15,11,11,11,57,216,10,45080
11,11,16,11,11,14,239,30,10,45082
11,11,42,11,11,16,49,192,10,45085
23,11,43,21,21,31,87,138,10,45087
23,11,44,21,21,31,87,137,10,45089
39,11,45,21,21,20,172,72,10,45092
23,11,46,21,21,235,66,207,10,45096
23,11,47,21,21,235,66,206,10,45099
23,11,48,21,21,53,27,171,10,45101
23,11,49,21,21,53,27,170,10,45104
23,11,50,21,21,53,27,169,10,45106
11,11,52,11,11,11,134,102,10,45109
11,11,55,11,251,44,19,196,10,45112
39,11,11,21,21,18,53,227,10,45169
27,11,12,11,76,21,166,45,10,45171
23,11,13,21,21,29,14,243,10,45174
27,11,14,11,11,21,255,19,10,45184
11,11,15,11,11,11,51,222,10,45186
11,11,16,11,11,14,247,22,10,45188
11,11,42,11,11,15,129,113,10,45191
23,11,43,21,21,31,82,143,10,45194
23,11,44,21,21,31,82,142,10,45196
39,11,45,21,21,20,172,72,10,45198
23,11,46,21,21,235,68,205,10,45201
23,11,47,21,21,235,68,204,10,45203
23,11,48,21,21,53,24,174,10,45205
23,11,49,21,21,53,24,173,10,45208
23,11,50,21,21,53,24,172,10,45210
11,11,52,11,11,11,134,102,10,45213
11,11,55,11,251,44,19,196,10,45215
39,11,11,21,21,18,31,249,10,45270
27,11,12,11,81,21,149,57,10,45272
23,11,13,21,17,28,242,20,10,45275
27,11,14,11,11,21,249,25,10,45278
11,11,15,11,11,11,47,226,10,45280
11,11,16,11,11,14,240,29,10,45282
11,11,42,11,11,15,41,201,10,45284
23,11,43,21,21,31,80,145,10,45287
23,11,44,21,21,31,80,144,10,45294
39,11,45,21,21,19,252,248,10,45297
23,11,46,21,21,235,72,201,10,45299
23,11,47,21,21,235,72,200,10,45301
23,11,48,21,21,53,18,180,10,45304
23,11,49,21,21,53,18,179,10,45306
23,11,50,21,21,53,18,178,10,45309
11,11,52,11,11,11,134,102,10,45311
11,11,55,11,251,44,19,196,10,45314
39,11,11,21,18,18,66,217,10,45370
27,11,12,11,78,21,155,54,10,45372
23,11,13,21,18,29,21,239,10,45375
71,11,14,21,21,21,13,16,10,45378
11,11,15,11,11,11,48,225,10,45379
11,11,16,11,11,14,249,20,10,45381
11,11,42,11,11,15,41,201,10,45384
23,11,43,21,21,31,81,144,10,45387
23,11,44,21,21,31,81,143,10,45392
71,11,45,21,21,20,15,239,10,45395
23,11,46,21,21,235,78,195,10,45397
23,11,47,21,21,235,78,194,10,45405
23,11,48,21,21,53,12,186,10,45409
23,11,49,21,21,53,12,185,10,45411
23,11,50,21,21,53,12,184,10,45414
11,11,52,11,11,11,126,110,10,45416
11,11,55,11,251,44,19,196,10,45419
39,11,11,21,19,18,55,227,10,45471
27,11,12,11,81,21,175,31,10,45476
23,11,13,21,20,28,240,19,10,45478
59,11,14,11,11,21,14,15,10,45480
11,11,15,11,11,11,53,220,10,45482
11,11,16,11,11,14,240,29,10,45484
11,11,42,11,11,15,173,69,10,45487
23,11,43,21,21,31,77,148,10,45489
23,11,44,21,21,31,77,147,10,45492
39,11,45,21,21,21,48,195,10,45494
23,11,46,21,21,235,80,193,10,45497
23,11,47,21,21,235,80,192,10,45499
55,11,48,21,21,52,21,188,10,45501
55,11,49,21,21,52,21,187,10,45504
55,11,50,21,21,52,21,186,10,45506
11,11,52,11,11,11,134,102,10,45514
11,11,55,11,251,44,19,196,10,45517
39,11,11,21,19,18,56,226,10,45570
27,11,12,11,86,21,135,66,10,45573
23,11,13,21,18,29,17,243,10,45576
59,11,14,11,12,21,12,16,10,45579
11,11,15,11,11,11,55,218,10,45582
11,11,16,11,11,14,248,21,10,45584
43,11,42,11,11,15,16,236,10,45587
23,11,43,21,21,31,77,148,10,45589
23,11,44,21,21,31,77,147,10,45592
71,11,45,21,21,20,15,239,10,45595
23,11,46,21,21,235,92,181,10,45597
23,11,47,21,21,235,92,180,10,45599
55,11,48,21,21,52,19,190,10,45601
55,11,49,21,21,52,19,189,10,45603
55,11,50,21,21,52,19,188,10,45606
11,11,52,11,11,11,126,110,10,45609
11,11,55,11,251,44,19,196,10,45611
39,11,11,21,20,18,58,223,10,45670
27,11,12,11,80,21,168,39,10,45672
119,11,13,21,19,28,12,13,10,45675
27,11,14,11,11,21,253,21,10,45678
11,11,15,11,11,11,51,222,10,45680
11,11,16,11,11,14,244,25,10,45682
11,11,42,11,11,15,129,113,10,45684
23,11,43,21,21,31,73,152,10,45687
23,11,44,21,21,31,73,151,10,45689
39,11,45,21,21,20,128,116,10,45692
23,11,46,21,21,235,95,178,10,45696
23,11,47,21,21,235,95,177,10,45701
55,11,48,21,21,52,14,195,10,45704
55,11,49,21,21,52,14,194,10,45706
55,11,50,21,21,52,14,193,10,45709
11,11,52,11,11,11,134,102,10,45711
11,11,55,11,251,44,19,196,10,45714
27,11,11,11,12,18,48,231,10,45768
27,11,12,11,78,21,171,38,10,45773
87,11,13,21,21,28,251,17,10,45776
27,11,14,11,11,21,255,19,10,45778
11,11,15,11,11,11,54,219,10,45780
11,11,16,11,11,14,241,28,10,45782
11,11,42,11,11,15,217,25,10,45785
23,11,43,21,21,31,71,154,10,45787
23,11,44,21,21,31,71,153,10,45790
39,11,45,21,21,20,172,72,10,45792
23,11,46,21,21,235,94,179,10,45795
23,11,47,21,21,235,94,178,10,45801
23,11,48,21,21,52,255,199,10,45803
23,11,49,21,21,52,255,198,10,45806
23,11,50,21,21,52,255,197,10,45809
11,11,52,11,11,11,134,102,10,45811
11,11,55,11,251,44,19,196,10,45814
27,11,11,11,12,18,47,232,10,45868
27,11,12,11,79,21,170,38,10,45871
23,11,13,21,21,28,221,37,10,45873
27,11,14,11,11,21,253,21,10,45878
11,11,15,11,11,11,53,220,10,45882
11,11,16,11,11,14,243,26,10,45885
11,11,42,11,11,15,173,69,10,45887
23,11,43,21,21,31,66,159,10,45889
23,11,44,21,21,31,66,158,10,45892
39,11,45,21,21,20,84,160,10,45895
23,11,46,21,21,235,90,183,10,45897
23,11,47,21,21,235,90,182,10,45899
23,11,48,21,21,52,254,200,10,45901
23,11,49,21,21,52,254,199,10,45904
23,11,50,21,21,52,254,198,10,45906
11,11,52,11,11,11,134,102,10,45909
11,11,55,11,251,44,19,196,10,45912
39,11,11,21,21,18,61,219,10,45969
27,11,12,11,79,21,175,33,10,45973
23,11,13,21,19,29,13,246,10,45976
59,11,14,11,11,21,12,17,10,45978
11,11,15,11,11,11,53,220,10,45980
11,11,16,11,11,14,249,20,10,45982
11,11,42,11,11,15,173,69,10,45984
23,11,43,21,21,31,61,164,10,45987
23,11,44,21,21,31,61,163,10,45989
39,11,45,21,21,20,172,72,10,45992
23,11,46,21,21,235,83,190,10,45996
23,11,47,21,21,235,83,189,10,46001
23,11,48,21,21,52,252,202,10,46004
23,11,49,21,21,52,252,201,10,46006
23,11,50,21,21,52,252,200,10,46009
11,11,52,11,11,11,134,102,10,46011
11,11,55,11,251,44,19,196,10,46014
27,11,11,11,11,18,59,221,10,46069
27,11,12,11,74,21,147,66,10,46072
11,11,13,11,11,28,239,19,10,46074
59,11,14,11,11,21,11,18,10,46077
23,11,15,21,21,11,46,227,10,46079
11,11,16,11,11,14,249,20,10,46081
11,11,42,11,11,15,173,69,10,46084
23,11,43,21,21,31,55,170,10,46086
23,11,44,21,21,31,55,169,10,46090
39,11,45,21,21,20,84,160,10,46092
23,11,46,21,21,235,77,196,10,46095
23,11,47,21,21,235,77,195,10,46098
23,11,48,21,21,52,249,205,10,46101
23,11,49,21,21,52,249,204,10,46103
23,11,50,21,21,52,249,203,10,46105
