BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
11,11,47,11,11,11,182,59,10,94195
39,11,48,21,21,15,160,86,10,94199
39,11,49,21,21,15,160,85,10,94202
39,11,50,21,21,15,160,84,10,94208
11,11,52,11,11,11,198,38,10,94211
11,11,55,11,11,11,11,222,10,94217
27,11,11,11,11,18,134,146,10,94252
27,11,12,11,81,21,112,94,10,94323
23,11,13,21,18,29,12,248,10,94325
75,11,14,11,11,11,12,17,10,94332
75,11,15,11,11,11,16,12,10,94335
11,11,16,11,11,14,243,26,10,94341
11,11,42,11,11,11,142,104,10,94343
11,11,43,11,11,14,23,219,10,94347
11,11,44,11,11,14,23,218,10,94352
11,11,45,11,11,11,54,189,10,94355
11,11,46,11,11,11,183,59,10,94358
11,11,47,11,11,11,183,58,10,94365
39,11,48,21,21,15,155,91,10,94370
39,11,49,21,21,15,155,90,10,94375
39,11,50,21,21,15,155,89,10,94381
11,11,52,11,11,11,198,38,10,94385
11,11,55,11,11,11,11,222,10,94388
39,11,11,21,21,18,118,162,10,94391
27,11,12,11,82,21,123,82,10,94395
23,11,13,21,21,29,15,242,10,94402
123,11,14,11,11,21,19,20,10,94405
11,11,15,11,11,11,18,255,10,94407
11,11,16,11,11,14,243,26,10,94413
11,11,42,11,11,11,230,16,10,94417
11,11,43,11,11,14,26,216,10,94420
11,11,44,11,11,14,26,215,10,94424
39,11,45,21,21,21,180,63,10,94428
11,11,46,11,11,11,184,58,10,94432
11,11,47,11,11,11,184,57,10,94437
39,11,48,21,21,15,153,93,10,94440
39,11,49,21,21,15,153,92,10,94444
39,11,50,21,21,15,153,91,10,94450
11,11,52,11,11,11,198,38,10,94455
11,11,55,11,11,11,11,222,10,94460
39,11,11,21,20,18,135,146,10,94465
27,11,12,11,77,21,134,76,10,94469
87,11,13,21,21,28,247,21,10,94474
75,11,14,11,11,11,12,17,10,94476
23,11,15,21,21,11,21,252,10,94480
11,11,16,11,11,14,238,31,10,94484
11,11,42,11,11,12,62,183,10,94487
11,11,43,11,11,14,26,216,10,94490
11,11,44,11,11,14,26,215,10,94493
11,11,45,11,11,11,54,189,10,94502
11,11,46,11,11,11,179,63,10,94505
11,11,47,11,11,11,179,62,10,94510
39,11,48,21,21,15,146,100,10,94514
39,11,49,21,21,15,146,99,10,94517
39,11,50,21,21,15,146,98,10,94522
11,11,52,11,11,11,198,38,10,94526
11,11,55,11,11,11,11,222,10,94531
27,11,11,11,12,18,134,145,10,94551
27,11,12,11,81,21,127,79,10,94553
23,11,13,21,19,29,17,242,10,94556
75,11,14,11,11,11,12,17,10,94561
11,11,15,11,11,11,19,254,10,94565
11,11,16,11,11,14,244,25,10,94568
11,11,42,11,11,11,230,16,10,94574
11,11,43,11,11,14,27,215,10,94576
11,11,44,11,11,14,27,214,10,94581
11,11,45,11,11,11,54,189,10,94587
11,11,46,11,11,11,178,64,10,94590
11,11,47,11,11,11,178,63,10,94594
39,11,48,21,21,15,141,105,10,94600
39,11,49,21,21,15,141,104,10,94602
39,11,50,21,21,15,141,103,10,94606
11,11,52,11,11,11,198,38,10,94613
11,11,55,11,11,11,11,222,10,94616
39,11,11,21,21,18,140,140,10,94651
27,11,12,11,81,21,105,101,10,94654
23,11,13,21,18,29,19,241,10,94657
75,11,14,11,11,11,13,16,10,94663
75,11,15,11,11,11,14,14,10,94666
11,11,16,11,11,14,244,25,10,94669
11,11,42,11,11,11,98,148,10,94673
11,11,43,11,11,14,28,214,10,94676
