BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
11,11,55,11,27,11,19,198,10,229654
39,11,11,21,21,18,136,144,10,229688
27,11,12,11,79,21,89,119,10,229690
23,11,13,21,20,29,28,230,10,229692
75,11,14,11,11,11,12,17,10,229698
123,11,15,11,11,21,21,17,10,229704
11,11,16,11,11,14,247,22,10,229709
39,11,42,21,21,21,224,22,10,229712
11,11,43,11,11,18,40,198,10,229788
11,11,44,11,11,18,40,197,10,229794
11,11,45,11,11,11,54,189,10,229797
11,11,46,11,11,12,131,110,10,229801
11,11,47,11,11,12,131,109,10,229807
23,11,48,21,21,248,191,67,10,229811
23,11,49,21,21,248,191,66,10,229817
23,11,50,21,21,248,191,65,10,229820
11,11,52,11,11,11,198,38,10,229823
11,11,55,11,27,11,19,198,10,229829
27,11,11,11,11,18,120,160,10,229832
27,11,12,11,82,21,106,99,10,229836
119,11,13,21,20,28,13,11,10,229842
123,11,14,11,11,21,19,20,10,229845
75,11,15,11,11,11,14,14,10,229848
11,11,16,11,11,14,240,29,10,229855
11,11,42,11,11,11,98,148,10,229858
11,11,43,11,11,18,41,197,10,229862
11,11,44,11,11,18,41,196,10,229869
39,11,45,21,21,21,180,63,10,229872
11,11,46,11,11,12,133,108,10,229875
11,11,47,11,11,12,133,107,10,229883
23,11,48,21,21,248,190,68,10,229887
23,11,49,21,21,248,190,67,10,229893
23,11,50,21,21,248,190,66,10,229896
11,11,52,11,11,11,198,38,10,229899
11,11,55,11,27,11,19,198,10,229907
39,11,11,21,20,18,129,152,10,229910
27,11,12,11,81,21,116,90,10,229915
23,11,13,21,16,29,14,248,10,229919
123,11,14,11,11,21,21,18,10,229924
75,11,15,11,11,11,17,11,10,229930
23,11,16,21,21,14,243,26,10,229933
11,11,42,11,11,11,186,60,10,229936
11,11,43,11,11,18,39,199,10,229943
11,11,44,11,11,18,39,198,10,229945
39,11,45,21,21,21,224,19,10,229948
11,11,46,11,11,12,135,106,10,229955
11,11,47,11,11,12,135,105,10,229958
23,11,48,21,21,248,186,72,10,229961
23,11,49,21,21,248,186,71,10,229968
23,11,50,21,21,248,186,70,10,229971
11,11,52,11,11,11,198,38,10,229974
11,11,55,11,27,11,19,198,10,229979
39,11,11,21,20,18,112,169,10,229989
27,11,12,11,83,21,117,87,10,229993
23,11,13,21,20,29,40,218,10,229996
59,11,14,11,11,21,17,12,10,229999
75,11,15,11,11,11,17,11,10,230004
11,11,16,11,11,14,250,19,10,230007
11,11,42,11,11,11,186,60,10,230010
11,11,43,11,11,18,39,199,10,230017
11,11,44,11,11,18,39,198,10,230020
39,11,45,21,21,21,136,107,10,230023
