BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
39,11,42,21,21,20,84,163,10,646582
23,11,43,21,21,224,44,243,10,646592
23,11,44,21,21,224,44,242,10,646597
39,11,45,21,21,21,180,63,10,646603
23,11,46,21,21,164,157,187,10,646607
23,11,47,21,21,164,157,186,10,646614
23,11,48,21,21,97,224,185,10,646618
23,11,49,21,21,97,224,184,10,646623
23,11,50,21,21,97,224,183,10,646625
43,11,52,11,11,12,17,228,10,646672
11,11,55,11,203,123,59,125,10,646680
39,11,11,21,19,18,155,127,10,646683
27,11,12,11,84,21,211,247,10,646720
23,11,13,21,14,29,28,236,10,646725
59,11,14,11,11,21,17,12,10,646727
27,11,15,11,11,21,255,18,10,646732
11,11,16,11,11,14,244,25,10,646738
39,11,42,21,21,20,172,75,10,646740
23,11,43,21,21,224,42,245,10,646743
23,11,44,21,21,224,42,244,10,646749
39,11,45,21,21,21,136,107,10,646752
23,11,46,21,21,164,158,186,10,646755
23,11,47,21,21,164,158,185,10,646761
23,11,48,21,21,97,219,190,10,646766
23,11,49,21,21,97,219,189,10,646771
23,11,50,21,21,97,219,188,10,646775
43,11,52,11,11,12,17,228,10,646780
11,11,55,11,203,123,59,125,10,646784
39,11,11,21,17,18,185,99,10,646788
27,11,12,11,82,21,223,237,10,646791
23,11,13,21,14,29,42,222,10,646794
75,11,14,11,11,11,13,16,10,646802
59,11,15,11,11,21,13,15,10,646804
11,11,16,11,11,14,247,22,10,646809
71,11,42,21,21,20,15,242,10,646812
23,11,43,21,21,224,40,247,10,646818
23,11,44,21,21,224,40,246,10,646822
11,11,45,11,11,11,54,189,10,646825
23,11,46,21,21,164,157,187,10,646828
23,11,47,21,21,164,157,186,10,646835
23,11,48,21,21,97,215,194,10,646840
23,11,49,21,21,97,215,193,10,646846
23,11,50,21,21,97,215,192,10,646850
43,11,52,11,11,12,17,228,10,646854
11,11,55,11,203,123,59,125,10,646860
39,11,11,21,19,18,181,101,10,646864
27,11,12,11,80,21,232,230,10,646869
23,11,13,21,14,29,41,223,10,646872
75,11,14,11,11,11,12,17,10,646874
59,11,15,11,11,21,15,13,10,646877
11,11,16,11,11,14,247,22,10,646884
39,11,42,21,21,21,48,198,10,646887
23,11,43,21,21,224,37,250,10,646890
23,11,44,21,21,224,37,249,10,646897
11,11,45,11,11,11,54,189,10,646900
23,11,46,21,21,164,154,190,10,646903
23,11,47,21,21,164,154,189,10,646910
23,11,48,21,21,97,213,196,10,646915
23,11,49,21,21,97,213,195,10,646921
23,11,50,21,21,97,213,194,10,646925
43,11,52,11,11,12,17,228,10,646930
11,11,55,11,203,123,59,125,10,646935
27,11,11,11,12,18,171,108,10,646961
27,11,12,11,82,21,210,250,10,646964
23,11,13,21,12,29,14,252,10,646969
123,11,14,11,12,21,21,17,10,646971
27,11,15,11,11,21,255,18,10,646974
11,11,16,11,11,14,240,29,10,646976
39,11,42,21,21,20,172,75,10,646983
23,11,43,21,21,224,36,251,10,646986
23,11,44,21,21,224,36,250,10,646991
39,11,45,21,21,21,224,19,10,646997
23,11,46,21,21,164,156,188,10,647000
23,11,47,21,21,164,156,187,10,647003
23,11,48,21,21,97,210,199,10,647009
23,11,49,21,21,97,210,198,10,647012
23,11,50,21,21,97,210,197,10,647017
11,11,52,11,11,12,254,236,10,647023
11,11,55,11,203,123,59,125,10,647027
39,11,11,21,18,18,181,102,10,647061
27,11,12,11,81,21,215,246,10,647065
23,11,13,21,15,29,32,231,10,647069
75,11,14,11,11,11,12,17,10,647072
59,11,15,11,11,21,11,17,10,647075
11,11,16,11,11,14,245,24,10,647078
39,11,42,21,21,20,216,31,10,647084
23,11,43,21,21,224,33,254,10,647087
23,11,44,21,21,224,33,253,10,647090
11,11,45,11,11,11,54,189,10,647096
23,11,46,21,21,164,154,190,10,647099
23,11,47,21,21,164,154,189,10,647102
23,11,48,21,21,97,207,202,10,647108
23,11,49,21,21,97,207,201,10,647110
23,11,50,21,21,97,207,200,10,647114
43,11,52,11,11,12,17,228,10,647119
11,11,55,11,203,123,59,125,10,647122
39,11,11,21,17,18,180,104,10,647160
27,11,12,11,81,21,216,245,10,647165
23,11,13,21,14,29,16,248,10,647167
75,11,14,11,11,11,12,17,10,647170
59,11,15,11,11,21,11,17,10,647177
11,11,16,11,11,14,241,28,10,647181
39,11,42,21,21,20,216,31,10,647184
87,11,43,21,21,224,31,11,10,647190
23,11,44,21,21,224,31,255,10,647193
11,11,45,11,11,11,54,189,10,647196
23,11,46,21,21,164,153,191,10,647202
23,11,47,21,21,164,153,190,10,647205
23,11,48,21,21,97,203,206,10,647207
23,11,49,21,21,97,203,205,10,647213
23,11,50,21,21,97,203,204,10,647217
43,11,52,11,11,12,17,228,10,647219
11,11,55,11,203,123,59,125,10,647224
39,11,11,21,17,18,175,109,10,647260
27,11,12,11,81,21,223,238,10,647266
55,11,13,21,17,28,17,255,10,647270
75,11,14,11,11,11,11,18,10,647277
59,11,15,11,11,21,13,15,10,647280
11,11,16,11,11,14,238,31,10,647284
71,11,42,21,21,20,15,242,10,647287
87,11,43,21,21,224,28,14,10,647292
87,11,44,21,21,224,28,13,10,647295
11,11,45,11,11,11,11,232,10,647299
23,11,46,21,21,164,152,192,10,647305
23,11,47,21,21,164,152,191,10,647308
23,11,48,21,21,97,202,207,10,647310
23,11,49,21,21,97,202,206,10,647318
23,11,50,21,21,97,202,205,10,647321
43,11,52,11,11,12,17,228,10,647326
11,11,55,11,203,123,59,125,10,647328
39,11,11,21,18,18,160,123,10,647361
27,11,12,11,83,21,211,248,10,647364
23,11,13,21,11,29,15,252,10,647367
123,11,14,11,11,21,18,21,10,647369
27,11,15,11,11,21,255,18,10,647373
23,11,16,21,21,14,240,29,10,647376
39,11,42,21,21,20,172,75,10,647380
87,11,43,21,21,224,26,16,10,647385
87,11,44,21,21,224,26,15,10,647387
39,11,45,21,21,21,136,107,10,647392
23,11,46,21,21,164,151,193,10,647399
23,11,47,21,21,164,151,192,10,647402
23,11,48,21,21,97,198,211,10,647405
23,11,49,21,21,97,198,210,10,647411
23,11,50,21,21,97,198,209,10,647415
43,11,52,11,11,12,17,228,10,647420
11,11,55,11,203,123,59,125,10,647423
39,11,11,21,19,18,186,96,10,647461
27,11,12,11,85,21,217,240,10,647464
23,11,13,21,15,29,28,235,10,647469
75,11,14,11,11,11,13,16,10,647472
59,11,15,11,11,21,11,17,10,647474
11,11,16,11,11,14,244,25,10,647477
39,11,42,21,21,20,216,31,10,647484
87,11,43,21,21,224,24,18,10,647487
87,11,44,21,21,224,24,17,10,647490
11,11,45,11,11,11,54,189,10,647497
23,11,46,21,21,164,146,198,10,647500
23,11,47,21,21,164,146,197,10,647503
23,11,48,21,21,97,195,214,10,647508
23,11,49,21,21,97,195,213,10,647511
23,11,50,21,21,97,195,212,10,647515
43,11,52,11,11,12,17,228,10,647520
11,11,55,11,203,123,59,125,10,647523
39,11,11,21,19,18,180,102,10,647562
27,11,12,11,82,21,231,229,10,647565
23,11,13,21,12,29,28,238,10,647569
75,11,14,11,11,11,12,17,10,647572
59,11,15,11,11,21,15,13,10,647574
11,11,16,11,11,14,244,25,10,647582
39,11,42,21,21,21,48,198,10,647585
87,11,43,21,21,224,21,21,10,647588
87,11,44,21,21,224,21,20,10,647592
11,11,45,11,11,11,54,189,10,647595
23,11,46,21,21,164,144,200,10,647600
23,11,47,21,21,164,144,199,10,647605
23,11,48,21,21,97,191,218,10,647609
23,11,49,21,21,97,191,217,10,647615
23,11,50,21,21,97,191,216,10,647618
43,11,52,11,11,12,17,228,10,647622
11,11,55,11,203,123,59,125,10,647628
39,11,11,21,18,18,172,111,10,647661
27,11,12,11,83,21,217,242,10,647665
23,11,13,21,15,29,27,236,10,647668
123,11,14,11,11,21,21,18,10,647673
59,11,15,11,11,21,11,17,10,647676
11,11,16,11,11,14,243,26,10,647680
39,11,42,21,21,20,216,31,10,647685
23,11,43,21,21,224,19,13,10,647686
23,11,44,21,21,224,19,12,10,647691
39,11,45,21,21,21,224,19,10,647696
23,11,46,21,21,164,146,198,10,647701
23,11,47,21,21,164,146,197,10,647703
23,11,48,21,21,97,187,222,10,647708
23,11,49,21,21,97,187,221,10,647711
23,11,50,21,21,97,187,220,10,647715
43,11,52,11,11,12,17,228,10,647721
11,11,55,11,203,123,59,125,10,647724
39,11,11,21,19,18,174,108,10,647760
27,11,12,11,82,21,213,247,10,647764
23,11,13,21,14,29,40,224,10,647769
123,11,14,11,11,21,21,18,10,647772
27,11,15,11,11,21,255,18,10,647774
11,11,16,11,11,14,247,22,10,647777
39,11,42,21,21,20,172,75,10,647784
23,11,43,21,21,224,17,15,10,647787
23,11,44,21,21,224,17,14,10,647791
39,11,45,21,21,21,224,19,10,647797
23,11,46,21,21,164,148,196,10,647802
23,11,47,21,21,164,148,195,10,647807
23,11,48,21,21,97,181,228,10,647811
23,11,49,21,21,97,181,227,10,647817
23,11,50,21,21,97,181,226,10,647823
43,11,52,11,11,12,17,228,10,647826
11,11,55,11,203,123,59,125,10,647829
27,11,11,11,41,19,156,93,10,647863
23,11,12,21,16,11,98,183,10,647868
43,11,13,11,16,28,11,252,10,647872
11,11,14,11,20,11,68,197,10,647875
79,11,15,21,244,11,33,17,10,647881
11,11,16,11,14,14,237,29,10,647884
11,11,42,11,11,13,114,130,10,647887
87,11,43,21,21,224,31,11,10,647892
23,11,44,21,21,224,31,255,10,647895
11,11,45,11,11,17,100,137,10,647898
23,11,46,21,21,164,134,210,10,647905
23,11,47,21,21,164,134,209,10,647907
23,11,48,21,21,97,191,218,10,647909
23,11,49,21,21,97,191,217,10,647914
23,11,50,21,21,97,191,216,10,647921
11,11,52,11,11,12,238,252,10,647923
11,11,55,11,203,123,59,125,10,647926
95,11,11,21,248,19,35,17,10,647961
39,11,12,21,13,21,188,96,10,647965
23,11,13,21,11,29,237,30,10,647969
23,11,14,21,18,11,39,238,10,647972
31,11,15,21,243,21,249,47,10,647975
23,11,16,21,21,15,39,229,10,647978
39,11,42,21,21,20,40,207,10,647985
55,11,43,21,21,223,20,23,10,647988
55,11,44,21,21,223,20,22,10,647991
11,11,45,11,11,13,246,250,10,647997
23,11,46,21,21,164,159,185,10,648000
23,11,47,21,21,164,159,184,10,648003
23,11,48,21,21,97,203,206,10,648008
23,11,49,21,21,97,203,205,10,648011
23,11,50,21,21,97,203,204,10,648015
11,11,52,11,11,12,238,252,10,648021
11,11,55,11,203,123,59,125,10,648025
39,11,11,21,20,18,252,29,10,648061
27,11,12,11,76,21,237,229,10,648065
23,11,13,21,13,29,73,192,10,648068
11,11,14,11,11,11,29,245,10,648073
71,11,15,21,21,21,16,12,10,648076
11,11,16,11,11,14,255,14,10,648079
39,11,42,21,21,21,92,154,10,648085
23,11,43,21,21,224,15,17,10,648088
23,11,44,21,21,224,15,16,10,648091
11,11,45,11,11,13,26,215,10,648097
23,11,46,21,21,164,154,190,10,648100
23,11,47,21,21,164,154,189,10,648103
23,11,48,21,21,97,199,210,10,648108
23,11,49,21,21,97,199,209,10,648111
23,11,50,21,21,97,199,208,10,648117
43,11,52,11,11,12,17,228,10,648122
11,11,55,11,203,123,59,125,10,648126
39,11,11,21,18,18,176,107,10,648161
27,11,12,11,86,21,235,221,10,648164
23,11,13,21,14,29,44,220,10,648167
75,11,14,11,11,11,11,18,10,648170
123,11,15,11,12,21,16,21,10,648175
11,11,16,11,11,14,248,21,10,648178
39,11,42,21,21,21,92,154,10,648182
23,11,43,21,21,224,17,15,10,648189
23,11,44,21,21,224,17,14,10,648191
11,11,45,11,11,11,11,232,10,648194
23,11,46,21,21,164,159,185,10,648200
23,11,47,21,21,164,159,184,10,648203
23,11,48,21,21,97,192,217,10,648206
23,11,49,21,21,97,192,216,10,648213
23,11,50,21,21,97,192,215,10,648216
43,11,52,11,11,12,17,228,10,648219
11,11,55,11,203,123,59,125,10,648225
39,11,11,21,14,18,138,149,10,648263
91,11,12,11,90,21,196,11,10,648266
23,11,13,21,12,29,46,220,10,648269
71,11,14,21,21,21,13,16,10,648274
27,11,15,11,13,21,251,20,10,648277
11,11,16,11,11,14,248,21,10,648281
39,11,42,21,21,20,84,163,10,648287
23,11,43,21,21,224,16,16,10,648290
23,11,44,21,21,224,16,15,10,648293
71,11,45,21,21,20,15,239,10,648299
23,11,46,21,21,164,164,180,10,648302
23,11,47,21,21,164,164,179,10,648305
23,11,48,21,21,97,187,222,10,648310
23,11,49,21,21,97,187,221,10,648314
23,11,50,21,21,97,187,220,10,648318
11,11,52,11,11,12,254,236,10,648323
11,11,55,11,203,123,59,125,10,648326
31,11,11,21,219,18,53,19,10,648360
27,11,12,11,93,21,22,172,10,648364
23,11,13,21,12,28,245,22,10,648368
31,11,14,21,254,21,237,49,10,648369
27,11,15,11,14,21,209,61,10,648374
11,11,16,11,11,14,234,35,10,648376
39,11,42,21,21,15,134,118,10,648380
23,11,43,21,21,224,18,14,10,648385
23,11,44,21,21,224,18,13,10,648388
39,11,45,21,21,18,157,89,10,648391
23,11,46,21,21,164,200,144,10,648394
23,11,47,21,21,164,200,143,10,648401
23,11,48,21,21,97,181,228,10,648406
