BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
11,11,16,11,11,14,240,29,10,134625
11,11,42,11,11,12,18,227,10,134628
23,11,43,21,21,220,115,176,10,134631
23,11,44,21,21,220,115,175,10,134637
11,11,45,11,11,11,230,13,10,134639
11,11,46,11,11,34,97,122,10,134642
11,11,47,11,11,34,97,121,10,134648
23,11,48,21,21,201,150,155,10,134653
23,11,49,21,21,201,150,154,10,134657
23,11,50,21,21,201,150,153,10,134661
43,11,52,11,11,11,17,229,10,134664
11,11,55,11,83,35,59,78,10,134666
27,11,11,11,16,21,123,149,10,134712
11,11,12,11,80,11,161,46,10,134740
23,11,13,21,13,29,109,156,10,134742
11,11,14,11,12,11,21,252,10,134745
11,11,15,11,11,11,18,255,10,134747
23,11,16,21,21,14,238,31,10,134749
11,11,42,11,11,11,230,16,10,134753
23,11,43,21,21,220,106,185,10,134758
23,11,44,21,21,220,106,184,10,134760
11,11,45,11,11,12,62,180,10,134762
11,11,46,11,11,34,107,112,10,134763
11,11,47,11,11,34,107,111,10,134789
23,11,48,21,21,201,140,165,10,134795
23,11,49,21,21,201,140,164,10,134798
23,11,50,21,21,201,140,163,10,134801
11,11,52,11,11,11,254,237,10,134806
11,11,55,11,83,35,59,78,10,134807
27,11,11,11,12,21,104,172,10,134810
11,11,12,11,79,11,131,77,10,134811
23,11,13,21,18,29,100,160,10,134815
75,11,14,11,11,11,17,12,10,134820
75,11,15,11,11,11,11,17,10,134821
11,11,16,11,11,14,236,33,10,134823
11,11,42,11,11,11,11,235,10,134826
23,11,43,21,21,220,93,198,10,134828
23,11,44,21,21,220,93,197,10,134830
11,11,45,11,11,11,186,57,10,134832
11,11,46,11,11,34,116,103,10,134837
11,11,47,11,11,34,116,102,10,134840
23,11,48,21,21,201,131,174,10,134841
23,11,49,21,21,201,131,173,10,134843
23,11,50,21,21,201,131,172,10,134845
43,11,52,11,11,11,17,229,10,134847
11,11,55,11,83,35,59,78,10,134853
27,11,11,11,11,21,73,204,10,134911
11,11,12,11,79,11,59,149,10,134912
23,11,13,21,12,29,147,119,10,134914
123,11,14,11,11,21,20,19,10,134920
27,11,15,11,11,21,249,24,10,134921
23,11,16,21,21,14,248,21,10,134923
39,11,42,21,21,19,252,251,10,134924
23,11,43,21,21,220,84,207,10,134928
23,11,44,21,21,220,84,206,10,134932
39,11,45,21,21,21,224,19,10,134935
11,11,46,11,11,34,123,96,10,134937
11,11,47,11,11,34,123,95,10,134939
23,11,48,21,21,201,118,187,10,134942
23,11,49,21,21,201,118,186,10,134944
23,11,50,21,21,201,118,185,10,134946
43,11,52,11,11,11,17,229,10,134948
11,11,55,11,83,35,59,78,10,134951
39,11,11,21,16,21,85,197,10,135011
11,11,12,11,82,11,77,128,10,135015
23,11,13,21,13,29,161,104,10,135017
87,11,14,21,21,11,12,17,10,135020
27,11,15,11,12,21,254,18,10,135023
23,11,16,21,21,14,251,18,10,135027
39,11,42,21,21,20,172,75,10,135030
23,11,43,21,21,220,77,214,10,135035
23,11,44,21,21,220,77,213,10,135038
11,11,45,11,11,11,54,189,10,135041
11,11,46,11,11,34,131,88,10,135044
11,11,47,11,11,34,131,87,10,135046
23,11,48,21,21,201,105,200,10,135049
23,11,49,21,21,201,105,199,10,135054
23,11,50,21,21,201,105,198,10,135057
11,11,52,11,11,11,254,237,10,135059
11,11,55,11,83,35,59,78,10,135062
39,11,11,21,18,21,103,177,10,135111
11,11,12,11,83,11,106,98,10,135114
23,11,13,21,11,29,105,162,10,135116
87,11,14,21,21,11,16,13,10,135120
123,11,15,11,12,21,16,21,10,135122
23,11,16,21,21,14,237,32,10,135126
39,11,42,21,21,21,92,154,10,135128
23,11,43,21,21,220,72,219,10,135131
23,11,44,21,21,220,72,218,10,135133
11,11,45,11,11,11,142,101,10,135138
11,11,46,11,11,34,140,79,10,135140
11,11,47,11,11,34,140,78,10,135143
23,11,48,21,21,201,94,211,10,135147
23,11,49,21,21,201,94,210,10,135150
23,11,50,21,21,201,94,209,10,135154
11,11,52,11,11,11,254,237,10,135156
11,11,55,11,83,35,59,78,10,135160
27,11,11,11,12,21,133,143,10,135211
11,11,12,11,81,11,154,52,10,135213
23,11,13,21,13,29,123,142,10,135217
11,11,14,11,11,11,24,250,10,135221
75,11,15,11,12,11,16,11,10,135223
23,11,16,21,21,14,242,27,10,135227
11,11,42,11,11,11,142,104,10,135229
23,11,43,21,21,220,65,226,10,135231
23,11,44,21,21,220,65,225,10,135234
11,11,45,11,11,12,106,136,10,135238
11,11,46,11,11,34,148,71,10,135242
11,11,47,11,11,34,148,70,10,135244
23,11,48,21,21,201,83,222,10,135247
23,11,49,21,21,201,83,221,10,135249
23,11,50,21,21,201,83,220,10,135256
43,11,52,11,11,11,17,229,10,135258
11,11,55,11,83,35,59,78,10,135261
27,11,11,11,17,21,114,157,10,135311
11,11,12,11,76,11,153,58,10,135313
23,11,13,21,18,29,104,156,10,135315
11,11,14,11,12,11,19,254,10,135319
75,11,15,11,11,11,16,12,10,135322
11,11,16,11,11,14,237,32,10,135324
11,11,42,11,11,11,142,104,10,135327
23,11,43,21,21,220,61,230,10,135329
23,11,44,21,21,220,61,229,10,135333
11,11,45,11,11,11,230,13,10,135336
11,11,46,11,11,34,152,67,10,135339
11,11,47,11,11,34,152,66,10,135342
23,11,48,21,21,201,73,232,10,135346
23,11,49,21,21,201,73,231,10,135349
23,11,50,21,21,201,73,230,10,135352
11,11,52,11,11,11,254,237,10,135355
11,11,55,11,83,35,59,78,10,135359
27,11,11,11,15,21,93,180,10,135411
11,11,12,11,77,11,114,96,10,135413
23,11,13,21,17,29,133,128,10,135418
75,11,14,11,12,11,14,14,10,135421
123,11,15,11,11,21,18,20,10,135423
11,11,16,11,11,14,244,25,10,135425
39,11,42,21,21,21,136,110,10,135429
23,11,43,21,21,220,54,237,10,135431
