BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
23,11,16,21,21,14,249,20,10,33192
39,11,42,21,21,20,84,163,10,33192
11,11,43,11,12,21,133,101,10,33201
11,11,44,11,12,21,133,100,10,33201
39,11,45,21,21,21,180,63,10,33201
23,11,46,21,21,241,157,110,10,33208
23,11,47,21,21,241,157,109,10,33208
23,11,48,21,21,151,183,172,10,33208
23,11,49,21,21,151,183,171,10,33208
23,11,50,21,21,151,183,170,10,33217
11,11,52,11,11,11,126,110,10,33217
11,11,55,11,139,36,51,29,10,33217
27,11,11,11,11,11,16,16,10,33282
11,11,12,11,83,11,153,51,10,33282
23,11,13,21,18,24,186,79,10,33282
123,11,14,11,14,21,20,16,10,33290
27,11,15,11,11,21,252,21,10,33290
23,11,16,21,21,14,248,21,10,33290
39,11,42,21,21,20,84,163,10,33290
11,11,43,11,12,21,162,72,10,33299
11,11,44,11,12,21,162,71,10,33299
39,11,45,21,21,21,224,19,10,33299
23,11,46,21,21,241,158,109,10,33307
23,11,47,21,21,241,158,108,10,33308
23,11,48,21,21,151,171,184,10,33308
23,11,49,21,21,151,171,183,10,33308
23,11,50,21,21,151,171,182,10,33316
11,11,52,11,11,11,126,110,10,33316
11,11,55,11,139,36,51,29,10,33316
23,11,11,21,20,255,255,34,10,33382
11,11,12,11,81,11,150,56,10,33382
23,11,13,21,20,24,209,54,10,33382
123,11,14,11,13,21,16,21,10,33390
27,11,15,11,11,21,251,22,10,33390
23,11,16,21,21,14,253,16,10,33390
39,11,42,21,21,20,84,163,10,33390
11,11,43,11,12,21,191,43,10,33398
11,11,44,11,12,21,191,42,10,33399
39,11,45,21,21,21,92,151,10,33399
23,11,46,21,21,241,153,114,10,33409
23,11,47,21,21,241,153,113,10,33409
23,11,48,21,21,151,162,193,10,33409
23,11,49,21,21,151,162,192,10,33409
23,11,50,21,21,151,162,191,10,33416
11,11,52,11,11,11,126,110,10,33416
11,11,55,11,139,36,51,29,10,33416
27,11,11,11,13,11,33,252,10,33481
11,11,12,11,73,11,130,84,10,33481
11,11,13,11,14,24,179,80,10,33481
75,11,14,11,14,11,13,13,10,33490
39,11,15,21,20,21,247,27,10,33490
11,11,16,11,11,14,246,23,10,33490
39,11,42,21,21,19,208,40,10,33490
11,11,43,11,12,21,219,15,10,33499
11,11,44,11,12,21,219,14,10,33499
11,11,45,11,11,11,54,189,10,33499
23,11,46,21,21,241,147,120,10,33509
23,11,47,21,21,241,147,119,10,33509
23,11,48,21,21,151,151,204,10,33509
23,11,49,21,21,151,151,203,10,33509
23,11,50,21,21,151,151,202,10,33516
11,11,52,11,11,11,126,110,10,33516
11,11,55,11,139,36,51,29,10,33516
43,11,11,11,11,255,21,22,10,33581
11,11,12,11,73,11,165,49,10,33581
23,11,13,21,16,24,200,67,10,33581
123,11,14,11,14,21,19,17,10,33590
39,11,15,21,20,21,255,19,10,33590
23,11,16,21,20,14,251,19,10,33590
39,11,42,21,21,20,172,75,10,33590
11,11,43,11,12,21,253,236,10,33599
11,11,44,11,12,21,253,235,10,33599
39,11,45,21,21,21,180,63,10,33599
23,11,46,21,21,241,136,131,10,33608
23,11,47,21,21,241,136,130,10,33608
23,11,48,21,21,151,141,214,10,33608
23,11,49,21,21,151,141,213,10,33608
23,11,50,21,21,151,141,212,10,33618
11,11,52,11,11,11,126,110,10,33618
11,11,55,11,139,36,51,29,10,33618
39,11,11,21,21,11,39,248,10,33682
11,11,12,11,75,11,157,55,10,33682
23,11,13,21,17,24,182,84,10,33682
75,11,14,11,13,11,15,12,10,33690
39,11,15,21,21,21,253,20,10,33690
23,11,16,21,21,14,247,22,10,33690
39,11,42,21,21,20,128,119,10,33690
11,11,43,11,12,22,25,208,10,33700
11,11,44,11,12,22,25,207,10,33700
11,11,45,11,11,11,142,101,10,33700
23,11,46,21,21,241,137,130,10,33708
23,11,47,21,21,241,137,129,10,33708
23,11,48,21,21,151,130,225,10,33708
23,11,49,21,21,151,130,224,10,33708
23,11,50,21,21,151,130,223,10,33717
11,11,52,11,11,11,126,110,10,33717
11,11,55,11,139,36,51,29,10,33717
11,11,11,11,14,255,253,32,10,33783
11,11,12,11,79,11,170,38,10,33783
11,11,13,11,11,24,205,57,10,33783
123,11,14,11,15,21,16,19,10,33790
59,11,15,11,11,21,11,17,10,33790
11,11,16,11,11,14,252,17,10,33790
39,11,42,21,21,20,216,31,10,33790
11,11,43,11,12,22,55,178,10,33799
11,11,44,11,12,22,55,177,10,33799
39,11,45,21,21,21,92,151,10,33799
23,11,46,21,21,241,141,126,10,33808
23,11,47,21,21,241,141,125,10,33808
23,11,48,21,21,151,118,237,10,33808
23,11,49,21,21,151,118,236,10,33808
23,11,50,21,21,151,118,235,10,33817
11,11,52,11,11,11,126,110,10,33817
11,11,55,11,139,36,59,21,10,33817
27,11,11,11,14,11,57,227,10,33882
11,11,12,11,77,11,149,61,10,33882
11,11,13,11,16,24,154,103,10,33882
11,11,14,11,15,11,19,251,10,33891
39,11,15,21,21,21,251,22,10,33891
11,11,16,11,12,14,240,28,10,33891
39,11,42,21,21,20,84,163,10,33891
11,11,43,11,12,22,81,152,10,33899
11,11,44,11,12,22,81,151,10,33899
11,11,45,11,11,11,230,13,10,33899
23,11,46,21,21,241,140,127,10,33908
23,11,47,21,21,241,140,126,10,33908
23,11,48,21,21,151,104,251,10,33908
23,11,49,21,21,151,104,250,10,33908
23,11,50,21,21,151,104,249,10,33916
11,11,52,11,11,11,126,110,10,33916
11,11,55,11,139,36,59,21,10,33916
43,11,11,11,14,255,16,24,10,33982
11,11,12,11,84,11,132,71,10,33982
23,11,13,21,21,24,177,85,10,33982
123,11,14,11,15,21,18,17,10,33990
27,11,15,11,11,21,247,26,10,33990
11,11,16,11,11,14,246,23,10,33991
39,11,42,21,21,19,208,40,10,33991
11,11,43,11,12,22,107,126,10,33999
11,11,44,11,12,22,107,125,10,33999
39,11,45,21,21,21,136,107,10,33999
23,11,46,21,21,241,145,122,10,34009
23,11,47,21,21,241,145,121,10,34009
87,11,48,21,21,151,90,20,10,34009
87,11,49,21,21,151,90,19,10,34009
87,11,50,21,21,151,90,18,10,34018
11,11,52,11,11,11,126,110,10,34018
11,11,55,11,139,36,59,21,10,34018
27,11,11,11,15,11,36,247,10,34082
11,11,12,11,86,11,166,35,10,34082
11,11,13,11,14,24,172,87,10,34082
75,11,14,11,15,11,14,11,10,34092
27,11,15,11,12,21,255,17,10,34092
11,11,16,11,11,14,244,25,10,34092
39,11,42,21,21,20,172,75,10,34092
11,11,43,11,12,22,137,96,10,34101
11,11,44,11,12,22,137,95,10,34101
11,11,45,11,11,11,98,145,10,34101
23,11,46,21,21,241,147,120,10,34110
23,11,47,21,21,241,147,119,10,34110
23,11,48,21,21,151,79,21,10,34110
23,11,49,21,21,151,79,20,10,34110
23,11,50,21,21,151,79,19,10,34117
11,11,52,11,11,11,126,110,10,34117
11,11,55,11,139,36,59,21,10,34117
11,11,11,11,12,255,223,64,10,34182
11,11,12,11,76,11,145,66,10,34182
23,11,13,21,18,24,205,60,10,34182
27,11,14,11,14,21,253,18,10,34190
39,11,15,21,21,21,250,23,10,34190
23,11,16,21,21,14,252,17,10,34190
39,11,42,21,21,20,40,207,10,34190
11,11,43,11,12,22,163,70,10,34200
11,11,44,11,12,22,163,69,10,34200
39,11,45,21,21,20,128,116,10,34200
23,11,46,21,21,241,147,120,10,34208
23,11,47,21,21,241,147,119,10,34209
23,11,48,21,21,151,62,38,10,34209
23,11,49,21,21,151,62,37,10,34209
23,11,50,21,21,151,62,36,10,34219
11,11,52,11,11,11,126,110,10,34219
11,11,55,11,139,36,59,21,10,34219
23,11,11,21,20,255,246,43,10,34282
11,11,12,11,77,11,130,80,10,34282
23,11,13,21,15,24,141,127,10,34282
59,11,14,11,13,21,14,13,10,34290
39,11,15,21,21,21,247,26,10,34290
23,11,16,21,20,14,237,33,10,34290
39,11,42,21,21,19,208,40,10,34290
11,11,43,11,12,22,198,35,10,34299
11,11,44,11,12,22,198,34,10,34299
39,11,45,21,21,21,48,195,10,34299
23,11,46,21,21,241,134,133,10,34308
23,11,47,21,21,241,134,132,10,34308
23,11,48,21,21,151,56,44,10,34308
23,11,49,21,21,151,56,43,10,34308
23,11,50,21,21,151,56,42,10,34316
11,11,52,11,11,11,126,110,10,34316
11,11,55,11,139,36,59,21,10,34317
27,11,11,11,13,11,16,14,10,34384
11,11,12,11,79,11,156,52,10,34384
23,11,13,21,18,24,197,68,10,34384
123,11,14,11,14,21,20,16,10,34390
27,11,15,11,11,21,253,20,10,34390
23,11,16,21,21,14,250,19,10,34390
39,11,42,21,21,20,128,119,10,34390
75,11,43,11,12,22,231,12,10,34399
75,11,44,11,12,22,231,11,10,34399
39,11,45,21,21,21,224,19,10,34399
23,11,46,21,21,241,122,145,10,34408
23,11,47,21,21,241,122,144,10,34408
23,11,48,21,21,151,49,51,10,34408
23,11,49,21,21,151,49,50,10,34408
23,11,50,21,21,151,49,49,10,34418
11,11,52,11,11,11,126,110,10,34418
11,11,55,11,139,36,59,21,10,34418
91,11,11,11,15,11,21,17,10,34482
11,11,12,11,84,11,164,39,10,34482
23,11,13,21,18,24,171,94,10,34483
123,11,14,11,15,21,21,14,10,34491
27,11,15,11,11,21,255,18,10,34491
23,11,16,21,21,14,244,25,10,34491
39,11,42,21,21,20,172,75,10,34491
43,11,43,11,12,22,18,225,10,34500
43,11,44,11,12,22,18,224,10,34500
39,11,45,21,21,21,224,19,10,34500
23,11,46,21,21,241,117,150,10,34509
23,11,47,21,21,241,117,149,10,34509
23,11,48,21,21,151,41,59,10,34509
23,11,49,21,21,151,41,58,10,34509
23,11,50,21,21,151,41,57,10,34519
11,11,52,11,11,11,126,110,10,34519
11,11,55,11,139,36,59,21,10,34519
55,11,11,21,14,255,13,37,10,34582
11,11,12,11,84,11,129,74,10,34582
15,11,13,21,254,24,160,114,10,34582
59,11,14,11,11,21,17,12,10,34592
27,11,15,11,11,21,246,27,10,34592
23,11,16,21,18,14,241,31,10,34592
39,11,42,21,21,19,164,84,10,34592
11,11,43,11,12,23,33,199,10,34602
11,11,44,11,12,23,33,198,10,34602
39,11,45,21,21,21,136,107,10,34602
23,11,46,21,21,241,128,139,10,34609
23,11,47,21,21,241,128,138,10,34609
23,11,48,21,21,151,20,80,10,34609
23,11,49,21,21,151,20,79,10,34609
23,11,50,21,21,151,20,78,10,34619
11,11,52,11,11,11,134,102,10,34619
11,11,55,11,139,36,59,21,10,34619
23,11,11,21,20,255,255,34,10,34682
11,11,12,11,84,11,156,47,10,34682
23,11,13,21,15,24,152,116,10,34682
123,11,14,11,13,21,16,21,10,34690
27,11,15,11,11,21,253,20,10,34690
23,11,16,21,20,14,239,31,10,34690
39,11,42,21,21,20,128,119,10,34690
11,11,43,11,12,23,63,169,10,34699
11,11,44,11,12,23,63,168,10,34699
39,11,45,21,21,21,92,151,10,34699
23,11,46,21,21,241,132,135,10,34708
23,11,47,21,21,241,132,134,10,34708
55,11,48,21,21,150,19,92,10,34708
55,11,49,21,21,150,19,91,10,34708
55,11,50,21,21,150,19,90,10,34718
11,11,52,11,11,11,126,110,10,34718
11,11,55,11,139,36,59,21,10,34718
27,11,11,11,11,11,11,21,10,34783
11,11,12,11,84,11,156,47,10,34783
23,11,13,21,17,24,171,95,10,34783
123,11,14,11,14,21,19,17,10,34790
27,11,15,11,11,21,253,20,10,34790
23,11,16,21,21,14,244,25,10,34790
39,11,42,21,21,20,128,119,10,34790
11,11,43,11,12,23,92,140,10,34800
11,11,44,11,12,23,92,139,10,34800
39,11,45,21,21,21,180,63,10,34800
23,11,46,21,21,241,134,133,10,34810
23,11,47,21,21,241,134,132,10,34810
23,11,48,21,21,150,250,106,10,34810
23,11,49,21,21,150,250,105,10,34810
23,11,50,21,21,150,250,104,10,34817
11,11,52,11,11,11,126,110,10,34817
11,11,55,11,139,36,59,21,10,34817
103,11,11,21,20,11,29,14,10,34882
11,11,12,11,81,11,153,53,10,34882
23,11,13,21,19,24,168,96,10,34882
75,11,14,11,13,11,12,15,10,34891
27,11,15,11,11,21,252,21,10,34891
23,11,16,21,21,14,243,26,10,34891
39,11,42,21,21,20,84,163,10,34891
11,11,43,11,12,23,116,116,10,34899
11,11,44,11,12,23,116,115,10,34899
11,11,45,11,11,11,54,189,10,34900
23,11,46,21,21,241,140,127,10,34909
