BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
27,11,11,11,13,19,158,119,10,660109
27,11,12,11,80,21,66,141,10,660109
23,11,13,21,19,29,93,166,10,660109
123,11,14,11,11,21,21,18,10,660117
11,11,15,11,11,11,19,254,10,660117
11,11,16,11,11,14,249,20,10,660117
11,11,42,11,11,11,230,16,10,660117
23,11,43,21,21,251,29,231,10,660127
23,11,44,21,21,251,29,230,10,660127
39,11,45,21,21,21,224,19,10,660127
11,11,46,11,11,106,177,225,10,660134
11,11,47,11,11,106,177,224,10,660134
23,11,48,21,21,229,163,114,10,660134
23,11,49,21,21,229,163,113,10,660134
23,11,50,21,21,229,163,112,10,660144
43,11,52,11,11,12,17,228,10,660144
11,11,55,11,51,115,27,62,10,660144
27,11,11,11,12,19,177,101,10,660207
27,11,12,11,84,21,64,139,10,660207
11,11,13,11,11,29,64,193,10,660207
75,11,14,11,11,11,15,14,10,660216
11,11,15,11,12,11,19,253,10,660216
11,11,16,11,11,14,241,28,10,660216
11,11,42,11,11,11,230,16,10,660216
23,11,43,21,21,251,30,230,10,660225
23,11,44,21,21,251,30,229,10,660225
11,11,45,11,11,11,142,101,10,660225
11,11,46,11,11,106,184,218,10,660235
11,11,47,11,11,106,184,217,10,660235
23,11,48,21,21,229,162,115,10,660235
23,11,49,21,21,229,162,114,10,660235
23,11,50,21,21,229,162,113,10,660243
43,11,52,11,11,12,17,228,10,660243
11,11,55,11,51,115,27,62,10,660243
27,11,11,11,12,19,171,107,10,660308
27,11,12,11,82,21,58,147,10,660308
23,11,13,21,21,29,65,192,10,660308
75,11,14,11,11,11,13,16,10,660317
75,11,15,11,11,11,17,11,10,660317
11,11,16,11,11,14,242,27,10,660317
11,11,42,11,11,11,186,60,10,660317
23,11,43,21,21,251,30,230,10,660326
23,11,44,21,21,251,30,229,10,660326
11,11,45,11,11,11,54,189,10,660326
11,11,46,11,11,106,189,213,10,660335
11,11,47,11,11,106,189,212,10,660335
23,11,48,21,21,229,160,117,10,660335
23,11,49,21,21,229,160,116,10,660335
23,11,50,21,21,229,160,115,10,660342
43,11,52,11,11,12,17,228,10,660342
11,11,55,11,51,115,27,62,10,660342
27,11,11,11,12,19,170,108,10,660408
27,11,12,11,82,21,89,116,10,660408
23,11,13,21,20,29,43,215,10,660408
75,11,14,11,11,11,13,16,10,660416
11,11,15,11,11,11,25,248,10,660416
11,11,16,11,11,14,236,33,10,660417
11,11,42,11,11,12,150,95,10,660417
23,11,43,21,21,251,32,228,10,660425
23,11,44,21,21,251,32,227,10,660425
11,11,45,11,11,11,54,189,10,660425
11,11,46,11,11,106,195,207,10,660435
11,11,47,11,11,106,195,206,10,660435
23,11,48,21,21,229,157,120,10,660435
23,11,49,21,21,229,157,119,10,660435
23,11,50,21,21,229,157,118,10,660442
43,11,52,11,11,12,17,228,10,660443
11,11,55,11,51,115,27,62,10,660443
27,11,11,11,13,19,160,117,10,660507
27,11,12,11,80,21,69,138,10,660508
23,11,13,21,20,29,59,199,10,660508
123,11,14,11,11,21,21,18,10,660517
11,11,15,11,11,11,20,253,10,660517
11,11,16,11,11,14,240,29,10,660517
11,11,42,11,11,12,18,227,10,660517
23,11,43,21,21,251,32,228,10,660525
23,11,44,21,21,251,32,227,10,660525
39,11,45,21,21,21,224,19,10,660525
11,11,46,11,11,106,198,204,10,660535
11,11,47,11,11,106,198,203,10,660535
23,11,48,21,21,229,154,123,10,660535
23,11,49,21,21,229,154,122,10,660535
23,11,50,21,21,229,154,121,10,660542
43,11,52,11,11,12,17,228,10,660543
11,11,55,11,51,115,27,62,10,660543
39,11,11,21,20,19,167,113,10,660608
27,11,12,11,80,21,76,131,10,660608
23,11,13,21,20,29,62,196,10,660609
75,11,14,11,11,11,12,17,10,660618
11,11,15,11,11,11,22,251,10,660618
11,11,16,11,11,14,241,28,10,660618
11,11,42,11,11,12,62,183,10,660618
23,11,43,21,21,251,29,231,10,660625
23,11,44,21,21,251,29,230,10,660625
11,11,45,11,11,11,54,189,10,660625
11,11,46,11,11,106,202,200,10,660634
11,11,47,11,11,106,202,199,10,660634
23,11,48,21,21,229,154,123,10,660634
23,11,49,21,21,229,154,122,10,660634
23,11,50,21,21,229,154,121,10,660643
43,11,52,11,11,12,17,228,10,660643
11,11,55,11,51,115,27,62,10,660643
39,11,11,21,20,19,176,104,10,660707
27,11,12,11,79,21,96,112,10,660707
23,11,13,21,17,29,91,170,10,660707
75,11,14,11,11,11,14,15,10,660716
11,11,15,11,11,11,27,246,10,660716
11,11,16,11,11,14,248,21,10,660717
11,11,42,11,11,12,194,51,10,660717
23,11,43,21,21,251,26,234,10,660726
23,11,44,21,21,251,26,233,10,660726
11,11,45,11,11,11,98,145,10,660726
11,11,46,11,11,106,206,196,10,660735
11,11,47,11,11,106,206,195,10,660735
23,11,48,21,21,229,153,124,10,660735
23,11,49,21,21,229,153,123,10,660735
23,11,50,21,21,229,153,122,10,660743
43,11,52,11,11,12,17,228,10,660743
11,11,55,11,51,115,27,62,10,660743
27,11,11,11,12,19,169,109,10,660807
27,11,12,11,80,21,72,135,10,660807
23,11,13,21,19,29,67,192,10,660807
75,11,14,11,11,11,13,16,10,660816
11,11,15,11,11,11,21,252,10,660816
11,11,16,11,11,14,242,27,10,660816
11,11,42,11,11,12,62,183,10,660816
23,11,43,21,21,251,23,237,10,660826
23,11,44,21,21,251,23,236,10,660826
11,11,45,11,11,11,54,189,10,660826
11,11,46,11,11,106,207,195,10,660836
11,11,47,11,11,106,207,194,10,660836
23,11,48,21,21,229,152,125,10,660836
23,11,49,21,21,229,152,124,10,660836
23,11,50,21,21,229,152,123,10,660842
43,11,52,11,11,12,17,228,10,660842
11,11,55,11,51,115,27,62,10,660842
27,11,11,11,13,19,170,107,10,660907
27,11,12,11,80,21,73,134,10,660907
23,11,13,21,19,29,65,194,10,660907
75,11,14,11,11,11,13,16,10,660916
11,11,15,11,11,11,21,252,10,660917
11,11,16,11,11,14,242,27,10,660917
11,11,42,11,11,12,62,183,10,660917
23,11,43,21,21,251,24,236,10,660926
23,11,44,21,21,251,24,235,10,660926
11,11,45,11,11,11,54,189,10,660926
11,11,46,11,11,106,210,192,10,660936
11,11,47,11,11,106,210,191,10,660936
23,11,48,21,21,229,149,128,10,660936
23,11,49,21,21,229,149,127,10,660936
23,11,50,21,21,229,149,126,10,660942
43,11,52,11,11,12,17,228,10,660942
11,11,55,11,51,115,27,62,10,660942
27,11,11,11,13,19,188,89,10,661008
27,11,12,11,81,21,75,131,10,661008
23,11,13,21,20,29,73,185,10,661008
75,11,14,11,11,11,17,12,10,661017
11,11,15,11,11,11,22,251,10,661017
11,11,16,11,11,14,244,25,10,661017
11,11,42,11,11,12,62,183,10,661017
23,11,43,21,21,251,23,237,10,661026
23,11,44,21,21,251,23,236,10,661026
11,11,45,11,11,11,186,57,10,661026
11,11,46,11,11,106,213,189,10,661036
11,11,47,11,11,106,213,188,10,661036
23,11,48,21,21,229,149,128,10,661036
23,11,49,21,21,229,149,127,10,661036
23,11,50,21,21,229,149,126,10,661042
43,11,52,11,11,12,17,228,10,661043
11,11,55,11,51,115,27,62,10,661043
27,11,11,11,12,19,172,106,10,661108
27,11,12,11,80,21,71,136,10,661108
23,11,13,21,18,29,63,197,10,661108
75,11,14,11,11,11,13,16,10,661117
11,11,15,11,11,11,21,252,10,661117
11,11,16,11,11,14,241,28,10,661117
11,11,42,11,11,12,62,183,10,661117
23,11,43,21,21,251,24,236,10,661127
23,11,44,21,21,251,24,235,10,661127
11,11,45,11,11,11,54,189,10,661127
11,11,46,11,11,106,215,187,10,661135
11,11,47,11,11,106,215,186,10,661135
23,11,48,21,21,229,146,131,10,661135
23,11,49,21,21,229,146,130,10,661135
23,11,50,21,21,229,146,129,10,661143
43,11,52,11,11,12,17,228,10,661143
11,11,55,11,51,115,27,62,10,661143
27,11,11,11,12,19,163,115,10,661208
27,11,12,11,80,21,88,119,10,661208
23,11,13,21,18,29,70,190,10,661208
75,11,14,11,11,11,11,18,10,661218
11,11,15,11,11,11,25,248,10,661218
11,11,16,11,11,14,243,26,10,661218
11,11,42,11,11,12,150,95,10,661218
23,11,43,21,21,251,23,237,10,661226
23,11,44,21,21,251,23,236,10,661226
11,11,45,11,11,11,11,232,10,661226
11,11,46,11,11,106,219,183,10,661235
11,11,47,11,11,106,219,182,10,661235
23,11,48,21,21,229,146,131,10,661235
23,11,49,21,21,229,146,130,10,661235
23,11,50,21,21,229,146,129,10,661243
