BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
11,11,47,11,11,109,47,96,10,677738
23,11,48,21,21,228,214,64,10,677738
23,11,49,21,21,228,214,63,10,677738
23,11,50,21,21,228,214,62,10,677747
43,11,52,11,11,12,17,228,10,677747
11,11,55,11,51,115,27,62,10,677747
27,11,11,11,11,19,163,116,10,677812
27,11,12,11,81,21,67,139,10,677812
23,11,13,21,19,29,53,206,10,677812
75,11,14,11,11,11,11,18,10,677822
11,11,15,11,11,11,20,253,10,677822
11,11,16,11,11,14,239,30,10,677822
11,11,42,11,11,12,18,227,10,677822
23,11,43,21,21,250,122,139,10,677831
23,11,44,21,21,250,122,138,10,677831
11,11,45,11,11,11,11,232,10,677831
11,11,46,11,11,109,52,92,10,677838
11,11,47,11,11,109,52,91,10,677838
23,11,48,21,21,228,213,65,10,677838
23,11,49,21,21,228,213,64,10,677838
23,11,50,21,21,228,212,64,10,677847
43,11,52,11,11,12,17,228,10,677847
11,11,55,11,51,115,27,62,10,677847
27,11,11,11,11,19,169,110,10,677911
27,11,12,11,82,21,74,131,10,677911
23,11,13,21,19,29,71,188,10,677911
75,11,14,11,11,11,13,16,10,677920
11,11,15,11,11,11,21,252,10,677920
11,11,16,11,11,14,243,26,10,677920
11,11,42,11,11,12,62,183,10,677920
23,11,43,21,21,250,121,140,10,677931
23,11,44,21,21,250,121,139,10,677931
11,11,45,11,11,11,54,189,10,677931
11,11,46,11,11,109,57,87,10,677940
11,11,47,11,11,109,57,86,10,677940
23,11,48,21,21,228,211,67,10,677940
23,11,49,21,21,228,211,66,10,677940
23,11,50,21,21,228,211,65,10,677947
11,11,52,11,11,12,254,236,10,677947
11,11,55,11,51,115,27,62,10,677947
39,11,11,21,20,19,168,112,10,678013
27,11,12,11,79,21,89,119,10,678013
23,11,13,21,21,29,60,197,10,678013
75,11,14,11,11,11,12,17,10,678020
11,11,15,11,11,11,25,248,10,678020
11,11,16,11,11,14,240,29,10,678020
11,11,42,11,11,12,150,95,10,678020
23,11,43,21,21,250,118,143,10,678029
23,11,44,21,21,250,118,142,10,678030
11,11,45,11,11,11,54,189,10,678030
11,11,46,11,11,109,61,83,10,678039
11,11,47,11,11,109,61,82,10,678039
23,11,48,21,21,228,210,68,10,678039
23,11,49,21,21,228,210,67,10,678039
23,11,50,21,21,228,210,66,10,678047
43,11,52,11,11,12,17,228,10,678047
11,11,55,11,51,115,27,62,10,678047
27,11,11,11,12,19,170,108,10,678111
27,11,12,11,80,21,60,147,10,678111
23,11,13,21,20,29,51,207,10,678111
75,11,14,11,11,11,13,16,10,678120
11,11,15,11,11,11,18,255,10,678120
11,11,16,11,11,14,238,31,10,678120
11,11,42,11,11,11,230,16,10,678120
23,11,43,21,21,250,116,145,10,678129
23,11,44,21,21,250,116,144,10,678129
11,11,45,11,11,11,54,189,10,678129
11,11,46,11,11,109,62,82,10,678138
11,11,47,11,11,109,62,81,10,678138
23,11,48,21,21,228,210,68,10,678138
23,11,49,21,21,228,210,67,10,678138
23,11,50,21,21,228,210,66,10,678148
43,11,52,11,11,12,17,228,10,678148
11,11,55,11,51,115,27,62,10,678148
39,11,11,21,21,19,169,110,10,678211
27,11,12,11,78,21,75,134,10,678211
23,11,13,21,21,29,63,194,10,678211
75,11,14,11,11,11,13,16,10,678221
11,11,15,11,11,11,22,251,10,678221
11,11,16,11,11,14,241,28,10,678221
11,11,42,11,11,12,62,183,10,678221
23,11,43,21,21,250,113,148,10,678229
23,11,44,21,21,250,113,147,10,678229
11,11,45,11,11,11,54,189,10,678229
11,11,46,11,11,109,67,77,10,678239
11,11,47,11,11,109,67,76,10,678239
23,11,48,21,21,228,210,68,10,678239
23,11,49,21,21,228,210,67,10,678239
23,11,50,21,21,228,210,66,10,678246
43,11,52,11,11,12,17,228,10,678247
11,11,55,11,51,115,27,62,10,678247
39,11,11,21,20,19,170,110,10,678311
27,11,12,11,83,21,70,134,10,678311
23,11,13,21,21,29,120,137,10,678311
75,11,14,11,11,11,13,16,10,678321
11,11,15,11,12,11,20,252,10,678321
11,11,16,11,11,14,255,14,10,678321
11,11,42,11,11,12,18,227,10,678321
23,11,43,21,21,250,109,152,10,678330
23,11,44,21,21,250,109,151,10,678330
11,11,45,11,11,11,54,189,10,678330
11,11,46,11,11,109,71,73,10,678338
11,11,47,11,11,109,71,72,10,678338
23,11,48,21,21,228,209,69,10,678338
23,11,49,21,21,228,209,68,10,678338
23,11,50,21,21,228,209,67,10,678347
43,11,52,11,11,12,17,228,10,678347
11,11,55,11,51,115,27,62,10,678347
39,11,11,21,21,19,183,96,10,678411
27,11,12,11,81,21,74,132,10,678411
23,11,13,21,20,29,78,180,10,678411
75,11,14,11,11,11,16,13,10,678421
11,11,15,11,11,11,21,252,10,678421
11,11,16,11,11,14,245,24,10,678421
11,11,42,11,11,12,62,183,10,678421
23,11,43,21,21,250,107,154,10,678429
23,11,44,21,21,250,107,153,10,678429
11,11,45,11,11,11,142,101,10,678429
11,11,46,11,11,109,74,70,10,678439
11,11,47,11,11,109,74,69,10,678440
23,11,48,21,21,228,208,70,10,678440
23,11,49,21,21,228,208,69,10,678440
23,11,50,21,21,228,208,68,10,678446
43,11,52,11,11,12,17,228,10,678447
11,11,55,11,51,115,27,62,10,678447
39,11,11,21,20,19,161,119,10,678511
27,11,12,11,83,21,80,124,10,678511
11,11,13,11,11,29,47,210,10,678511
75,11,14,11,11,11,11,18,10,678520
11,11,15,11,12,11,23,249,10,678520
11,11,16,11,11,14,237,32,10,678520
11,11,42,11,11,12,106,139,10,678520
23,11,43,21,21,250,104,157,10,678529
23,11,44,21,21,250,104,156,10,678529
11,11,45,11,11,11,11,232,10,678529
11,11,46,11,11,109,78,66,10,678539
11,11,47,11,11,109,78,65,10,678539
23,11,48,21,21,228,208,70,10,678539
23,11,49,21,21,228,208,69,10,678539
23,11,50,21,21,228,208,68,10,678548
43,11,52,11,11,12,17,228,10,678548
11,11,55,11,51,115,27,62,10,678548
39,11,11,21,21,19,163,116,10,678613
27,11,12,11,81,21,63,143,10,678613
23,11,13,21,20,29,78,180,10,678613
75,11,14,11,11,11,11,18,10,678622
11,11,15,11,11,11,19,254,10,678622
11,11,16,11,11,14,245,24,10,678622
11,11,42,11,11,11,230,16,10,678622
23,11,43,21,21,250,104,157,10,678629
23,11,44,21,21,250,104,156,10,678629
11,11,45,11,11,11,11,232,10,678629
11,11,46,11,11,109,81,63,10,678639
11,11,47,11,11,109,81,62,10,678639
23,11,48,21,21,228,206,72,10,678639
23,11,49,21,21,228,206,71,10,678639
23,11,50,21,21,228,206,70,10,678646
43,11,52,11,11,12,17,228,10,678646
11,11,55,11,51,115,27,62,10,678647
27,11,11,11,12,19,159,119,10,678711
27,11,12,11,80,21,71,136,10,678711
23,11,13,21,21,29,73,184,10,678711
123,11,14,11,11,21,21,18,10,678721
11,11,15,11,11,11,21,252,10,678721
11,11,16,11,11,14,244,25,10,678721
11,11,42,11,11,12,62,183,10,678721
23,11,43,21,21,250,104,157,10,678729
23,11,44,21,21,250,104,156,10,678729
39,11,45,21,21,21,224,19,10,678729
11,11,46,11,11,109,88,56,10,678738
11,11,47,11,11,109,88,55,10,678738
23,11,48,21,21,228,205,73,10,678738
23,11,49,21,21,228,205,72,10,678738
23,11,50,21,21,228,205,71,10,678748
43,11,52,11,11,12,17,228,10,678748
11,11,55,11,51,115,27,62,10,678748
27,11,11,11,12,19,170,108,10,678811
27,11,12,11,79,21,81,127,10,678811
23,11,13,21,19,29,61,198,10,678811
75,11,14,11,11,11,13,16,10,678820
11,11,15,11,11,11,23,250,10,678820
11,11,16,11,11,14,241,28,10,678820
11,11,42,11,11,12,106,139,10,678820
23,11,43,21,21,250,101,160,10,678830
23,11,44,21,21,250,101,159,10,678830
11,11,45,11,11,11,54,189,10,678830
11,11,46,11,11,109,91,53,10,678837
11,11,47,11,11,109,91,52,10,678837
23,11,48,21,21,228,205,73,10,678838
23,11,49,21,21,228,205,72,10,678838
23,11,50,21,21,228,205,71,10,678848
43,11,52,11,11,12,17,228,10,678848
11,11,55,11,51,115,27,62,10,678848
27,11,11,11,13,19,175,102,10,678911
27,11,12,11,80,21,73,134,10,678911
23,11,13,21,21,29,73,184,10,678911
75,11,14,11,11,11,14,15,10,678920
11,11,15,11,11,11,21,252,10,678920
11,11,16,11,11,14,244,25,10,678920
11,11,42,11,11,12,62,183,10,678920
23,11,43,21,21,250,102,159,10,678928
23,11,44,21,21,250,102,158,10,678928
11,11,45,11,11,11,98,145,10,678928
11,11,46,11,11,109,95,49,10,678938
11,11,47,11,11,109,95,48,10,678938
23,11,48,21,21,228,205,73,10,678938
23,11,49,21,21,228,205,72,10,678938
23,11,50,21,21,228,205,71,10,678946
43,11,52,11,11,12,17,228,10,678947
11,11,55,11,51,115,27,62,10,678947
39,11,11,21,21,19,161,118,10,679011
27,11,12,11,81,21,75,131,10,679011
23,11,13,21,20,29,81,177,10,679011
75,11,14,11,11,11,11,18,10,679020
11,11,15,11,11,11,22,251,10,679020
11,11,16,11,11,14,246,23,10,679020
11,11,42,11,11,12,62,183,10,679020
23,11,43,21,21,250,99,162,10,679030
23,11,44,21,21,250,99,161,10,679030
11,11,45,11,11,11,11,232,10,679030
11,11,46,11,11,109,100,44,10,679039
11,11,47,11,11,109,100,43,10,679039
23,11,48,21,21,228,205,73,10,679039
23,11,49,21,21,228,205,72,10,679039
23,11,50,21,21,228,205,71,10,679045
43,11,52,11,11,12,17,228,10,679045
11,11,55,11,51,115,27,62,10,679046
27,11,11,11,12,19,173,105,10,679111
27,11,12,11,81,21,54,152,10,679111
23,11,13,21,21,29,92,165,10,679111
75,11,14,11,11,11,14,15,10,679119
75,11,15,11,11,11,16,12,10,679119
11,11,16,11,11,14,248,21,10,679119
11,11,42,11,11,11,142,104,10,679120
23,11,43,21,21,250,99,162,10,679130
23,11,44,21,21,250,99,161,10,679130
11,11,45,11,11,11,98,145,10,679130
11,11,46,11,11,109,102,42,10,679139
11,11,47,11,11,109,102,41,10,679139
23,11,48,21,21,228,205,73,10,679139
23,11,49,21,21,228,205,72,10,679139
23,11,50,21,21,228,205,71,10,679146
43,11,52,11,11,12,17,228,10,679146
11,11,55,11,51,115,27,62,10,679147
27,11,11,11,11,19,174,105,10,679212
27,11,12,11,80,21,68,139,10,679212
23,11,13,21,21,29,94,163,10,679212
75,11,14,11,11,11,14,15,10,679222
11,11,15,11,11,11,20,253,10,679222
11,11,16,11,11,14,249,20,10,679222
11,11,42,11,11,12,18,227,10,679222
23,11,43,21,21,250,97,164,10,679230
23,11,44,21,21,250,97,163,10,679230
11,11,45,11,11,11,98,145,10,679230
11,11,46,11,11,109,106,38,10,679237
11,11,47,11,11,109,106,37,10,679237
23,11,48,21,21,228,204,74,10,679237
23,11,49,21,21,228,204,73,10,679238
23,11,50,21,21,228,204,72,10,679248
43,11,52,11,11,12,17,228,10,679248
11,11,55,11,51,115,27,62,10,679248
39,11,11,21,19,19,169,112,10,679311
27,11,12,11,79,21,67,141,10,679311
23,11,13,21,19,29,94,165,10,679311
75,11,14,11,11,11,13,16,10,679321
11,11,15,11,11,11,20,253,10,679321
11,11,16,11,11,14,249,20,10,679321
11,11,42,11,11,12,18,227,10,679321
23,11,43,21,21,250,95,166,10,679329
23,11,44,21,21,250,95,165,10,679329
11,11,45,11,11,11,54,189,10,679329
11,11,46,11,11,109,110,34,10,679337
11,11,47,11,11,109,110,33,10,679337
23,11,48,21,21,228,204,74,10,679337
23,11,49,21,21,228,204,73,10,679337
23,11,50,21,21,228,204,72,10,679346
43,11,52,11,11,12,17,228,10,679346
11,11,55,11,51,115,27,62,10,679346
39,11,11,21,21,19,189,90,10,679411
27,11,12,11,80,21,85,122,10,679411
11,11,13,11,11,29,60,197,10,679411
75,11,14,11,11,11,17,12,10,679420
11,11,15,11,11,11,24,249,10,679420
11,11,16,11,11,14,240,29,10,679420
11,11,42,11,11,12,106,139,10,679420
23,11,43,21,21,250,93,168,10,679429
23,11,44,21,21,250,93,167,10,679429
11,11,45,11,11,11,186,57,10,679429
11,11,46,11,11,109,110,34,10,679438
11,11,47,11,11,109,110,33,10,679438
23,11,48,21,21,228,201,77,10,679438
23,11,49,21,21,228,201,76,10,679438
23,11,50,21,21,228,201,75,10,679446
43,11,52,11,11,12,17,228,10,679446
