BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
91,11,11,11,11,20,18,15,10,2246
27,11,12,11,77,21,21,189,10,2250
23,11,13,21,19,29,56,203,10,2252
75,11,14,11,12,11,16,12,10,2255
71,11,15,21,20,21,13,16,10,2259
23,11,16,21,21,14,234,35,10,2265
71,11,42,21,21,20,15,242,10,2267
11,11,43,11,11,11,18,227,10,2269
11,11,44,11,11,11,18,226,10,2272
11,11,45,11,11,12,18,224,10,2276
39,11,46,21,21,21,251,246,10,2279
39,11,47,21,21,21,251,245,10,2284
39,11,48,21,21,21,244,251,10,2286
39,11,49,21,21,21,244,250,10,2288
39,11,50,21,21,21,244,249,10,2292
11,11,52,11,11,11,174,62,10,2295
11,11,55,11,11,11,11,222,10,2301
59,11,11,11,11,19,20,14,10,2305
27,11,12,11,80,21,18,189,10,2307
23,11,13,21,21,29,72,185,10,2309
39,11,11,21,20,19,248,32,10,2347
59,11,12,11,77,20,15,206,10,2352
23,11,13,21,20,29,84,174,10,2354
123,11,14,11,11,21,21,18,10,2357
71,11,15,21,20,21,15,14,10,2359
23,11,16,21,21,14,239,30,10,2363
39,11,42,21,21,21,48,198,10,2367
11,11,43,11,11,31,93,132,10,2369
11,11,44,11,11,31,93,131,10,2372
39,11,45,21,21,21,224,19,10,2376
23,11,46,21,21,236,181,91,10,2381
23,11,47,21,21,236,181,90,10,2385
23,11,48,21,21,227,246,33,10,2387
23,11,49,21,21,227,246,32,10,2390
23,11,50,21,21,227,246,31,10,2392
43,11,52,11,11,11,17,229,10,2397
11,11,55,11,51,43,27,134,10,2402
91,11,11,11,14,20,16,14,10,2446
27,11,12,11,78,20,249,216,10,2448
23,11,13,21,19,29,79,180,10,2451
75,11,14,11,13,11,16,11,10,2456
71,11,15,21,21,21,13,15,10,2460
23,11,16,21,21,14,238,31,10,2463
71,11,42,21,21,20,15,242,10,2466
11,11,43,11,11,31,106,119,10,2469
11,11,44,11,11,31,106,118,10,2473
11,11,45,11,11,11,142,101,10,2476
23,11,46,21,21,236,166,106,10,2479
23,11,47,21,21,236,166,105,10,2482
23,11,48,21,21,227,228,51,10,2485
23,11,49,21,21,227,228,50,10,2490
23,11,50,21,21,227,228,49,10,2493
11,11,52,11,11,11,254,237,10,2497
11,11,55,11,51,43,27,134,10,2501
91,11,11,11,12,20,18,14,10,2548
59,11,12,11,78,20,21,199,10,2552
23,11,13,21,20,29,110,148,10,2554
75,11,14,11,12,11,16,12,10,2556
135,11,15,21,21,21,17,21,10,2559
23,11,16,21,21,14,246,23,10,2562
39,11,42,21,21,21,136,110,10,2565
11,11,43,11,11,31,116,109,10,2567
11,11,44,11,11,31,116,108,10,2569
11,11,45,11,11,11,142,101,10,2575
23,11,46,21,21,236,149,123,10,2578
23,11,47,21,21,236,149,122,10,2581
23,11,48,21,21,227,210,69,10,2583
23,11,49,21,21,227,210,68,10,2586
23,11,50,21,21,227,210,67,10,2589
11,11,52,11,11,11,254,237,10,2594
11,11,55,11,51,43,27,134,10,2597
91,11,11,11,12,20,20,12,10,2647
59,11,12,11,78,20,11,209,10,2649
23,11,13,21,19,29,80,179,10,2651
75,11,14,11,12,11,17,11,10,2656
71,11,15,21,21,21,14,14,10,2659
23,11,16,21,21,14,238,31,10,2664
39,11,42,21,21,21,48,198,10,2667
11,11,43,11,11,31,127,98,10,2671
11,11,44,11,11,31,127,97,10,2676
11,11,45,11,11,11,186,57,10,2679
23,11,46,21,21,236,138,134,10,2683
23,11,47,21,21,236,138,133,10,2687
23,11,48,21,21,227,192,87,10,2689
23,11,49,21,21,227,192,86,10,2692
23,11,50,21,21,227,192,85,10,2696
11,11,52,11,11,11,254,237,10,2698
11,11,55,11,51,43,27,134,10,2703
91,11,11,11,12,20,19,13,10,2748
27,11,12,11,79,21,12,196,10,2750
23,11,13,21,17,29,94,167,10,2753
75,11,14,11,12,11,16,12,10,2757
135,11,15,21,21,21,17,21,10,2761
23,11,16,21,20,14,242,28,10,2763
39,11,42,21,21,21,136,110,10,2768
11,11,43,11,11,31,138,87,10,2772
11,11,44,11,11,31,138,86,10,2776
11,11,45,11,11,11,142,101,10,2779
23,11,46,21,21,236,123,149,10,2782
23,11,47,21,21,236,123,148,10,2786
23,11,48,21,21,227,173,106,10,2788
23,11,49,21,21,227,173,105,10,2790
23,11,50,21,21,227,173,104,10,2793
11,11,52,11,11,11,254,237,10,2801
11,11,55,11,51,43,27,134,10,2803
71,11,11,21,20,19,17,18,10,2847
59,11,12,11,83,20,19,196,10,2850
23,11,13,21,20,29,85,173,10,2853
75,11,14,11,11,11,13,16,10,2857
59,11,15,11,11,21,16,12,10,2859
23,11,16,21,21,14,240,29,10,2867
39,11,42,21,21,21,92,154,10,2869
11,11,43,11,11,31,148,77,10,2872
11,11,44,11,11,31,148,76,10,2875
11,11,45,11,11,11,54,189,10,2877
23,11,46,21,21,236,106,166,10,2882
23,11,47,21,21,236,106,165,10,2886
23,11,48,21,21,227,152,127,10,2888
23,11,49,21,21,227,152,126,10,2891
23,11,50,21,21,227,152,125,10,2893
43,11,52,11,11,11,17,229,10,2897
11,11,55,11,51,43,27,134,10,2900
71,11,11,21,21,19,11,23,10,2946
27,11,12,11,78,20,253,212,10,2950
23,11,13,21,18,29,96,164,10,2952
75,11,14,11,12,11,12,16,10,2956
71,11,15,21,21,21,14,14,10,2960
23,11,16,21,20,14,242,28,10,2965
39,11,42,21,21,21,48,198,10,2967
11,11,43,11,11,31,156,69,10,2973
11,11,44,11,11,31,156,68,10,2975
11,11,45,11,11,11,54,189,10,2979
23,11,46,21,21,236,91,181,10,2983
23,11,47,21,21,236,91,180,10,2985
23,11,48,21,21,227,137,142,10,2987
23,11,49,21,21,227,137,141,10,2990
23,11,50,21,21,227,137,140,10,2993
11,11,52,11,11,11,254,237,10,2999
11,11,55,11,51,43,27,134,10,3004
71,11,11,21,21,19,14,20,10,3047
27,11,12,11,80,20,249,214,10,3050
23,11,13,21,19,29,64,195,10,3057
75,11,14,11,12,11,13,15,10,3059
71,11,15,21,21,21,13,15,10,3063
23,11,16,21,21,14,234,35,10,3065
71,11,42,21,21,20,15,242,10,3068
11,11,43,11,11,31,166,59,10,3072
11,11,44,11,11,31,166,58,10,3076
11,11,45,11,11,11,54,189,10,3080
23,11,46,21,21,236,74,198,10,3082
23,11,47,21,21,236,74,197,10,3084
23,11,48,21,21,227,118,161,10,3087
23,11,49,21,21,227,118,160,10,3089
23,11,50,21,21,227,118,159,10,3092
11,11,52,11,11,11,254,237,10,3095
11,11,55,11,51,43,27,134,10,3098
103,11,11,21,21,20,22,11,10,3146
27,11,12,11,76,21,22,189,10,3149
23,11,13,21,19,29,93,166,10,3151
75,11,14,11,12,11,17,11,10,3155
135,11,15,21,20,21,20,19,10,3159
23,11,16,21,21,14,242,27,10,3162
39,11,42,21,21,21,224,22,10,3165
11,11,43,11,11,31,179,46,10,3170
11,11,44,11,11,31,179,45,10,3173
11,11,45,11,11,11,186,57,10,3179
23,11,46,21,21,236,58,214,10,3181
23,11,47,21,21,236,58,213,10,3184
23,11,48,21,21,227,100,179,10,3186
23,11,49,21,21,227,100,178,10,3188
23,11,50,21,21,227,100,177,10,3191
11,11,52,11,11,11,238,253,10,3194
11,11,55,11,51,43,27,134,10,3198
39,11,11,21,19,20,27,253,10,3247
27,11,12,11,83,20,252,208,10,3249
23,11,13,21,18,29,62,198,10,3251
75,11,14,11,11,11,18,11,10,3256
59,11,15,11,11,21,13,15,10,3258
23,11,16,21,20,14,234,36,10,3261
71,11,42,21,21,20,15,242,10,3264
11,11,43,11,11,31,189,36,10,3266
11,11,44,11,11,31,189,35,10,3268
11,11,45,11,11,11,230,13,10,3274
23,11,46,21,21,236,44,228,10,3280
23,11,47,21,21,236,44,227,10,3282
23,11,48,21,21,227,79,200,10,3285
23,11,49,21,21,227,79,199,10,3287
23,11,50,21,21,227,79,198,10,3290
43,11,52,11,11,11,17,229,10,3292
11,11,55,11,51,43,27,134,10,3297
71,11,11,21,21,19,21,13,10,3347
59,11,12,11,82,20,13,203,10,3350
23,11,13,21,20,29,35,223,10,3353
75,11,14,11,12,11,14,14,10,3357
59,11,15,11,11,21,15,13,10,3360
23,11,16,21,21,14,227,42,10,3365
39,11,42,21,21,21,48,198,10,3367
11,11,43,11,11,31,196,29,10,3372
11,11,44,11,11,31,196,28,10,3374
11,11,45,11,11,11,98,145,10,3377
23,11,46,21,21,236,31,241,10,3382
23,11,47,21,21,236,31,240,10,3386
23,11,48,21,21,227,59,220,10,3389
