BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
11,11,43,11,11,46,186,24,10,941941
11,11,44,11,11,46,186,23,10,941944
39,11,45,21,21,21,136,107,10,941948
119,11,46,21,20,241,18,15,10,941952
119,11,47,21,20,241,18,14,10,941956
23,11,48,21,21,95,237,174,10,941962
23,11,49,21,21,95,237,173,10,941965
23,11,50,21,21,95,237,172,10,941970
43,11,52,11,11,12,17,228,10,941975
11,11,55,11,204,67,51,188,10,941978
27,11,11,11,11,18,200,80,10,942014
27,11,12,11,79,21,163,45,10,942029
23,11,13,21,20,29,31,227,10,942033
75,11,14,11,11,11,11,18,10,942037
87,11,15,21,21,11,12,16,10,942039
11,11,16,11,11,14,244,25,10,942046
11,11,42,11,11,11,54,192,10,942048
11,11,43,11,11,46,187,23,10,942053
11,11,44,11,11,46,187,22,10,942088
11,11,45,11,11,11,11,232,10,942094
119,11,46,21,20,241,13,20,10,942097
119,11,47,21,20,241,13,19,10,942102
23,11,48,21,21,95,234,177,10,942106
23,11,49,21,21,95,234,176,10,942109
23,11,50,21,21,95,234,175,10,942118
43,11,52,11,11,12,17,228,10,942120
11,11,55,11,204,67,51,188,10,942123
39,11,11,21,20,18,182,99,10,942128
27,11,12,11,78,21,171,38,10,942131
23,11,13,21,20,29,50,208,10,942133
59,11,14,11,11,21,17,12,10,942137
87,11,15,21,21,11,14,14,10,942143
11,11,16,11,11,14,249,20,10,942146
11,11,42,11,11,11,98,148,10,942148
11,11,43,11,11,46,185,25,10,942155
11,11,44,11,11,46,185,24,10,942158
39,11,45,21,21,21,136,107,10,942161
23,11,46,21,20,241,249,19,10,942167
23,11,47,21,20,241,249,18,10,942172
23,11,48,21,21,95,230,181,10,942177
23,11,49,21,21,95,230,180,10,942180
23,11,50,21,21,95,230,179,10,942186
43,11,52,11,11,12,17,228,10,942190
11,11,55,11,204,67,51,188,10,942192
39,11,11,21,21,18,164,116,10,942215
27,11,12,11,81,21,165,41,10,942220
23,11,13,21,20,29,24,234,10,942222
59,11,14,11,11,21,13,16,10,942225
75,11,15,11,11,11,13,15,10,942229
11,11,16,11,11,14,243,26,10,942231
11,11,42,11,11,11,54,192,10,942234
11,11,43,11,11,46,184,26,10,942237
11,11,44,11,11,46,184,25,10,942244
71,11,45,21,21,20,15,239,10,942246
23,11,46,21,20,241,241,27,10,942250
23,11,47,21,20,241,241,26,10,942256
23,11,48,21,21,95,224,187,10,942260
23,11,49,21,21,95,224,186,10,942266
23,11,50,21,21,95,224,185,10,942270
43,11,52,11,11,12,17,228,10,942273
11,11,55,11,204,67,51,188,10,942280
27,11,11,11,12,18,162,117,10,942314
27,11,12,11,80,21,151,56,10,942316
55,11,13,21,18,28,20,251,10,942320
59,11,14,11,11,21,12,17,10,942325
135,11,15,21,21,21,20,18,10,942327
23,11,16,21,21,14,239,30,10,942330
39,11,42,21,21,21,224,22,10,942335
11,11,43,11,11,46,184,26,10,942340
11,11,44,11,11,46,184,25,10,942344
39,11,45,21,21,20,216,28,10,942347
23,11,46,21,20,241,231,37,10,942353
23,11,47,21,20,241,231,36,10,942356
23,11,48,21,21,95,217,194,10,942359
23,11,49,21,21,95,217,193,10,942366
23,11,50,21,21,95,217,192,10,942369
43,11,52,11,11,12,17,228,10,942374
11,11,55,11,204,67,51,188,10,942377
27,11,11,11,11,18,164,116,10,942413
27,11,12,11,84,21,172,31,10,942416
23,11,13,21,20,29,32,226,10,942422
59,11,14,11,11,21,13,16,10,942425
75,11,15,11,11,11,14,14,10,942428
11,11,16,11,11,14,245,24,10,942436
11,11,42,11,11,11,98,148,10,942439
11,11,43,11,11,46,186,24,10,942443
11,11,44,11,11,46,186,23,10,942446
71,11,45,21,21,20,15,239,10,942450
23,11,46,21,20,241,223,45,10,942457
23,11,47,21,20,241,223,44,10,942460
23,11,48,21,21,95,214,197,10,942464
23,11,49,21,21,95,214,196,10,942471
23,11,50,21,21,95,214,195,10,942474
43,11,52,11,11,12,17,228,10,942477
11,11,55,11,204,67,51,188,10,942483
27,11,11,11,12,18,184,95,10,942514
27,11,12,11,81,21,166,40,10,942520
23,11,13,21,20,29,30,228,10,942523
123,11,14,11,11,21,18,21,10,942525
75,11,15,11,11,11,13,15,10,942531
11,11,16,11,11,14,244,25,10,942534
11,11,42,11,11,11,54,192,10,942538
11,11,43,11,11,46,190,20,10,942544
11,11,44,11,11,46,190,19,10,942546
39,11,45,21,21,21,136,107,10,942549
23,11,46,21,20,241,217,51,10,942556
23,11,47,21,20,241,217,50,10,942559
23,11,48,21,21,95,212,199,10,942562
23,11,49,21,21,95,212,198,10,942568
23,11,50,21,21,95,212,197,10,942571
43,11,52,11,11,12,17,228,10,942574
11,11,55,11,204,67,51,188,10,942580
27,11,11,11,12,18,187,92,10,942614
27,11,12,11,83,21,147,57,10,942616
23,11,13,21,21,29,45,212,10,942619
123,11,14,11,11,21,18,21,10,942624
123,11,15,11,11,21,19,19,10,942627
11,11,16,11,11,14,248,21,10,942630
39,11,42,21,21,21,180,66,10,942636
11,11,43,11,11,46,194,16,10,942640
11,11,44,11,11,46,194,15,10,942643
39,11,45,21,21,21,136,107,10,942649
23,11,46,21,20,241,213,55,10,942652
23,11,47,21,20,241,213,54,10,942656
23,11,48,21,21,95,207,204,10,942660
23,11,49,21,21,95,207,203,10,942664
23,11,50,21,21,95,207,202,10,942670
43,11,52,11,11,12,17,228,10,942674
11,11,55,11,204,67,51,188,10,942678
39,11,11,21,21,18,186,94,10,942714
27,11,12,11,81,21,158,48,10,942717
23,11,13,21,20,29,12,246,10,942722
123,11,14,11,11,21,18,21,10,942725
75,11,15,11,11,11,11,17,10,942727
11,11,16,11,11,14,240,29,10,942730
11,11,42,11,11,11,11,235,10,942736
11,11,43,11,11,46,193,17,10,942740
11,11,44,11,11,46,193,16,10,942743
39,11,45,21,21,21,136,107,10,942748
23,11,46,21,20,241,205,63,10,942751
23,11,47,21,20,241,205,62,10,942755
23,11,48,21,21,95,203,208,10,942759
23,11,49,21,21,95,203,207,10,942762
23,11,50,21,21,95,203,206,10,942765
43,11,52,11,11,12,17,228,10,942769
11,11,55,11,204,75,51,180,10,942774
27,11,11,11,11,18,172,108,10,942814
27,11,12,11,84,21,171,32,10,942817
11,11,13,11,12,29,23,233,10,942821
59,11,14,11,11,21,15,14,10,942826
75,11,15,11,11,11,14,14,10,942828
11,11,16,11,11,14,242,27,10,942831
11,11,42,11,11,11,98,148,10,942835
11,11,43,11,11,46,191,19,10,942840
11,11,44,11,11,46,191,18,10,942843
39,11,45,21,21,21,48,195,10,942846
23,11,46,21,20,241,198,70,10,942853
23,11,47,21,20,241,198,69,10,942857
23,11,48,21,21,95,198,213,10,942862
23,11,49,21,21,95,198,212,10,942865
23,11,50,21,21,95,198,211,10,942869
43,11,52,11,11,12,17,228,10,942873
11,11,55,11,204,75,51,180,10,942876
39,11,11,21,20,18,165,116,10,942914
27,11,12,11,82,21,176,29,10,942918
23,11,13,21,21,29,34,223,10,942921
59,11,14,11,11,21,13,16,10,942926
75,11,15,11,11,11,15,13,10,942928
11,11,16,11,11,14,245,24,10,942931
11,11,42,11,11,11,142,104,10,942938
11,11,43,11,11,46,186,24,10,942941
11,11,44,11,11,46,186,23,10,942944
71,11,45,21,21,20,15,239,10,942952
23,11,46,21,20,241,190,78,10,942955
23,11,47,21,20,241,190,77,10,942961
23,11,48,21,21,95,194,217,10,942964
23,11,49,21,21,95,194,216,10,942967
23,11,50,21,21,95,194,215,10,942973
43,11,52,11,11,12,17,228,10,942977
11,11,55,11,204,75,51,180,10,942981
27,11,11,11,11,18,178,102,10,943016
27,11,12,11,82,21,166,39,10,943021
23,11,13,21,20,29,64,194,10,943024
59,11,14,11,11,21,16,13,10,943027
75,11,15,11,11,11,13,15,10,943032
11,11,16,11,11,14,252,17,10,943036
11,11,42,11,11,11,54,192,10,943040
11,11,43,11,11,46,186,24,10,943044
11,11,44,11,11,46,186,23,10,943047
39,11,45,21,21,21,92,151,10,943050
23,11,46,21,20,241,185,83,10,943054
23,11,47,21,20,241,185,82,10,943058
23,11,48,21,21,95,189,222,10,943061
23,11,49,21,21,95,189,221,10,943064
23,11,50,21,21,95,189,220,10,943067
43,11,52,11,11,12,17,228,10,943074
11,11,55,11,204,75,51,180,10,943077
27,11,11,11,13,18,183,95,10,943115
27,11,12,11,82,21,181,24,10,943122
23,11,13,21,20,29,57,201,10,943125
59,11,14,11,11,21,17,12,10,943127
75,11,15,11,11,11,17,11,10,943135
11,11,16,11,11,14,251,18,10,943138
11,11,42,11,11,11,186,60,10,943141
11,11,43,11,11,46,189,21,10,943147
11,11,44,11,11,46,189,20,10,943150
39,11,45,21,21,21,136,107,10,943154
23,11,46,21,20,241,177,91,10,943159
23,11,47,21,20,241,177,90,10,943162
23,11,48,21,21,95,185,226,10,943165
23,11,49,21,21,95,185,225,10,943171
23,11,50,21,21,95,185,224,10,943174
43,11,52,11,11,12,17,228,10,943177
11,11,55,11,204,75,51,180,10,943183
39,11,11,21,21,18,200,80,10,943216
27,11,12,11,82,21,171,34,10,943220
23,11,13,21,20,29,21,237,10,943223
75,11,14,11,11,11,11,18,10,943226
75,11,15,11,11,11,14,14,10,943231
11,11,16,11,11,14,242,27,10,943235
11,11,42,11,11,11,98,148,10,943240
11,11,43,11,11,46,191,19,10,943245
11,11,44,11,11,46,191,18,10,943248
11,11,45,11,11,11,11,232,10,943253
23,11,46,21,20,241,171,97,10,943258
23,11,47,21,20,241,171,96,10,943261
23,11,48,21,21,95,179,232,10,943265
23,11,49,21,21,95,179,231,10,943272
23,11,50,21,21,95,179,230,10,943276
43,11,52,11,11,12,17,228,10,943282
11,11,55,11,204,75,51,180,10,943287
39,11,11,21,18,18,185,98,10,943314
27,11,12,11,81,21,161,45,10,943317
23,11,13,21,20,29,39,219,10,943322
123,11,14,11,11,21,18,21,10,943327
75,11,15,11,11,11,12,16,10,943330
11,11,16,11,11,14,246,23,10,943333
11,11,42,11,11,11,54,192,10,943339
11,11,43,11,11,46,191,19,10,943342
11,11,44,11,11,46,191,18,10,943346
39,11,45,21,21,21,136,107,10,943353
23,11,46,21,20,241,164,104,10,943356
23,11,47,21,20,241,164,103,10,943359
23,11,48,21,21,95,174,237,10,943365
23,11,49,21,21,95,174,236,10,943371
23,11,50,21,21,95,174,235,10,943377
43,11,52,11,11,12,17,228,10,943379
11,11,55,11,204,75,51,180,10,943382
27,11,11,11,13,18,177,101,10,943414
27,11,12,11,82,21,146,59,10,943417
11,11,13,11,11,29,47,210,10,943422
59,11,14,11,11,21,16,13,10,943425
123,11,15,11,11,21,19,19,10,943428
11,11,16,11,11,14,248,21,10,943436
39,11,42,21,21,21,180,66,10,943439
11,11,43,11,11,46,195,15,10,943445
11,11,44,11,11,46,195,14,10,943448
39,11,45,21,21,21,92,151,10,943451
23,11,46,21,20,241,160,108,10,943454
23,11,47,21,20,241,160,107,10,943459
23,11,48,21,21,95,172,239,10,943464
23,11,49,21,21,95,172,238,10,943466
23,11,50,21,21,95,172,237,10,943472
43,11,52,11,11,12,17,228,10,943475
11,11,55,11,204,75,51,180,10,943478
39,11,11,21,20,18,170,111,10,943514
27,11,12,11,81,21,165,41,10,943522
23,11,13,21,20,29,37,221,10,943524
59,11,14,11,11,21,14,15,10,943530
75,11,15,11,11,11,13,15,10,943532
11,11,16,11,11,14,246,23,10,943536
11,11,42,11,11,11,54,192,10,943541
11,11,43,11,11,46,196,14,10,943544
11,11,44,11,11,46,196,13,10,943547
39,11,45,21,21,21,48,195,10,943550
23,11,46,21,20,241,149,119,10,943557
23,11,47,21,20,241,149,118,10,943560
23,11,48,21,21,95,164,247,10,943563
23,11,49,21,21,95,164,246,10,943570
23,11,50,21,21,95,164,245,10,943573
43,11,52,11,11,12,17,228,10,943576
11,11,55,11,204,75,51,180,10,943581
27,11,11,11,11,18,188,92,10,943616
27,11,12,11,85,21,163,39,10,943620
23,11,13,21,18,29,79,181,10,943623
123,11,14,11,11,21,19,20,10,943626
75,11,15,11,11,11,12,16,10,943631
55,11,16,21,21,14,11,13,10,943635
11,11,42,11,11,11,54,192,10,943638
11,11,43,11,11,46,196,14,10,943643
11,11,44,11,11,46,196,13,10,943646
39,11,45,21,21,21,180,63,10,943649
23,11,46,21,20,241,144,124,10,943655
23,11,47,21,20,241,144,123,10,943658
23,11,48,21,21,95,158,253,10,943661
23,11,49,21,21,95,158,252,10,943666
23,11,50,21,21,95,158,251,10,943670
43,11,52,11,11,12,17,228,10,943673
11,11,55,11,204,75,51,180,10,943679
27,11,11,11,11,18,189,91,10,943714
27,11,12,11,83,21,168,36,10,943717
23,11,13,21,20,29,27,231,10,943722
123,11,14,11,11,21,19,20,10,943727
75,11,15,11,11,11,13,15,10,943730
11,11,16,11,11,14,243,26,10,943733
11,11,42,11,11,11,54,192,10,943740
11,11,43,11,11,46,197,13,10,943742
11,11,44,11,11,46,197,12,10,943745
39,11,45,21,21,21,180,63,10,943751
23,11,46,21,20,241,135,133,10,943754
23,11,47,21,20,241,135,132,10,943758
87,11,48,21,21,95,153,13,10,943762
87,11,49,21,21,95,153,12,10,943766
87,11,50,21,21,95,153,11,10,943770
43,11,52,11,11,12,17,228,10,943776
11,11,55,11,204,75,51,180,10,943780
39,11,11,21,21,18,182,98,10,943816
27,11,12,11,84,21,178,25,10,943819
23,11,13,21,19,29,35,224,10,943824
59,11,14,11,11,21,17,12,10,943828
75,11,15,11,11,11,16,12,10,943831
11,11,16,11,11,14,245,24,10,943838
11,11,42,11,11,11,142,104,10,943841
11,11,43,11,11,46,198,12,10,943844
75,11,44,11,11,46,198,21,10,943853
39,11,45,21,21,21,136,107,10,943856
23,11,46,21,20,241,130,138,10,943860
23,11,47,21,20,241,130,137,10,943863
87,11,48,21,21,95,148,18,10,943866
87,11,49,21,21,95,148,17,10,943871
87,11,50,21,21,95,148,16,10,943876
43,11,52,11,11,12,17,228,10,943880
11,11,55,11,204,75,51,180,10,943885
39,11,11,21,21,18,201,79,10,943915
27,11,12,11,80,21,148,59,10,943918
23,11,13,21,21,29,44,213,10,943922
75,11,14,11,11,11,11,18,10,943926
135,11,15,21,21,21,19,19,10,943929
11,11,16,11,11,14,248,21,10,943932
39,11,42,21,21,21,180,66,10,943936
11,11,43,11,11,46,198,12,10,943941
75,11,44,11,11,46,198,21,10,943944
11,11,45,11,11,11,11,232,10,943946
23,11,46,21,20,241,121,147,10,943953
23,11,47,21,20,241,121,146,10,943956
23,11,48,21,21,95,142,14,10,943959
23,11,49,21,21,95,142,13,10,943965
23,11,50,21,21,95,142,12,10,943969
43,11,52,11,11,12,17,228,10,943972
11,11,55,11,204,75,51,180,10,943978
39,11,11,21,19,18,176,106,10,944016
27,11,12,11,82,21,163,42,10,944019
23,11,13,21,21,29,23,234,10,944022
59,11,14,11,11,21,16,13,10,944028
75,11,15,11,11,11,12,16,10,944030
11,11,16,11,11,14,242,27,10,944034
11,11,42,11,11,11,54,192,10,944039
75,11,43,11,11,46,199,21,10,944042
75,11,44,11,11,46,199,20,10,944046
39,11,45,21,21,21,92,151,10,944053
23,11,46,21,20,241,115,153,10,944056
23,11,47,21,20,241,115,152,10,944059
23,11,48,21,21,95,141,15,10,944066
23,11,49,21,21,95,141,14,10,944070
23,11,50,21,21,95,141,13,10,944078
43,11,52,11,11,12,17,228,10,944081
11,11,55,11,204,75,51,180,10,944085
27,11,11,11,12,18,172,107,10,944116
27,11,12,11,86,21,164,37,10,944119
23,11,13,21,19,29,22,237,10,944122
59,11,14,11,11,21,15,14,10,944128
75,11,15,11,11,11,12,16,10,944130
11,11,16,11,11,14,242,27,10,944133
11,11,42,11,11,11,54,192,10,944141
11,11,43,11,11,46,198,12,10,944144
75,11,44,11,11,46,198,21,10,944147
39,11,45,21,21,21,48,195,10,944154
23,11,46,21,20,241,109,159,10,944157
23,11,47,21,20,241,109,158,10,944160
23,11,48,21,21,95,136,20,10,944166
23,11,49,21,21,95,136,19,10,944171
23,11,50,21,21,95,136,18,10,944175
43,11,52,11,11,12,17,228,10,944178
11,11,55,11,204,75,51,180,10,944181
39,11,11,21,20,18,174,107,10,944214
27,11,12,11,82,21,163,42,10,944218
23,11,13,21,17,29,27,234,10,944221
59,11,14,11,11,21,15,14,10,944226
75,11,15,11,11,11,12,16,10,944228
23,11,16,21,21,14,243,26,10,944231
11,11,42,11,11,11,54,192,10,944235
11,11,43,11,11,46,195,15,10,944239
11,11,44,11,11,46,195,14,10,944242
39,11,45,21,21,21,48,195,10,944245
23,11,46,21,20,241,101,167,10,944253
