BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
23,11,49,21,21,246,127,132,10,123324
23,11,50,21,21,246,127,131,10,123329
43,11,52,11,11,11,17,229,10,123331
11,11,55,11,27,43,11,174,10,123340
39,11,11,21,20,18,192,89,10,123375
27,11,12,11,80,21,169,38,10,123420
23,11,13,21,20,29,26,232,10,123425
123,11,14,11,11,21,20,19,10,123428
87,11,15,21,21,11,14,14,10,123431
11,11,16,11,11,14,243,26,10,123433
11,11,42,11,11,11,98,148,10,123470
11,11,43,11,11,16,40,200,10,123475
11,11,44,11,11,16,40,199,10,123478
39,11,45,21,21,21,224,19,10,123483
23,11,46,21,21,233,197,78,10,123488
23,11,47,21,21,233,197,77,10,123491
23,11,48,21,21,246,122,138,10,123494
23,11,49,21,21,246,122,137,10,123502
23,11,50,21,21,246,122,136,10,123505
43,11,52,11,11,11,17,229,10,123512
11,11,55,11,27,43,11,174,10,123515
27,11,11,11,12,18,145,134,10,123519
27,11,12,11,84,21,159,44,10,123524
23,11,13,21,21,29,35,222,10,123527
27,11,14,11,11,21,253,21,10,123531
75,11,15,11,11,11,11,17,10,123535
11,11,16,11,11,14,245,24,10,123538
11,11,42,11,11,11,11,235,10,123540
11,11,43,11,11,16,44,196,10,123544
11,11,44,11,11,16,44,195,10,123552
39,11,45,21,21,20,128,116,10,123554
23,11,46,21,21,233,188,87,10,123559
23,11,47,21,21,233,188,86,10,123563
23,11,48,21,21,246,119,141,10,123567
23,11,49,21,21,246,119,140,10,123572
23,11,50,21,21,246,119,139,10,123576
43,11,52,11,11,11,17,229,10,123580
11,11,55,11,27,43,11,174,10,123586
39,11,11,21,21,18,152,128,10,123589
27,11,12,11,82,21,169,36,10,123592
11,11,13,11,11,29,27,230,10,123599
27,11,14,11,11,21,255,19,10,123602
75,11,15,11,11,11,14,14,10,123605
11,11,16,11,11,14,243,26,10,123614
11,11,42,11,11,11,98,148,10,123617
11,11,43,11,11,16,44,196,10,123623
11,11,44,11,11,16,44,195,10,123626
39,11,45,21,21,20,172,72,10,123630
23,11,46,21,21,233,181,94,10,123634
23,11,47,21,21,233,181,93,10,123637
23,11,48,21,21,246,114,146,10,123640
23,11,49,21,21,246,114,145,10,123642
23,11,50,21,21,246,114,144,10,123649
43,11,52,11,11,11,17,229,10,123652
11,11,55,11,27,43,11,174,10,123658
39,11,11,21,20,18,160,121,10,123677
27,11,12,11,84,21,152,51,10,123682
23,11,13,21,19,29,68,191,10,123684
59,11,14,11,11,21,12,17,10,123687
123,11,15,11,11,21,20,18,10,123696
11,11,16,11,11,14,253,16,10,123700
39,11,42,21,21,21,224,22,10,123705
11,11,43,11,11,16,46,194,10,123708
11,11,44,11,11,16,46,193,10,123712
71,11,45,21,21,20,15,239,10,123717
23,11,46,21,21,233,173,102,10,123720
23,11,47,21,21,233,173,101,10,123724
23,11,48,21,21,246,109,151,10,123731
23,11,49,21,21,246,109,150,10,123733
23,11,50,21,21,246,109,149,10,123737
43,11,52,11,11,11,17,229,10,123741
11,11,55,11,27,43,11,174,10,123745
27,11,11,11,12,18,179,100,10,123775
27,11,12,11,82,21,180,25,10,123777
23,11,13,21,21,29,25,232,10,123781
59,11,14,11,11,21,17,12,10,123786
75,11,15,11,11,11,16,12,10,123791
11,11,16,11,11,14,243,26,10,123794
11,11,42,11,11,11,142,104,10,123798
11,11,43,11,11,16,46,194,10,123804
11,11,44,11,11,16,46,193,10,123807
39,11,45,21,21,21,136,107,10,123810
23,11,46,21,21,233,166,109,10,123816
23,11,47,21,21,233,166,108,10,123819
23,11,48,21,21,246,106,154,10,123822
23,11,49,21,21,246,106,153,10,123830
23,11,50,21,21,246,106,152,10,123834
43,11,52,11,11,11,17,229,10,123840
11,11,55,11,27,43,11,174,10,123843
39,11,11,21,20,18,176,105,10,123876
27,11,12,11,82,21,173,32,10,123880
11,11,13,11,11,29,19,238,10,123884
59,11,14,11,11,21,16,13,10,123888
75,11,15,11,11,11,15,13,10,123891
11,11,16,11,11,14,241,28,10,123895
11,11,42,11,11,11,142,104,10,123898
11,11,43,11,11,16,49,191,10,123905
11,11,44,11,11,16,49,190,10,123908
39,11,45,21,21,21,92,151,10,123911
23,11,46,21,21,233,160,115,10,123917
23,11,47,21,21,233,160,114,10,123920
23,11,48,21,21,246,100,160,10,123923
23,11,49,21,21,246,100,159,10,123930
23,11,50,21,21,246,100,158,10,123933
43,11,52,11,11,11,17,229,10,123936
11,11,55,11,27,43,11,174,10,123941
27,11,11,11,11,18,179,101,10,123976
27,11,12,11,81,21,171,35,10,123980
11,11,13,11,11,29,40,217,10,123983
59,11,14,11,11,21,17,12,10,123986
75,11,15,11,11,11,14,14,10,123993
11,11,16,11,11,14,247,22,10,123997
11,11,42,11,11,11,98,148,10,124001
11,11,43,11,11,16,50,190,10,124004
11,11,44,11,11,16,50,189,10,124007
39,11,45,21,21,21,136,107,10,124011
23,11,46,21,21,233,149,126,10,124017
23,11,47,21,21,233,149,125,10,124019
23,11,48,21,21,246,95,165,10,124022
23,11,49,21,21,246,95,164,10,124030
23,11,50,21,21,246,95,163,10,124033
43,11,52,11,11,11,17,229,10,124039
11,11,55,11,27,43,11,174,10,124041
27,11,11,11,11,18,180,100,10,124075
27,11,12,11,81,21,159,47,10,124079
11,11,13,11,11,29,26,231,10,124082
59,11,14,11,11,21,17,12,10,124088
75,11,15,11,11,11,11,17,10,124090
