BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
11,11,16,11,11,14,252,17,10,647490
11,11,42,11,11,11,142,104,10,647494
11,11,43,11,11,35,157,64,10,647497
11,11,44,11,11,35,157,63,10,647500
39,11,45,21,21,21,136,107,10,647504
23,11,46,21,21,77,26,150,10,647509
23,11,47,21,21,77,26,149,10,647512
23,11,48,21,21,149,39,63,10,647519
23,11,49,21,21,149,39,62,10,647525
23,11,50,21,21,149,39,61,10,647528
43,11,52,11,11,12,17,228,10,647531
11,11,55,11,139,227,35,109,10,647537
39,11,11,21,20,18,209,72,10,647567
27,11,12,11,82,21,159,46,10,647614
11,11,13,11,11,29,17,240,10,647621
75,11,14,11,11,11,13,16,10,647622
75,11,15,11,11,11,11,17,10,647625
11,11,16,11,11,14,241,28,10,647632
11,11,42,11,11,11,11,235,10,647637
11,11,43,11,11,35,159,62,10,647641
11,11,44,11,11,35,159,61,10,647648
11,11,45,11,11,11,54,189,10,647653
23,11,46,21,21,77,19,157,10,647658
23,11,47,21,21,77,19,156,10,647661
23,11,48,21,21,149,36,66,10,647664
23,11,49,21,21,149,36,65,10,647672
23,11,50,21,21,149,36,64,10,647675
43,11,52,11,11,12,17,228,10,647680
11,11,55,11,139,227,35,109,10,647682
39,11,11,21,21,18,188,92,10,647687
27,11,12,11,82,21,152,53,10,647693
11,11,13,11,13,29,23,232,10,647696
123,11,14,11,11,21,19,20,10,647698
123,11,15,11,11,21,20,18,10,647702
11,11,16,11,11,14,242,27,10,647708
39,11,42,21,21,21,224,22,10,647711
11,11,43,11,11,35,160,61,10,647714
11,11,44,11,11,35,160,60,10,647720
39,11,45,21,21,21,180,63,10,647723
23,11,46,21,21,77,13,163,10,647726
23,11,47,21,21,77,13,162,10,647732
23,11,48,21,21,149,34,68,10,647737
23,11,49,21,21,149,34,67,10,647742
23,11,50,21,21,149,34,66,10,647745
43,11,52,11,11,12,17,228,10,647750
11,11,55,11,139,227,35,109,10,647756
27,11,11,11,12,18,175,104,10,647768
27,11,12,11,77,21,158,52,10,647770
23,11,13,21,19,29,39,220,10,647773
59,11,14,11,11,21,16,13,10,647779
87,11,15,21,20,11,11,18,10,647782
11,11,16,11,11,14,246,23,10,647786
11,11,42,11,11,11,11,235,10,647791
11,11,43,11,11,35,161,60,10,647794
11,11,44,11,11,35,161,59,10,647797
39,11,45,21,21,21,92,151,10,647799
55,11,46,21,21,76,16,171,10,647808
55,11,47,21,21,76,16,170,10,647810
23,11,48,21,21,149,31,71,10,647816
23,11,49,21,21,149,31,70,10,647820
23,11,50,21,21,149,31,69,10,647823
43,11,52,11,11,12,17,228,10,647829
11,11,55,11,139,227,35,109,10,647833
39,11,11,21,20,18,169,112,10,647869
27,11,12,11,84,21,147,56,10,647873
23,11,13,21,19,29,33,226,10,647877
59,11,14,11,11,21,14,15,10,647880
123,11,15,11,11,21,19,19,10,647882
11,11,16,11,11,14,245,24,10,647887
39,11,42,21,21,21,180,66,10,647892
11,11,43,11,11,35,163,58,10,647895
11,11,44,11,11,35,163,57,10,647898
39,11,45,21,21,21,48,195,10,647904
23,11,46,21,21,76,255,177,10,647907
23,11,47,21,21,76,255,176,10,647911
23,11,48,21,21,149,25,77,10,647917
23,11,49,21,21,149,25,76,10,647921
23,11,50,21,21,149,25,75,10,647925
43,11,52,11,11,12,17,228,10,647927
11,11,55,11,139,227,35,109,10,647930
39,11,11,21,19,18,167,115,10,647968
27,11,12,11,84,21,166,37,10,647971
23,11,13,21,18,29,22,238,10,647977
59,11,14,11,11,21,14,15,10,647980
75,11,15,11,11,11,13,15,10,647982
23,11,16,21,21,14,242,27,10,647990
11,11,42,11,11,11,54,192,10,647993
11,11,43,11,11,35,168,53,10,647996
11,11,44,11,11,35,168,52,10,648002
39,11,45,21,21,21,48,195,10,648005
23,11,46,21,21,76,247,185,10,648008
23,11,47,21,21,76,247,184,10,648013
23,11,48,21,21,149,22,80,10,648017
23,11,49,21,21,149,22,79,10,648022
23,11,50,21,21,149,22,78,10,648027
43,11,52,11,11,12,17,228,10,648032
11,11,55,11,139,227,35,109,10,648038
27,11,11,11,12,18,181,98,10,648069
27,11,12,11,83,21,166,38,10,648071
23,11,13,21,21,29,28,229,10,648075
59,11,14,11,11,21,17,12,10,648078
75,11,15,11,11,11,13,15,10,648081
11,11,16,11,11,14,244,25,10,648083
11,11,42,11,11,11,54,192,10,648091
11,11,43,11,11,35,171,50,10,648094
11,11,44,11,11,35,171,49,10,648099
39,11,45,21,21,21,136,107,10,648103
23,11,46,21,21,76,241,191,10,648108
23,11,47,21,21,76,241,190,10,648113
23,11,48,21,21,149,19,83,10,648118
23,11,49,21,21,149,19,82,10,648122
23,11,50,21,21,149,19,81,10,648127
43,11,52,11,11,12,17,228,10,648130
11,11,55,11,139,227,35,109,10,648133
39,11,11,21,20,18,197,84,10,648170
27,11,12,11,82,21,161,44,10,648172
23,11,13,21,21,29,39,218,10,648175
123,11,14,11,11,21,21,18,10,648179
75,11,15,11,11,11,12,16,10,648182
11,11,16,11,11,14,246,23,10,648186
11,11,42,11,11,11,54,192,10,648190
11,11,43,11,11,35,172,49,10,648192
11,11,44,11,11,35,172,48,10,648196
39,11,45,21,21,21,224,19,10,648198
23,11,46,21,21,76,234,198,10,648205
23,11,47,21,21,76,234,197,10,648208
23,11,48,21,21,149,15,87,10,648211
23,11,49,21,21,149,15,86,10,648217
23,11,50,21,21,149,15,85,10,648221
43,11,52,11,11,12,17,228,10,648224
11,11,55,11,139,227,35,109,10,648230
27,11,11,11,11,18,180,100,10,648268
27,11,12,11,79,21,170,38,10,648271
23,11,13,21,19,29,26,233,10,648276
59,11,14,11,11,21,17,12,10,648279
87,11,15,21,21,11,14,14,10,648282
11,11,16,11,11,14,243,26,10,648290
11,11,42,11,11,11,98,148,10,648293
11,11,43,11,11,35,172,49,10,648297
11,11,44,11,11,35,172,48,10,648302
39,11,45,21,21,21,136,107,10,648306
23,11,46,21,21,76,227,205,10,648312
23,11,47,21,21,76,227,204,10,648315
55,11,48,21,21,148,20,93,10,648319
55,11,49,21,21,148,20,92,10,648325
55,11,50,21,21,148,20,91,10,648328
43,11,52,11,11,12,17,228,10,648331
11,11,55,11,139,227,35,109,10,648337
39,11,11,21,21,18,182,98,10,648369
27,11,12,11,81,21,151,55,10,648373
23,11,13,21,21,29,13,244,10,648375
59,11,14,11,11,21,17,12,10,648378
123,11,15,11,11,21,20,18,10,648385
11,11,16,11,11,14,240,29,10,648388
39,11,42,21,21,21,224,22,10,648391
11,11,43,11,11,35,175,46,10,648396
11,11,44,11,11,35,175,45,10,648398
39,11,45,21,21,21,136,107,10,648402
23,11,46,21,21,76,219,213,10,648407
23,11,47,21,21,76,219,212,10,648410
55,11,48,21,21,148,17,96,10,648412
55,11,49,21,21,148,17,95,10,648415
55,11,50,21,21,148,17,94,10,648423
43,11,52,11,11,12,17,228,10,648428
11,11,55,11,139,227,35,109,10,648433
27,11,11,11,11,18,167,113,10,648470
27,11,12,11,81,21,154,52,10,648472
23,11,13,21,18,29,12,248,10,648475
59,11,14,11,11,21,14,15,10,648479
123,11,15,11,11,21,21,17,10,648482
23,11,16,21,21,14,240,29,10,648486
39,11,42,21,21,21,224,22,10,648489
11,11,43,11,11,35,173,48,10,648495
11,11,44,11,11,35,173,47,10,648499
39,11,45,21,21,21,48,195,10,648504
23,11,46,21,21,76,213,219,10,648509
23,11,47,21,21,76,213,218,10,648512
23,11,48,21,21,148,255,103,10,648515
23,11,49,21,21,148,255,102,10,648522
23,11,50,21,21,148,255,101,10,648525
43,11,52,11,11,12,17,228,10,648528
11,11,55,11,139,227,35,109,10,648534
39,11,11,21,20,18,169,112,10,648569
27,11,12,11,85,21,156,46,10,648572
23,11,13,21,17,29,31,230,10,648574
59,11,14,11,11,21,14,15,10,648579
123,11,15,11,11,21,21,17,10,648582
23,11,16,21,21,14,244,25,10,648587
39,11,42,21,21,21,224,22,10,648592
11,11,43,11,11,35,173,48,10,648597
11,11,44,11,11,35,173,47,10,648603
39,11,45,21,21,21,48,195,10,648607
23,11,46,21,21,76,207,225,10,648611
23,11,47,21,21,76,207,224,10,648616
23,11,48,21,21,148,248,110,10,648619
23,11,49,21,21,148,248,109,10,648624
23,11,50,21,21,148,248,108,10,648627
43,11,52,11,11,12,17,228,10,648632
11,11,55,11,139,227,35,109,10,648635
27,11,11,11,12,18,194,85,10,648668
27,11,12,11,83,21,166,38,10,648670
23,11,13,21,20,29,32,226,10,648674
123,11,14,11,11,21,20,19,10,648678
75,11,15,11,11,11,13,15,10,648681
11,11,16,11,11,14,245,24,10,648687
11,11,42,11,11,11,54,192,10,648690
