BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
11,11,43,11,11,12,166,78,10,40892
11,11,44,11,11,12,166,77,10,40896
39,11,45,21,21,21,48,195,10,40900
71,11,46,21,21,14,14,245,10,40903
71,11,47,21,21,14,14,244,10,40907
39,11,48,21,21,17,104,140,10,40912
39,11,49,21,21,17,104,139,10,40915
39,11,50,21,21,17,104,138,10,40919
11,11,52,11,11,11,198,38,10,40923
11,11,55,11,11,19,11,214,10,40928
27,11,11,11,12,18,170,109,10,40960
27,11,12,11,79,21,157,51,10,40962
23,11,13,21,20,29,32,226,10,40964
59,11,14,11,11,21,14,15,10,40968
87,11,15,21,21,11,11,17,10,40970
11,11,16,11,11,14,245,24,10,40978
11,11,42,11,11,11,11,235,10,40981
11,11,43,11,11,12,169,75,10,40986
11,11,44,11,11,12,169,74,10,40991
39,11,45,21,21,21,48,195,10,40995
39,11,46,21,21,14,251,253,10,41001
39,11,47,21,21,14,251,252,10,41003
39,11,48,21,21,17,97,147,10,41008
39,11,49,21,21,17,97,146,10,41013
39,11,50,21,21,17,97,145,10,41015
11,11,52,11,11,11,198,38,10,41018
11,11,55,11,11,19,11,214,10,41030
27,11,11,11,12,18,180,99,10,41060
27,11,12,11,80,21,169,38,10,41079
23,11,13,21,19,29,24,235,10,41085
59,11,14,11,11,21,17,12,10,41088
87,11,15,21,21,11,14,14,10,41091
11,11,16,11,11,14,243,26,10,41095
11,11,42,11,11,11,98,148,10,41098
11,11,43,11,11,12,172,72,10,41101
11,11,44,11,11,12,172,71,10,41103
39,11,45,21,21,21,136,107,10,41144
103,11,46,21,21,14,241,18,10,41147
103,11,47,21,21,14,241,17,10,41154
39,11,48,21,21,17,92,152,10,41161
39,11,49,21,21,17,92,151,10,41166
39,11,50,21,21,17,92,150,10,41169
11,11,52,11,11,11,198,38,10,41173
11,11,55,11,11,19,11,214,10,41176
27,11,11,11,12,18,158,121,10,41181
27,11,12,11,84,21,148,55,10,41185
87,11,13,21,21,28,255,13,10,41188
59,11,14,11,11,21,11,18,10,41194
123,11,15,11,11,21,19,19,10,41196
11,11,16,11,11,14,237,32,10,41199
39,11,42,21,21,21,180,66,10,41202
11,11,43,11,11,12,177,67,10,41207
11,11,44,11,11,12,177,66,10,41210
