BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
59,11,14,11,11,21,16,13,10,152791
75,11,15,11,11,11,12,16,10,152796
23,11,16,21,21,14,243,26,10,152799
11,11,42,11,11,11,54,192,10,152803
11,11,43,11,11,17,70,169,10,152808
11,11,44,11,11,17,70,168,10,152811
39,11,45,21,21,21,92,151,10,152815
23,11,46,21,21,224,117,167,10,152820
23,11,47,21,21,224,117,166,10,152823
23,11,48,21,21,240,246,20,10,152825
23,11,49,21,21,240,246,19,10,152830
23,11,50,21,21,240,246,18,10,152835
43,11,52,11,11,11,17,229,10,152880
11,11,55,11,35,59,11,150,10,152882
27,11,11,11,12,18,173,106,10,152925
27,11,12,11,81,21,171,35,10,152926
23,11,13,21,20,29,23,235,10,152931
59,11,14,11,11,21,15,14,10,152935
75,11,15,11,11,11,14,14,10,152939
11,11,16,11,11,14,242,27,10,152944
11,11,42,11,11,11,98,148,10,152947
11,11,43,11,11,17,73,166,10,152950
11,11,44,11,11,17,73,165,10,152957
39,11,45,21,21,21,48,195,10,152960
23,11,46,21,21,224,105,179,10,152963
23,11,47,21,21,224,105,178,10,152969
23,11,48,21,21,240,241,25,10,152973
23,11,49,21,21,240,241,24,10,152979
23,11,50,21,21,240,241,23,10,152984
43,11,52,11,11,11,17,229,10,152989
11,11,55,11,35,59,11,150,10,152995
39,11,11,21,21,18,155,125,10,152999
27,11,12,11,78,21,152,57,10,153003
23,11,13,21,21,29,16,241,10,153006
59,11,14,11,11,21,11,18,10,153010
135,11,15,21,21,21,20,18,10,153013
11,11,16,11,11,14,241,28,10,153016
39,11,42,21,21,21,224,22,10,153019
11,11,43,11,11,17,72,167,10,153025
11,11,44,11,11,17,72,166,10,153028
39,11,45,21,21,20,216,28,10,153031
23,11,46,21,21,224,96,188,10,153039
23,11,47,21,21,224,96,187,10,153042
23,11,48,21,21,240,239,27,10,153049
23,11,49,21,21,240,239,26,10,153052
23,11,50,21,21,240,239,25,10,153057
43,11,52,11,11,11,17,229,10,153061
11,11,55,11,35,59,11,150,10,153064
27,11,11,11,11,18,150,130,10,153080
27,11,12,11,83,21,158,46,10,153083
23,11,13,21,21,29,20,237,10,153087
27,11,14,11,11,21,254,20,10,153091
75,11,15,11,11,11,11,17,10,153094
11,11,16,11,11,14,242,27,10,153097
11,11,42,11,11,11,11,235,10,153100
11,11,43,11,11,17,73,166,10,153109
11,11,44,11,11,17,73,165,10,153112
39,11,45,21,21,20,172,72,10,153117
23,11,46,21,21,224,89,195,10,153121
23,11,47,21,21,224,89,194,10,153124
23,11,48,21,21,240,236,30,10,153129
23,11,49,21,21,240,236,29,10,153131
23,11,50,21,21,240,236,28,10,153135
43,11,52,11,11,11,17,229,10,153140
11,11,55,11,35,59,11,150,10,153144
39,11,11,21,21,18,155,125,10,153180
27,11,12,11,85,21,172,30,10,153183
23,11,13,21,19,29,59,200,10,153187
59,11,14,11,11,21,11,18,10,153191
75,11,15,11,11,11,14,14,10,153194
11,11,16,11,11,14,251,18,10,153196
11,11,42,11,11,11,98,148,10,153199
11,11,43,11,11,17,74,165,10,153206
11,11,44,11,11,17,74,164,10,153209
39,11,45,21,21,20,216,28,10,153212
23,11,46,21,21,224,83,201,10,153217
23,11,47,21,21,224,83,200,10,153221
23,11,48,21,21,240,229,37,10,153223
23,11,49,21,21,240,229,36,10,153229
23,11,50,21,21,240,229,35,10,153231
43,11,52,11,11,11,17,229,10,153236
11,11,55,11,35,59,11,150,10,153240
27,11,11,11,12,18,195,84,10,153282
27,11,12,11,83,21,175,29,10,153286
55,11,13,21,20,28,19,250,10,153290
123,11,14,11,11,21,20,19,10,153293
75,11,15,11,11,11,15,13,10,153295
11,11,16,11,11,14,239,30,10,153302
11,11,42,11,11,11,142,104,10,153307
11,11,43,11,11,17,76,163,10,153311
11,11,44,11,11,17,76,162,10,153316
39,11,45,21,21,21,224,19,10,153319
23,11,46,21,21,224,72,212,10,153324
23,11,47,21,21,224,72,211,10,153327
23,11,48,21,21,240,225,41,10,153329
23,11,49,21,21,240,225,40,10,153337
23,11,50,21,21,240,225,39,10,153340
43,11,52,11,11,11,17,229,10,153343
11,11,55,11,35,59,11,150,10,153348
27,11,11,11,13,18,169,109,10,153380
27,11,12,11,82,21,178,27,10,153385
11,11,13,11,11,29,21,236,10,153389
59,11,14,11,11,21,14,15,10,153391
75,11,15,11,11,11,16,12,10,153396
11,11,16,11,11,14,242,27,10,153399
11,11,42,11,11,11,142,104,10,153403
11,11,43,11,11,17,78,161,10,153408
11,11,44,11,11,17,78,160,10,153411
39,11,45,21,21,21,48,195,10,153414
23,11,46,21,21,224,62,222,10,153418
23,11,47,21,21,224,62,221,10,153422
23,11,48,21,21,240,219,47,10,153427
23,11,49,21,21,240,219,46,10,153431
23,11,50,21,21,240,219,45,10,153437
43,11,52,11,11,11,17,229,10,153439
11,11,55,11,35,59,11,150,10,153442
39,11,11,21,20,18,156,125,10,153481
27,11,12,11,77,21,186,24,10,153485
23,11,13,21,20,29,27,231,10,153488
59,11,14,11,11,21,11,18,10,153491
87,11,15,21,20,11,18,11,10,153495
11,11,16,11,11,14,243,26,10,153498
11,11,42,11,11,11,230,16,10,153502
11,11,43,11,11,17,78,161,10,153505
11,11,44,11,11,17,78,160,10,153511
