BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
11,11,12,11,76,11,39,172,10,447298
23,11,13,21,15,29,12,251,10,447305
123,11,14,11,11,21,20,19,10,447308
87,11,15,21,21,11,14,14,10,447313
11,11,16,11,11,14,243,26,10,447316
11,11,42,11,11,11,98,148,10,447318
23,11,43,21,21,247,174,90,10,447323
23,11,44,21,21,247,174,89,10,447327
39,11,45,21,21,21,224,19,10,447330
55,11,46,21,21,174,11,78,10,447332
55,11,47,21,21,174,11,77,10,447335
23,11,48,21,21,212,184,110,10,447340
23,11,49,21,21,212,184,109,10,447342
23,11,50,21,21,212,184,108,10,447344
43,11,52,11,11,12,17,228,10,447347
11,11,55,11,67,115,27,46,10,447353
39,11,11,21,20,18,144,137,10,447392
11,11,12,11,80,11,24,183,10,447429
119,11,13,21,14,28,12,18,10,447435
75,11,14,11,11,11,11,18,10,447439
75,11,15,11,11,11,11,17,10,447441
11,11,16,11,11,14,240,29,10,447445
11,11,42,11,11,11,11,235,10,447447
23,11,43,21,21,247,173,91,10,447450
23,11,44,21,21,247,173,90,10,447453
11,11,45,11,11,11,11,232,10,447458
23,11,46,21,21,174,251,83,10,447461
23,11,47,21,21,174,251,82,10,447464
23,11,48,21,21,212,182,112,10,447468
23,11,49,21,21,212,182,111,10,447472
23,11,50,21,21,212,182,110,10,447475
43,11,52,11,11,12,17,228,10,447479
11,11,55,11,67,115,27,46,10,447482
27,11,11,11,11,18,133,147,10,447493
11,11,12,11,80,11,32,175,10,447496
55,11,13,21,20,28,20,249,10,447500
123,11,14,11,11,21,19,20,10,447505
75,11,15,11,11,11,13,15,10,447508
11,11,16,11,12,14,242,26,10,447510
11,11,42,11,11,11,54,192,10,447513
23,11,43,21,21,247,172,92,10,447517
23,11,44,21,21,247,172,91,10,447521
39,11,45,21,21,21,180,63,10,447524
23,11,46,21,21,174,245,89,10,447527
23,11,47,21,21,174,245,88,10,447531
23,11,48,21,21,212,182,112,10,447534
23,11,49,21,21,212,182,111,10,447538
23,11,50,21,21,212,182,110,10,447540
43,11,52,11,11,12,17,228,10,447546
11,11,55,11,67,115,27,46,10,447549
39,11,11,21,16,18,132,153,10,447594
11,11,12,11,81,11,40,166,10,447596
23,11,13,21,16,29,25,237,10,447598
135,11,14,21,21,21,19,20,10,447602
75,11,15,11,11,11,15,13,10,447605
11,11,16,11,11,14,246,23,10,447608
11,11,42,11,11,11,142,104,10,447610
23,11,43,21,21,247,170,94,10,447613
23,11,44,21,21,247,170,93,10,447617
39,11,45,21,21,21,180,63,10,447620
23,11,46,21,21,174,238,96,10,447622
23,11,47,21,21,174,238,95,10,447627
23,11,48,21,21,212,178,116,10,447629
23,11,49,21,21,212,178,115,10,447632
23,11,50,21,21,212,178,114,10,447634
43,11,52,11,11,12,17,228,10,447640
11,11,55,11,67,115,27,46,10,447644
39,11,11,21,19,18,135,147,10,447693
11,11,12,11,78,11,20,189,10,447705
23,11,13,21,16,29,41,221,10,447708
123,11,14,11,11,21,20,19,10,447715
123,11,15,11,11,21,21,17,10,447717
11,11,16,11,11,14,250,19,10,447721
39,11,42,21,21,21,224,22,10,447728
23,11,43,21,21,247,170,94,10,447731
23,11,44,21,21,247,170,93,10,447733
39,11,45,21,21,21,224,19,10,447742
23,11,46,21,21,174,233,101,10,447744
23,11,47,21,21,174,233,100,10,447751
23,11,48,21,21,212,173,121,10,447754
23,11,49,21,21,212,173,120,10,447758
23,11,50,21,21,212,173,119,10,447765
43,11,52,11,11,12,17,228,10,447767
11,11,55,11,67,115,27,46,10,447771
39,11,11,21,18,18,157,126,10,447794
11,11,12,11,77,11,30,180,10,447800
87,11,13,21,18,28,254,17,10,447804
75,11,14,11,11,11,14,15,10,447807
87,11,15,21,21,11,12,16,10,447814
11,11,16,11,11,14,239,30,10,447816
11,11,42,11,11,11,54,192,10,447819
23,11,43,21,21,247,169,95,10,447827
23,11,44,21,21,247,169,94,10,447830
11,11,45,11,11,11,98,145,10,447838
23,11,46,21,21,174,228,106,10,447840
23,11,47,21,21,174,228,105,10,447850
23,11,48,21,21,212,169,125,10,447853
23,11,49,21,21,212,169,124,10,447859
23,11,50,21,21,212,169,123,10,447862
43,11,52,11,11,12,17,228,10,447865
11,11,55,11,67,115,27,46,10,447871
39,11,11,21,19,18,142,140,10,447893
11,11,12,11,82,11,23,182,10,447894
23,11,13,21,16,29,21,241,10,447897
123,11,14,11,11,21,21,18,10,447904
123,11,15,11,11,21,21,17,10,447906
11,11,16,11,11,14,245,24,10,447909
39,11,42,21,21,21,224,22,10,447911
