BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
23,11,46,21,21,96,173,239,10,971421
23,11,47,21,21,96,173,238,10,971424
23,11,48,21,21,145,212,149,10,971428
23,11,49,21,21,145,212,148,10,971432
23,11,50,21,21,145,212,147,10,971435
43,11,52,11,11,12,17,228,10,971438
11,11,55,11,147,203,43,117,10,971441
39,11,11,21,20,18,132,149,10,971486
11,11,12,11,82,11,49,156,10,971531
23,11,13,21,16,29,43,219,10,971535
123,11,14,11,11,21,19,20,10,971538
75,11,15,11,11,11,17,11,10,971540
11,11,16,11,11,14,250,19,10,971543
11,11,42,11,11,11,186,60,10,971548
23,11,43,21,21,237,255,19,10,971550
23,11,44,21,21,237,255,18,10,971553
39,11,45,21,21,21,180,63,10,971555
23,11,46,21,21,96,170,242,10,971561
23,11,47,21,21,96,170,241,10,971564
23,11,48,21,21,145,211,150,10,971566
23,11,49,21,21,145,211,149,10,971570
23,11,50,21,21,145,211,148,10,971573
43,11,52,11,11,12,17,228,10,971577
11,11,55,11,147,203,43,117,10,971580
39,11,11,21,20,18,134,147,10,971587
11,11,12,11,84,11,30,173,10,971590
23,11,13,21,16,29,14,248,10,971592
123,11,14,11,11,21,20,19,10,971597
75,11,15,11,11,11,12,16,10,971600
11,11,16,11,11,14,243,26,10,971602
11,11,42,11,11,11,54,192,10,971605
23,11,43,21,21,237,253,21,10,971611
23,11,44,21,21,237,253,20,10,971613
39,11,45,21,21,21,224,19,10,971616
23,11,46,21,21,96,168,244,10,971620
23,11,47,21,21,96,168,243,10,971622
23,11,48,21,21,145,209,152,10,971625
23,11,49,21,21,145,209,151,10,971630
23,11,50,21,21,145,209,150,10,971634
43,11,52,11,11,12,17,228,10,971637
11,11,55,11,147,203,43,117,10,971640
39,11,11,21,18,18,150,133,10,971687
11,11,12,11,79,11,26,182,10,971689
23,11,13,21,15,29,14,249,10,971694
75,11,14,11,11,11,12,17,10,971696
75,11,15,11,11,11,11,17,10,971699
11,11,16,11,11,14,243,26,10,971701
11,11,42,11,11,11,11,235,10,971705
23,11,43,21,21,237,253,21,10,971708
23,11,44,21,21,237,253,20,10,971711
11,11,45,11,11,11,54,189,10,971714
23,11,46,21,21,96,164,248,10,971718
23,11,47,21,21,96,164,247,10,971721
23,11,48,21,21,145,206,155,10,971724
23,11,49,21,21,145,206,154,10,971726
23,11,50,21,21,145,206,153,10,971731
43,11,52,11,11,12,17,228,10,971734
11,11,55,11,147,203,43,117,10,971737
39,11,11,21,19,18,146,136,10,971788
11,11,12,11,81,11,32,174,10,971792
23,11,13,21,15,29,24,239,10,971795
75,11,14,11,11,11,11,18,10,971800
75,11,15,11,11,11,13,15,10,971802
11,11,16,11,11,14,246,23,10,971805
11,11,42,11,11,11,54,192,10,971807
23,11,43,21,21,237,252,22,10,971813
23,11,44,21,21,237,252,21,10,971815
11,11,45,11,11,11,11,232,10,971818
23,11,46,21,21,96,161,251,10,971820
23,11,47,21,21,96,161,250,10,971825
23,11,48,21,21,145,200,161,10,971829
23,11,49,21,21,145,200,160,10,971831
23,11,50,21,21,145,200,159,10,971834
43,11,52,11,11,12,17,228,10,971837
11,11,55,11,147,203,43,117,10,971840
39,11,11,21,19,18,136,146,10,971886
11,11,12,11,79,11,39,169,10,971889
23,11,13,21,15,29,16,247,10,971892
123,11,14,11,11,21,20,19,10,971896
75,11,15,11,11,11,14,14,10,971899
11,11,16,11,11,14,244,25,10,971901
11,11,42,11,11,11,98,148,10,971903
23,11,43,21,21,237,251,23,10,971908
23,11,44,21,21,237,251,22,10,971912
39,11,45,21,21,21,224,19,10,971915
87,11,46,21,21,96,154,13,10,971918
87,11,47,21,21,96,154,12,10,971921
23,11,48,21,21,145,196,165,10,971923
23,11,49,21,21,145,196,164,10,971927
23,11,50,21,21,145,196,163,10,971931
43,11,52,11,11,12,17,228,10,971933
11,11,55,11,147,203,43,117,10,971936
39,11,11,21,20,18,145,136,10,971987
11,11,12,11,84,11,29,174,10,971990
119,11,13,21,16,28,14,14,10,971993
