BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
11,11,12,11,78,11,18,191,10,647532
23,11,13,21,17,29,13,248,10,647535
75,11,14,11,11,11,13,16,10,647538
123,11,15,11,11,21,20,18,10,647542
11,11,16,11,11,14,243,26,10,647544
39,11,42,21,21,21,224,22,10,647547
23,11,43,21,21,243,203,65,10,647550
23,11,44,21,21,243,203,64,10,647555
11,11,45,11,11,11,54,189,10,647558
23,11,46,21,21,141,217,150,10,647560
23,11,47,21,21,141,217,149,10,647565
23,11,48,21,21,188,112,206,10,647568
23,11,49,21,21,188,112,205,10,647572
23,11,50,21,21,188,112,204,10,647644
43,11,52,11,11,12,17,228,10,647647
11,11,55,11,99,147,35,229,10,647653
27,11,11,11,11,18,145,135,10,647656
11,11,12,11,81,11,41,165,10,647658
119,11,13,21,16,28,14,14,10,647662
75,11,14,11,11,11,11,18,10,647664
75,11,15,11,11,11,15,13,10,647666
11,11,16,11,11,14,241,28,10,647670
11,11,42,11,11,11,142,104,10,647673
23,11,43,21,21,243,201,67,10,647676
23,11,44,21,21,243,201,66,10,647678
11,11,45,11,11,11,11,232,10,647681
23,11,46,21,21,141,217,150,10,647686
23,11,47,21,21,141,217,149,10,647690
23,11,48,21,21,188,106,212,10,647692
23,11,49,21,21,188,106,211,10,647696
23,11,50,21,21,188,106,210,10,647698
43,11,52,11,11,12,17,228,10,647701
11,11,55,11,99,147,35,229,10,647705
39,11,11,21,20,18,118,163,10,647729
11,11,12,11,80,11,25,182,10,647731
23,11,13,21,17,29,23,238,10,647733
59,11,14,11,11,21,16,13,10,647737
75,11,15,11,11,11,11,17,10,647740
11,11,16,11,11,14,245,24,10,647743
11,11,42,11,11,11,11,235,10,647745
23,11,43,21,21,243,201,67,10,647747
23,11,44,21,21,243,201,66,10,647750
39,11,45,21,21,21,92,151,10,647756
23,11,46,21,21,141,212,155,10,647758
23,11,47,21,21,141,212,154,10,647761
23,11,48,21,21,188,101,217,10,647763
23,11,49,21,21,188,101,216,10,647767
23,11,50,21,21,188,101,215,10,647771
43,11,52,11,11,12,17,228,10,647773
11,11,55,11,99,147,35,229,10,647776
39,11,11,21,19,18,117,165,10,647830
11,11,12,11,84,11,26,177,10,647832
23,11,13,21,17,29,20,241,10,647837
59,11,14,11,11,21,15,14,10,647840
75,11,15,11,11,11,11,17,10,647842
11,11,16,11,11,14,245,24,10,647844
11,11,42,11,11,11,11,235,10,647848
23,11,43,21,21,243,204,64,10,647850
23,11,44,21,21,243,204,63,10,647854
39,11,45,21,21,21,48,195,10,647857
23,11,46,21,21,141,215,152,10,647860
23,11,47,21,21,141,215,151,10,647863
23,11,48,21,21,188,98,220,10,647865
23,11,49,21,21,188,98,219,10,647868
23,11,50,21,21,188,98,218,10,647873
43,11,52,11,11,12,17,228,10,647875
11,11,55,11,99,147,35,229,10,647878
39,11,11,21,20,18,139,142,10,647930
11,11,12,11,82,11,33,172,10,647932
23,11,13,21,14,29,19,245,10,647935
123,11,14,11,11,21,21,18,10,647939
75,11,15,11,11,11,13,15,10,647943
11,11,16,11,11,14,244,25,10,647945
11,11,42,11,11,11,54,192,10,647948
23,11,43,21,21,243,203,65,10,647950
23,11,44,21,21,243,203,64,10,647956
39,11,45,21,21,21,224,19,10,647958
23,11,46,21,21,141,211,156,10,647961
23,11,47,21,21,141,211,155,10,647963
23,11,48,21,21,188,94,224,10,647969
23,11,49,21,21,188,94,223,10,647971
23,11,50,21,21,188,94,222,10,647974
43,11,52,11,11,12,17,228,10,647976
11,11,55,11,99,147,35,229,10,647981
39,11,11,21,19,18,133,149,10,648029
11,11,12,11,83,11,37,167,10,648031
23,11,13,21,15,29,31,232,10,648034
123,11,14,11,11,21,19,20,10,648038
75,11,15,11,11,11,14,14,10,648041
11,11,16,11,11,14,247,22,10,648043
11,11,42,11,11,11,98,148,10,648046
23,11,43,21,21,243,202,66,10,648048
23,11,44,21,21,243,202,65,10,648053
39,11,45,21,21,21,180,63,10,648056
23,11,46,21,21,141,207,160,10,648058
23,11,47,21,21,141,207,159,10,648061
23,11,48,21,21,188,90,228,10,648064
23,11,49,21,21,188,90,227,10,648067
23,11,50,21,21,188,90,226,10,648071
43,11,52,11,11,12,17,228,10,648073
11,11,55,11,99,147,35,229,10,648077
27,11,11,11,11,18,145,135,10,648130
11,11,12,11,81,11,38,168,10,648133
23,11,13,21,15,29,22,241,10,648136
75,11,14,11,11,11,11,18,10,648138
75,11,15,11,11,11,14,14,10,648143
