BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
11,11,55,11,43,67,19,126,10,253141
39,11,11,21,16,18,138,147,10,253144
11,11,12,11,78,11,21,188,10,253151
55,11,13,21,17,28,20,252,10,253154
135,11,14,21,21,21,21,18,10,253159
123,11,15,11,11,21,21,17,10,253161
11,11,16,11,11,14,242,27,10,253163
39,11,42,21,21,21,224,22,10,253165
23,11,43,21,21,254,227,30,10,253171
23,11,44,21,21,254,227,29,10,253173
39,11,45,21,21,21,224,19,10,253176
23,11,46,21,21,212,81,215,10,253178
23,11,47,21,21,212,81,214,10,253182
23,11,48,21,21,237,173,96,10,253186
23,11,49,21,21,237,173,95,10,253257
23,11,50,21,21,237,173,94,10,253262
43,11,52,11,11,11,17,229,10,253264
11,11,55,11,43,67,19,126,10,253267
39,11,11,21,17,18,126,158,10,253271
11,11,12,11,79,11,35,173,10,253275
23,11,13,21,16,29,46,216,10,253277
123,11,14,11,11,21,18,21,10,253279
75,11,15,11,11,11,13,15,10,253282
11,11,16,11,11,14,251,18,10,253288
11,11,42,11,11,11,54,192,10,253291
23,11,43,21,21,254,224,33,10,253296
23,11,44,21,21,254,224,32,10,253302
39,11,45,21,21,21,136,107,10,253306
23,11,46,21,21,212,76,220,10,253309
23,11,47,21,21,212,76,219,10,253312
23,11,48,21,21,237,170,99,10,253314
23,11,49,21,21,237,170,98,10,253317
23,11,50,21,21,237,170,97,10,253321
43,11,52,11,11,11,17,229,10,253324
11,11,55,11,43,67,19,126,10,253327
39,11,11,21,19,18,134,148,10,253330
11,11,12,11,80,11,35,172,10,253332
55,11,13,21,17,28,21,251,10,253344
123,11,14,11,11,21,20,19,10,253347
75,11,15,11,11,11,13,15,10,253350
11,11,16,11,11,14,242,27,10,253355
11,11,42,11,11,11,54,192,10,253357
23,11,43,21,21,254,221,36,10,253359
23,11,44,21,21,254,221,35,10,253363
39,11,45,21,21,21,224,19,10,253366
23,11,46,21,21,212,70,226,10,253369
23,11,47,21,21,212,70,225,10,253372
23,11,48,21,21,237,168,101,10,253377
23,11,49,21,21,237,168,100,10,253380
23,11,50,21,21,237,168,99,10,253383
43,11,52,11,11,11,17,229,10,253388
11,11,55,11,43,67,19,126,10,253394
39,11,11,21,19,18,140,142,10,253397
11,11,12,11,78,11,38,171,10,253399
55,11,13,21,17,28,18,254,10,253405
123,11,14,11,11,21,21,18,10,253408
75,11,15,11,11,11,14,14,10,253412
11,11,16,11,11,14,242,27,10,253416
11,11,42,11,11,11,98,148,10,253420
23,11,43,21,21,254,221,36,10,253422
23,11,44,21,21,254,221,35,10,253426
39,11,45,21,21,21,224,19,10,253429
23,11,46,21,21,212,65,231,10,253432
23,11,47,21,21,212,65,230,10,253434
23,11,48,21,21,237,167,102,10,253439
23,11,49,21,21,237,167,101,10,253441
23,11,50,21,21,237,167,100,10,253443
43,11,52,11,11,11,17,229,10,253446
11,11,55,11,43,67,19,126,10,253453
39,11,11,21,19,18,142,140,10,253456
11,11,12,11,78,11,49,160,10,253458
23,11,13,21,16,28,246,17,10,253462
123,11,14,11,11,21,21,18,10,253464
75,11,15,11,11,11,17,11,10,253466
11,11,16,11,11,14,237,32,10,253470
11,11,42,11,11,11,186,60,10,253473
23,11,43,21,21,254,218,39,10,253476
23,11,44,21,21,254,218,38,10,253478
39,11,45,21,21,21,224,19,10,253480
23,11,46,21,21,212,60,236,10,253484
23,11,47,21,21,212,60,235,10,253487
23,11,48,21,21,237,167,102,10,253490
23,11,49,21,21,237,167,101,10,253492
23,11,50,21,21,237,167,100,10,253496
43,11,52,11,11,11,17,229,10,253499
11,11,55,11,43,67,19,126,10,253503
39,11,11,21,19,18,154,128,10,253506
11,11,12,11,81,11,41,165,10,253509
87,11,13,21,16,28,254,19,10,253511
75,11,14,11,11,11,13,16,10,253514
75,11,15,11,11,11,15,13,10,253516
11,11,16,11,11,14,239,30,10,253521
11,11,42,11,11,11,142,104,10,253524
23,11,43,21,21,254,217,40,10,253527
23,11,44,21,21,254,217,39,10,253531
11,11,45,11,11,11,54,189,10,253534
23,11,46,21,21,212,57,239,10,253537
23,11,47,21,21,212,57,238,10,253539
23,11,48,21,21,237,164,105,10,253543
23,11,49,21,21,237,164,104,10,253546
23,11,50,21,21,237,164,103,10,253548
43,11,52,11,11,11,17,229,10,253553
11,11,55,11,43,67,19,126,10,253557
39,11,11,21,18,18,131,152,10,253560
11,11,12,11,78,11,24,185,10,253562
23,11,13,21,14,29,50,214,10,253570
123,11,14,11,11,21,19,20,10,253572
75,11,15,11,11,11,11,17,10,253575
11,11,16,11,11,14,252,17,10,253581
11,11,42,11,11,11,11,235,10,253584
23,11,43,21,21,254,215,42,10,253587
23,11,44,21,21,254,215,41,10,253592
39,11,45,21,21,21,180,63,10,253595
23,11,46,21,21,212,52,244,10,253598
23,11,47,21,21,212,52,243,10,253605
23,11,48,21,21,237,156,113,10,253610
23,11,49,21,21,237,156,112,10,253614
23,11,50,21,21,237,156,111,10,253623
43,11,52,11,11,11,17,229,10,253627
11,11,55,11,43,67,19,126,10,253633
39,11,11,21,21,18,138,142,10,253656
11,11,12,11,80,11,24,183,10,253660
23,11,13,21,18,29,27,233,10,253664
123,11,14,11,11,21,21,18,10,253666
75,11,15,11,11,11,11,17,10,253671
11,11,16,11,11,14,246,23,10,253674
11,11,42,11,11,11,11,235,10,253679
23,11,43,21,21,254,215,42,10,253682
23,11,44,21,21,254,215,41,10,253687
39,11,45,21,21,21,224,19,10,253695
23,11,46,21,21,212,47,249,10,253698
23,11,47,21,21,212,47,248,10,253703
23,11,48,21,21,237,153,116,10,253706
23,11,49,21,21,237,153,115,10,253709
23,11,50,21,21,237,153,114,10,253712
43,11,52,11,11,11,17,229,10,253716
11,11,55,11,43,67,19,126,10,253721
39,11,11,21,18,18,135,148,10,253757
11,11,12,11,81,11,28,178,10,253759
23,11,13,21,16,29,25,237,10,253763
123,11,14,11,11,21,20,19,10,253767
75,11,15,11,11,11,12,16,10,253774
11,11,16,11,11,14,246,23,10,253776
11,11,42,11,11,11,54,192,10,253780
23,11,43,21,21,254,214,43,10,253784
23,11,44,21,21,254,214,42,10,253789
39,11,45,21,21,21,224,19,10,253792
23,11,46,21,21,212,41,255,10,253797
23,11,47,21,21,212,41,254,10,253805
23,11,48,21,21,237,151,118,10,253810
23,11,49,21,21,237,151,117,10,253815
23,11,50,21,21,237,151,116,10,253820
43,11,52,11,11,11,17,229,10,253825
11,11,55,11,43,67,19,126,10,253829
39,11,11,21,20,18,149,132,10,253856
11,11,12,11,80,11,46,161,10,253859
23,11,13,21,15,29,23,240,10,253862
75,11,14,11,11,11,12,17,10,253864
75,11,15,11,11,11,16,12,10,253866
11,11,16,11,11,14,245,24,10,253872
11,11,42,11,11,11,142,104,10,253875
23,11,43,21,21,254,211,46,10,253877
23,11,44,21,21,254,211,45,10,253882
11,11,45,11,11,11,54,189,10,253886
87,11,46,21,21,212,39,12,10,253889
87,11,47,21,21,212,39,11,10,253893
23,11,48,21,21,237,148,121,10,253896
23,11,49,21,21,237,148,120,10,253899
23,11,50,21,21,237,148,119,10,253905
43,11,52,11,11,11,17,229,10,253908
11,11,55,11,43,67,19,126,10,253911
39,11,11,21,20,18,153,128,10,253955
11,11,12,11,78,11,17,192,10,253958
119,11,13,21,13,28,19,12,10,253962
75,11,14,11,11,11,13,16,10,253964
123,11,15,11,11,21,20,18,10,253968
23,11,16,21,21,14,242,27,10,253971
39,11,42,21,21,21,224,22,10,253975
23,11,43,21,21,254,212,45,10,253978
23,11,44,21,21,254,212,44,10,253981
11,11,45,11,11,11,54,189,10,253983
87,11,46,21,21,212,33,18,10,253989
87,11,47,21,21,212,33,17,10,253991
23,11,48,21,21,237,145,124,10,253993
23,11,49,21,21,237,145,123,10,253998
23,11,50,21,21,237,145,122,10,254002
43,11,52,11,11,11,17,229,10,254006
11,11,55,11,43,67,19,126,10,254011
39,11,11,21,17,18,152,132,10,254056
11,11,12,11,79,11,20,188,10,254058
23,11,13,21,17,29,32,229,10,254060
