BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
123,11,14,11,11,21,21,18,10,1242347
75,11,15,11,11,11,14,14,10,1242354
11,11,16,11,11,14,247,22,10,1242357
11,11,42,11,11,11,98,148,10,1242360
23,11,43,21,21,233,202,76,10,1242365
23,11,44,21,21,233,202,75,10,1242368
39,11,45,21,21,21,224,19,10,1242371
23,11,46,21,21,55,230,223,10,1242374
23,11,47,21,21,55,230,222,10,1242378
23,11,48,21,21,109,184,213,10,1242381
23,11,49,21,21,109,184,212,10,1242385
23,11,50,21,21,109,184,211,10,1242388
43,11,52,11,11,12,17,228,10,1242392
11,11,55,11,187,251,43,29,10,1242395
39,11,11,21,17,18,133,151,10,1242434
11,11,12,11,80,11,51,156,10,1242465
23,11,13,21,15,29,39,224,10,1242471
123,11,14,11,11,21,19,20,10,1242473
75,11,15,11,11,11,17,11,10,1242476
11,11,16,11,11,14,249,20,10,1242479
11,11,42,11,11,11,186,60,10,1242482
23,11,43,21,21,233,203,75,10,1242486
23,11,44,21,21,233,203,74,10,1242488
39,11,45,21,21,21,180,63,10,1242492
23,11,46,21,21,55,224,229,10,1242494
23,11,47,21,21,55,224,228,10,1242497
23,11,48,21,21,109,180,217,10,1242499
23,11,49,21,21,109,180,216,10,1242504
23,11,50,21,21,109,180,215,10,1242507
43,11,52,11,11,12,17,228,10,1242509
11,11,55,11,187,251,43,29,10,1242512
39,11,11,21,19,18,148,134,10,1242534
11,11,12,11,81,11,37,169,10,1242536
23,11,13,21,17,29,28,233,10,1242539
75,11,14,11,11,11,12,17,10,1242542
75,11,15,11,11,11,14,14,10,1242544
11,11,16,11,11,14,247,22,10,1242547
11,11,42,11,11,11,98,148,10,1242552
23,11,43,21,21,233,201,77,10,1242554
23,11,44,21,21,233,201,76,10,1242557
11,11,45,11,11,11,54,189,10,1242559
23,11,46,21,21,55,215,238,10,1242563
23,11,47,21,21,55,215,237,10,1242565
23,11,48,21,21,109,175,222,10,1242569
23,11,49,21,21,109,175,221,10,1242572
23,11,50,21,21,109,175,220,10,1242575
43,11,52,11,11,12,17,228,10,1242578
