BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
23,11,13,21,16,29,23,239,10,894883
123,11,14,11,11,21,21,18,10,894887
75,11,15,11,11,11,15,13,10,894889
11,11,16,11,11,14,245,24,10,894893
11,11,42,11,11,11,142,104,10,894896
23,11,43,21,21,239,148,124,10,894899
23,11,44,21,21,239,148,123,10,894903
39,11,45,21,21,21,224,19,10,894908
23,11,46,21,21,107,52,94,10,894911
23,11,47,21,21,107,52,93,10,894913
23,11,48,21,21,155,152,199,10,894920
23,11,49,21,21,155,152,198,10,894922
23,11,50,21,21,155,152,197,10,894925
43,11,52,11,11,12,17,228,10,894930
11,11,55,11,131,187,35,157,10,894933
39,11,11,21,20,18,139,142,10,894976
11,11,12,11,80,11,41,166,10,895004
23,11,13,21,17,29,18,243,10,895009
123,11,14,11,11,21,21,18,10,895011
75,11,15,11,11,11,15,13,10,895014
11,11,16,11,11,14,244,25,10,895020
11,11,42,11,11,11,142,104,10,895024
23,11,43,21,21,239,149,123,10,895027
23,11,44,21,21,239,149,122,10,895029
39,11,45,21,21,21,224,19,10,895033
23,11,46,21,21,107,47,99,10,895037
23,11,47,21,21,107,47,98,10,895040
23,11,48,21,21,155,150,201,10,895042
23,11,49,21,21,155,150,200,10,895046
23,11,50,21,21,155,150,199,10,895048
43,11,52,11,11,12,17,228,10,895051
11,11,55,11,131,187,35,157,10,895055
27,11,11,11,14,18,148,129,10,895075
11,11,12,11,82,11,33,172,10,895078
23,11,13,21,18,29,24,236,10,895082
75,11,14,11,12,11,12,16,10,895085
75,11,15,11,11,11,13,15,10,895088
11,11,16,11,11,14,246,23,10,895091
11,11,42,11,11,11,54,192,10,895094
23,11,43,21,21,239,149,123,10,895097
23,11,44,21,21,239,149,122,10,895099
11,11,45,11,11,11,54,189,10,895103
23,11,46,21,21,107,41,105,10,895107
23,11,47,21,21,107,41,104,10,895109
23,11,48,21,21,155,148,203,10,895112
23,11,49,21,21,155,148,202,10,895117
23,11,50,21,21,155,148,201,10,895120
11,11,52,11,11,12,254,236,10,895123
11,11,55,11,131,187,35,157,10,895126
39,11,11,21,18,18,133,150,10,895175
11,11,12,11,80,11,36,171,10,895177
23,11,13,21,20,28,243,16,10,895180
123,11,14,11,11,21,19,20,10,895183
75,11,15,11,11,11,14,14,10,895189
11,11,16,11,12,14,237,31,10,895192
11,11,42,11,11,11,98,148,10,895195
23,11,43,21,21,239,148,124,10,895197
23,11,44,21,21,239,148,123,10,895203
39,11,45,21,21,21,180,63,10,895204
23,11,46,21,21,107,37,109,10,895207
23,11,47,21,21,107,37,108,10,895210
23,11,48,21,21,155,147,204,10,895213
23,11,49,21,21,155,147,203,10,895216
23,11,50,21,21,155,147,202,10,895220
43,11,52,11,11,12,17,228,10,895223
11,11,55,11,131,187,35,157,10,895227
39,11,11,21,20,18,139,142,10,895274
