BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
11,11,14,11,48,11,27,210,10,39405
79,11,15,21,246,11,29,19,10,39409
15,11,16,21,180,14,243,112,10,39412
11,11,42,11,11,13,26,218,10,39415
39,11,43,21,21,15,36,215,10,39418
39,11,44,21,21,15,36,214,10,39422
11,11,45,11,11,12,194,48,10,39425
75,11,46,11,11,64,186,13,10,39428
75,11,47,11,11,64,186,12,10,39431
23,11,48,21,21,195,111,200,10,39435
23,11,49,21,21,195,111,199,10,39438
23,11,50,21,21,195,111,198,10,39441
11,11,52,11,11,12,206,29,10,39444
11,11,55,11,91,67,11,86,10,39458
27,11,11,11,39,20,67,183,10,39499
27,11,12,11,83,21,92,112,10,39503
15,11,13,21,53,29,163,52,10,39504
11,11,14,11,20,11,33,232,10,39507
11,11,15,11,12,11,24,248,10,39509
47,11,16,21,204,14,18,68,10,39511
11,11,42,11,11,12,106,139,10,39513
39,11,43,21,21,15,138,113,10,39515
39,11,44,21,21,15,138,112,10,39518
11,11,45,11,11,13,114,127,10,39521
11,11,46,11,11,64,100,89,10,39523
11,11,47,11,11,64,100,88,10,39525
23,11,48,21,21,192,172,142,10,39527
23,11,49,21,21,192,172,141,10,39529
23,11,50,21,21,192,172,140,10,39532
11,11,52,11,11,12,222,13,10,39536
11,11,55,11,91,67,11,86,10,39538
27,11,11,11,140,20,170,234,10,39598
27,11,12,11,103,21,203,236,10,39600
15,11,13,20,86,29,86,97,10,39601
11,11,14,11,51,11,58,176,10,39607
11,11,15,11,18,11,51,215,10,39609
15,11,16,21,136,14,244,155,10,39611
11,11,42,11,11,15,129,113,10,39613
39,11,43,21,21,15,238,13,10,39615
39,11,44,21,21,15,238,12,10,39618
11,11,45,11,11,16,93,145,10,39619
75,11,46,11,11,64,181,18,10,39624
75,11,47,11,11,64,181,17,10,39628
87,11,48,21,21,190,57,14,10,39629
87,11,49,21,21,190,57,13,10,39631
87,11,50,21,21,190,57,12,10,39634
11,11,52,11,11,12,206,29,10,39636
11,11,55,11,91,67,11,86,10,39639
31,11,11,21,226,20,17,46,10,39699
27,11,12,11,28,21,135,124,10,39701
15,11,13,21,66,29,73,129,10,39702
87,11,14,21,11,11,21,18,10,39706
15,11,15,21,252,11,34,253,10,39708
15,11,16,21,208,14,241,86,10,39710
11,11,42,11,11,13,158,86,10,39712
103,11,43,21,21,17,244,15,10,39717
103,11,44,21,21,17,244,14,10,39719
11,11,45,11,11,12,62,180,10,39721
11,11,46,11,11,64,115,74,10,39724
11,11,47,11,11,64,115,73,10,39726
23,11,48,21,21,184,249,73,10,39728
23,11,49,21,21,184,249,72,10,39730
23,11,50,21,21,184,249,71,10,39732
11,11,52,11,11,12,206,29,10,39735
11,11,55,11,99,67,11,78,10,39738
27,11,11,11,61,19,209,20,10,39798
31,11,12,21,204,21,187,151,10,39800
15,11,13,20,15,29,79,175,10,39802
59,11,14,11,27,21,16,252,10,39806
79,11,15,21,228,11,47,19,10,39809
15,11,16,21,114,14,242,179,10,39812
11,11,42,11,11,14,253,245,10,39815
39,11,43,21,21,18,77,171,10,39818
39,11,44,21,21,18,77,170,10,39820
39,11,45,21,21,21,92,151,10,39822
11,11,46,11,11,63,210,235,10,39824
11,11,47,11,11,63,210,234,10,39827
23,11,48,21,21,180,152,174,10,39829
23,11,49,21,21,180,152,173,10,39831
23,11,50,21,21,180,152,172,10,39834
11,11,52,11,11,12,206,29,10,39838
11,11,55,11,107,67,11,70,10,39840
27,11,11,11,104,20,100,85,10,39899
91,11,12,11,105,21,174,18,10,39902
15,11,13,19,70,29,127,73,10,39905
11,11,14,11,40,11,41,204,10,39907
11,11,15,11,19,11,44,221,10,39910
15,11,16,21,53,14,254,228,10,39912
11,11,42,11,11,14,165,78,10,39916
39,11,43,21,21,18,65,183,10,39919
39,11,44,21,21,18,65,182,10,39921
11,11,45,11,11,14,77,163,10,39923
11,11,46,11,11,63,126,64,10,39926
11,11,47,11,11,63,126,63,10,39928
23,11,48,21,21,174,103,229,10,39930
23,11,49,21,21,174,103,228,10,39934
23,11,50,21,21,174,103,227,10,39936
11,11,52,11,11,12,206,29,10,39938
11,11,55,11,115,67,11,62,10,39941
31,11,11,21,190,19,207,148,10,39999
27,11,12,11,170,21,40,77,10,40001
15,11,13,21,167,29,119,237,10,40003
63,11,14,21,245,21,16,34,10,40006
11,11,15,11,39,11,11,234,10,40008
15,11,16,21,239,14,252,44,10,40011
11,11,42,11,11,11,11,235,10,40014
39,11,43,21,21,20,42,204,10,40017
39,11,44,21,21,20,42,203,10,40020
39,11,45,21,21,21,92,151,10,40022
11,11,46,11,11,63,59,131,10,40024
11,11,47,11,11,63,59,130,10,40027
23,11,48,21,21,167,187,152,10,40029
23,11,49,21,21,167,187,151,10,40032
23,11,50,21,21,167,187,150,10,40035
11,11,52,11,11,12,206,29,10,40038
11,11,55,11,123,67,11,54,10,40041
27,11,11,11,130,21,13,145,10,40097
27,11,12,11,134,21,177,231,10,40100
15,11,13,20,199,29,195,130,10,40102
11,11,14,11,48,11,82,155,10,40108
11,11,15,11,28,11,45,211,10,40111
15,11,16,21,170,15,14,95,10,40113
11,11,42,11,11,14,209,34,10,40116
39,11,43,21,21,20,96,150,10,40119
39,11,44,21,21,20,96,149,10,40121
11,11,45,11,11,18,196,40,10,40124
11,11,46,11,11,63,117,73,10,40126
11,11,47,11,11,63,117,72,10,40128
87,11,48,21,21,166,78,17,10,40131
87,11,49,21,21,166,78,16,10,40134
87,11,50,21,21,166,78,15,10,40137
11,11,52,11,11,12,206,29,10,40139
11,11,55,11,123,67,11,54,10,40142
27,11,11,11,229,20,73,242,10,40199
11,11,12,11,76,11,29,182,10,40201
23,11,13,18,17,29,22,242,10,40203
11,11,14,11,78,11,35,172,10,40206
11,11,15,11,11,11,70,203,10,40208
15,11,16,21,33,14,228,19,10,40211
11,11,42,11,11,17,188,52,10,40215
11,11,43,11,11,13,15,228,10,40218
11,11,44,11,11,13,15,227,10,40220
11,11,45,11,11,13,202,39,10,40222
75,11,46,11,11,64,178,21,10,40225
75,11,47,11,11,64,178,20,10,40227
23,11,48,21,21,158,101,247,10,40230
23,11,49,21,21,158,101,246,10,40232
23,11,50,21,21,158,101,245,10,40235
11,11,52,11,11,12,222,13,10,40238
11,11,55,11,131,67,11,46,10,40241
27,11,11,11,203,19,233,109,10,40299
31,11,12,21,187,21,178,177,10,40301
15,11,13,18,24,29,101,146,10,40303
11,11,14,11,70,11,11,204,10,40306
15,11,15,21,223,11,45,16,10,40308
15,11,16,20,217,14,247,72,10,40310
11,11,42,11,11,14,209,34,10,40314
75,11,43,11,11,14,234,18,10,40317
75,11,44,11,11,14,234,17,10,40320
