BYTE 0 ,BYTE 1,BYTE 2,BYTE 3,BYTE 4,BYTE 5,BYTE 6,BYTE 7,BYTE 8,Time (ms)
23,11,43,21,21,129,251,131,10,38596
23,11,44,21,21,129,251,130,10,38623
39,11,45,21,21,20,40,204,10,38628
87,11,46,21,18,249,251,21,10,38662
87,11,47,21,18,249,251,20,10,38670
23,11,48,21,19,103,214,191,10,38681
23,11,49,21,19,103,214,190,10,38846
23,11,50,21,19,103,214,189,10,38873
11,11,52,11,11,12,134,101,10,38904
11,11,55,14,14,131,163,199,10,38906
87,11,11,21,21,11,14,18,10,38908
27,11,12,11,82,18,190,18,10,38910
23,11,13,21,21,29,51,206,10,38921
27,11,14,11,11,21,248,26,10,38965
23,11,15,21,21,11,18,255,10,39000
11,11,16,11,11,14,242,27,10,39020
11,11,42,11,11,11,230,16,10,39033
23,11,43,21,21,129,250,132,10,39049
23,11,44,21,21,129,250,131,10,39070
39,11,45,21,21,19,252,248,10,39085
23,11,46,21,18,249,235,27,10,39094
23,11,47,21,18,249,235,26,10,39111
23,11,48,21,19,103,200,205,10,39122
23,11,49,21,19,103,200,204,10,39168
23,11,50,21,19,103,200,203,10,39216
11,11,52,11,11,12,134,101,10,39224
11,11,55,14,14,131,163,199,10,39251
71,11,11,21,20,21,13,20,10,39285
91,11,12,11,82,18,202,16,10,39305
23,11,13,21,21,29,36,221,10,39315
27,11,14,11,11,21,246,28,10,39324
23,11,15,21,21,11,21,252,10,39326
11,11,16,11,11,14,239,30,10,39341
11,11,42,11,11,12,62,183,10,39362
23,11,43,21,21,129,248,134,10,39366
23,11,44,21,21,129,248,133,10,39371
39,11,45,21,21,19,164,81,10,39376
23,11,46,21,18,249,221,41,10,39386
23,11,47,21,18,249,221,40,10,39397
23,11,48,21,19,103,188,217,10,39409
23,11,49,21,19,103,188,216,10,39417
23,11,50,21,19,103,188,215,10,39426
11,11,52,11,11,12,134,101,10,39434
11,11,55,14,14,131,163,199,10,39439
11,11,11,11,11,11,22,255,10,39451
27,11,12,11,82,18,211,252,10,39456
23,11,13,21,18,29,45,215,10,39465
27,11,14,11,11,21,250,24,10,39477
23,11,15,21,21,11,23,250,10,39484
23,11,16,21,21,14,241,28,10,39495
11,11,42,11,11,12,106,139,10,39503
23,11,43,21,21,129,246,136,10,39507
23,11,44,21,21,129,246,135,10,39536
39,11,45,21,21,20,40,204,10,39540
23,11,46,21,18,249,206,56,10,39561
23,11,47,21,18,249,206,55,10,39571
23,11,48,21,19,103,175,230,10,39577
23,11,49,21,19,103,175,229,10,39586
23,11,50,21,19,103,175,228,10,39593
11,11,52,11,11,12,134,101,10,39600
11,11,55,14,14,131,163,199,10,39605
11,11,11,11,11,11,24,253,10,39612
27,11,12,11,82,18,212,251,10,39627
23,11,13,21,19,29,64,195,10,39636
27,11,14,11,11,21,251,23,10,39640
23,11,15,21,21,11,24,249,10,39647
23,11,16,21,21,14,245,24,10,39663
11,11,42,11,11,12,106,139,10,39667
23,11,43,21,21,129,246,136,10,39673
23,11,44,21,21,129,246,135,10,39683
39,11,45,21,21,20,84,160,10,39687
23,11,46,21,18,249,190,72,10,39690
23,11,47,21,18,249,190,71,10,39699
23,11,48,21,19,103,163,242,10,39707
23,11,49,21,19,103,163,241,10,39711
23,11,50,21,19,103,163,240,10,39719
11,11,52,11,11,12,134,101,10,39725
11,11,55,14,14,131,163,199,10,39739
75,11,11,11,11,11,11,21,10,39747
91,11,12,11,81,18,200,19,10,39752
23,11,13,21,19,29,41,218,10,39762
27,11,14,11,11,21,248,26,10,39770
23,11,15,21,21,11,21,252,10,39776
23,11,16,21,21,14,240,29,10,39779
11,11,42,11,11,12,62,183,10,39782
23,11,43,21,21,129,243,139,10,39791
23,11,44,21,21,129,243,138,10,39801
39,11,45,21,21,19,252,248,10,39809
23,11,46,21,18,249,174,88,10,39813
23,11,47,21,18,249,174,87,10,39819
23,11,48,21,19,103,150,255,10,39830
23,11,49,21,19,103,150,254,10,39839
23,11,50,21,19,103,150,253,10,39847
11,11,52,11,11,12,134,101,10,39859
11,11,55,14,14,131,163,199,10,39870
11,11,11,11,11,11,22,255,10,39881
27,11,12,11,84,18,186,20,10,39887
23,11,13,21,19,29,80,179,10,39899
27,11,14,11,11,21,250,24,10,39908
75,11,15,11,11,11,17,11,10,39914
23,11,16,21,21,14,249,20,10,39923
11,11,42,11,11,11,186,60,10,39926
23,11,43,21,21,129,241,141,10,39939
23,11,44,21,21,129,241,140,10,39944
39,11,45,21,21,20,40,204,10,39956
23,11,46,21,18,249,159,103,10,39965
23,11,47,21,18,249,159,102,10,39973
23,11,48,21,19,103,138,12,10,39980
87,11,49,21,19,103,138,21,10,39986
87,11,50,21,19,103,138,20,10,39996
11,11,52,11,11,12,134,101,10,40000
11,11,55,14,14,131,163,199,10,40007
75,11,11,11,11,11,21,11,10,40016
27,11,12,11,85,18,186,19,10,40024
11,11,13,11,11,29,40,217,10,40028
27,11,14,11,11,21,250,24,10,40038
75,11,15,11,11,11,17,11,10,40043
11,11,16,11,11,14,240,29,10,40052
11,11,42,11,11,11,186,60,10,40060
23,11,43,21,21,129,238,144,10,40067
23,11,44,21,21,129,238,143,10,40072
39,11,45,21,21,20,40,204,10,40078
23,11,46,21,18,249,150,112,10,40090
23,11,47,21,18,249,150,111,10,40098
23,11,48,21,19,103,127,23,10,40103
23,11,49,21,19,103,127,22,10,40114
23,11,50,21,19,103,127,21,10,40124
11,11,52,11,11,12,134,101,10,40129
11,11,55,14,14,131,163,199,10,40137
75,11,11,11,12,11,14,17,10,40145
27,11,12,11,83,18,183,24,10,40154
23,11,13,21,19,29,47,212,10,40157
27,11,14,11,11,21,248,26,10,40166
87,11,15,21,21,11,16,12,10,40171
23,11,16,21,21,14,241,28,10,40177
11,11,42,11,11,11,142,104,10,40189
23,11,43,21,21,129,239,143,10,40195
23,11,44,21,21,129,239,142,10,40198
39,11,45,21,21,19,252,248,10,40205
23,11,46,21,18,249,133,129,10,40213
23,11,47,21,18,249,133,128,10,40216
23,11,48,21,19,103,113,37,10,40227
23,11,49,21,19,103,113,36,10,40231
23,11,50,21,19,103,113,35,10,40236
11,11,52,11,11,12,134,101,10,40244
11,11,55,14,14,131,163,199,10,40251
87,11,11,21,21,11,13,19,10,40255
91,11,12,11,84,18,199,17,10,40265
23,11,13,21,19,29,54,205,10,40275
27,11,14,11,11,21,248,26,10,40278
11,11,15,11,11,11,20,253,10,40289
23,11,16,21,21,14,243,26,10,40297
11,11,42,11,11,12,18,227,10,40300
23,11,43,21,21,129,235,147,10,40310
23,11,44,21,21,129,235,146,10,40313
39,11,45,21,21,19,252,248,10,40323
23,11,46,21,18,249,119,143,10,40332
23,11,47,21,18,249,119,142,10,40336
23,11,48,21,19,103,99,51,10,40346
23,11,49,21,19,103,99,50,10,40355
23,11,50,21,19,103,99,49,10,40362
11,11,52,11,11,12,134,101,10,40370
11,11,55,14,14,131,163,199,10,40373
11,11,11,11,11,11,23,254,10,40382
91,11,12,11,82,18,202,16,10,40386
23,11,13,21,20,29,73,185,10,40395
27,11,14,11,11,21,250,24,10,40399
23,11,15,21,21,11,21,252,10,40409
23,11,16,21,21,14,248,21,10,40419
11,11,42,11,11,12,18,227,10,40422
23,11,43,21,21,129,234,148,10,40430
23,11,44,21,21,129,234,147,10,40474
23,11,48,21,19,103,86,64,10,40480
75,11,11,11,11,11,18,14,10,40484
23,11,15,21,21,11,21,252,10,40490
23,11,47,21,18,249,89,172,10,40496
23,11,15,21,21,11,21,252,10,40505
23,11,49,21,19,103,63,86,10,40510
39,11,45,21,21,19,252,248,10,40519
23,11,46,21,18,249,41,221,10,40530
23,11,46,21,18,249,24,238,10,40540
55,11,47,21,18,248,21,251,10,40551
23,11,46,21,18,248,248,15,10,40560
11,11,52,11,11,12,134,101,10,40564
11,11,55,14,14,131,163,199,10,40576
11,11,55,14,14,131,163,199,10,40587
11,11,52,11,11,12,134,101,10,40597
11,11,52,11,11,12,134,101,10,40607
11,11,55,14,14,131,163,199,10,40617
23,11,44,21,21,129,216,165,10,40624
91,11,12,11,81,18,203,16,10,40630
23,11,47,21,18,248,150,112,10,40636
11,11,42,11,11,11,142,104,10,40643
23,11,43,21,21,129,214,168,10,40654
23,11,43,21,21,129,212,170,10,40664
87,11,48,21,19,102,144,17,10,40669
23,11,44,21,21,129,211,170,10,40679
27,11,12,11,80,18,184,26,10,40686
23,11,48,21,19,102,124,27,10,40693
11,11,11,11,13,11,28,247,10,40697
39,11,45,21,21,20,84,160,10,40703
23,11,46,21,18,248,39,224,10,40712
11,11,16,11,11,14,241,28,10,40720
23,11,47,21,18,248,25,237,10,40723
27,11,14,11,11,21,249,25,10,40729
11,11,15,11,11,11,20,253,10,40736
23,11,16,21,21,14,240,29,10,40744
11,11,42,11,11,12,18,227,10,40747
23,11,43,21,21,129,204,178,10,40757
23,11,44,21,21,129,204,177,10,40764
39,11,45,21,21,19,252,248,10,40769
23,11,46,21,18,248,11,252,10,40777
23,11,47,21,18,248,11,251,10,40780
23,11,48,21,19,102,76,75,10,40789
23,11,49,21,19,102,76,74,10,40798
23,11,50,21,19,102,76,73,10,40803
11,11,52,11,11,12,134,101,10,40810
11,11,55,14,14,131,163,199,10,40814
75,11,11,11,13,11,19,11,10,40822
27,11,12,11,85,18,189,16,10,40825
11,11,13,11,12,29,54,202,10,40832
27,11,14,11,11,21,249,25,10,40837
11,11,15,11,11,11,18,255,10,40845
11,11,16,11,11,14,243,26,10,40848
11,11,42,11,11,11,230,16,10,40858
23,11,43,21,21,129,203,179,10,40863
23,11,44,21,21,129,203,178,10,40872
39,11,45,21,21,19,252,248,10,40880
87,11,46,21,18,247,255,19,10,40885
87,11,47,21,18,247,255,18,10,40889
23,11,48,21,19,102,65,86,10,40892
23,11,49,21,19,102,65,85,10,40900
23,11,50,21,19,102,65,84,10,40907
11,11,52,11,11,12,134,101,10,40914
11,11,55,14,14,131,163,199,10,40918
87,11,11,21,21,11,16,16,10,40927
27,11,12,11,83,18,195,12,10,40937
23,11,13,21,20,29,59,199,10,40942
27,11,14,11,11,21,249,25,10,40949
23,11,15,21,21,11,19,254,10,40953
23,11,16,21,21,14,244,25,10,40961
11,11,42,11,11,11,230,16,10,40966
23,11,43,21,21,129,202,180,10,40974
23,11,44,21,21,129,202,179,10,40977
11,11,11,11,11,11,31,246,10,40984
23,11,46,21,18,247,226,38,10,40991
11,11,52,11,11,12,134,101,10,40995
91,11,12,11,83,18,201,16,10,41006
39,11,45,21,21,19,208,37,10,41011
75,11,15,11,11,11,17,11,10,41018
87,11,15,21,21,11,17,11,10,41028
39,11,45,21,21,19,252,248,10,41031
23,11,44,21,21,129,189,192,10,41040
23,11,43,21,21,129,186,196,10,41048
23,11,49,21,19,101,225,181,10,41054
23,11,48,21,19,101,213,194,10,41062
23,11,11,21,21,11,22,255,10,41066
75,11,11,11,11,11,14,18,10,41076
11,11,55,14,14,139,163,191,10,41085
91,11,12,11,83,18,198,19,10,41096
11,11,42,11,11,12,18,227,10,41099
23,11,46,21,18,247,50,214,10,41104
11,11,52,11,11,12,134,101,10,41107
11,11,52,11,11,12,134,101,10,41116
23,11,48,21,19,101,140,12,10,41127
39,11,45,21,21,19,252,248,10,41135
23,11,50,21,19,101,130,20,10,41138
23,11,50,21,19,101,117,33,10,41147
23,11,13,21,19,29,50,209,10,41152
27,11,12,11,80,18,195,15,10,41160
11,11,42,11,11,11,230,16,10,41163
23,11,50,21,19,101,94,56,10,41169
39,11,45,21,21,20,40,204,10,41175
23,11,44,21,21,129,157,224,10,41183
11,11,55,14,14,139,163,191,10,41190
23,11,46,21,18,246,170,95,10,41196
11,11,52,11,11,12,134,101,10,41200
11,11,55,14,14,139,163,191,10,41210
